"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/18340804/1501781422","Tue Dec 23 19:52:21 +0000 2008","For while we have our eyes on the future, history has its eyes on us - Amanda Gorman",,,,,,,,,,,,,,,,"0","2160","880","255","true","18340804","false","false","false","","310","Doesn't Matter","965350993536921600","false","https://pbs.twimg.com/profile_images/1770624539707179008/B1MQVdTg_normal.jpg","","67102","https://twitter.com/XisworsethanT","user","https://x.com/XisworsethanT","XisworsethanT",,"I really don't see how this Russia investigation concludes without Trump driving a stake in the legal system. Nothing in his history suggests he'll respect the process at all. There are serious constitutional issues that could be forced by his refusal to comply.","Wed May 02 23:36:37 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/885655663937855488/1499992237","Fri Jul 14 00:22:19 +0000 2017","Woke, enlightened. Political opinions. Bowie’s Noni! 🥰 Music lover, Cheers 🥂 #BLM Animal lover, LGBTQ Ally Q=Disturbed. Vote💙",,,,,,,,,,,,,,,,"0","115934","7314","7504","true","885655663937855488","false","false","false","San Diego, CA","4512","Vicky 🌊","1273040969164681216","false","https://pbs.twimg.com/profile_images/1859681261402587139/y16KeZmP_normal.jpg","","93624","https://twitter.com/SDISBEAUTIFUL1","user","https://x.com/SDISBEAUTIFUL1","SDISBEAUTIFUL1",,"@keithboykin Keith, I’ve heard some ppl state today that trump “is not a subject in the Russia investigation”. He may not be a target yet, but he’s definitely a subject.","Wed May 02 23:35:16 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/716626141/1596689718","Wed Jul 25 19:32:54 +0000 2012","Retired Boston journalist/besotted granny/Patriot born July 4th!
DEMOCRACY MUST BE RESCUED! 
Libs don't hate Trump fans. Just HIM & his anti-Democracy BS",,,,,,,,,,,,,,,,"0","3712","724","1070","true","716626141","true","false","false","PA","795","Maggie McNett Harper #HarrisWalz2024",,"false","https://pbs.twimg.com/profile_images/976221095278690304/F5zCJ0_u_normal.jpg","","13298","https://twitter.com/painterly111","user","https://x.com/painterly111","painterly111",,"@truthsearch1957 @CoreyLMJones @aseeger3 @POTUS You keep SAYING stuff but won't even TRY to provide SPECIFICS! Nobody knows YET whether there was conspiracy/collusion between the Trump campaign &amp; Russians. IT'S UNDER FRIGGING INVESTIGATION! Yet YOU claim Hillary DID do something illegal with Russia with NO investigation! Huh?","Wed May 02 23:30:38 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/17227307/1611187435","Fri Nov 07 06:00:35 +0000 2008","Pastor (ELCA) | Liturgy & Justice | Church Nerd | Glorious Geek | Faith & Politics | Current Events | Nonfiction📚 | Coffee | Header: @juniper_spruce",,,,,,,,,,,,,,,,"0","318886","3385","3738","true","17227307","false","false","false","North Dakota, USA","70876","Robert Franek","838580940091850752","false","https://pbs.twimg.com/profile_images/1522772348302102528/RVsmL_oO_normal.jpg","","257919","https://twitter.com/robertfranek","user","https://x.com/robertfranek","robertfranek",,"“Trump’s lawyers don’t want him answering questions re obstruction of justice bc that is where the case for impeachment resides.

Executive privilege is the last line of defense of sinking presidents. If Trump decides to go this route, Russia investigation is about to turn ugly.” https://t.co/ku4dlsG4eQ","Wed May 02 23:30:28 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Wed Apr 13 20:49:32 +0000 2011","Golden Era Classic movies & memorabilia collector, rechercher. BlueJays & Mtl CH",,,,,,,,,,,,,,,,"0","2042","1300","1494","false","281718606","false","false","false","Longueuil,Qc Canada","39","John Andrushkoff","574176207119515648","false","https://pbs.twimg.com/profile_images/378800000765458949/fdcde5dee535464a1d8cf527b8e68dab_normal.jpeg","","11096","https://twitter.com/JohnAndrushkoff","user","https://x.com/JohnAndrushkoff","JohnAndrushkoff",,"@TwitterMoments Hurry up.
Destroy all documents pertaining to TRUMP and Russia investigation.
BUT...remember Mueller already has all he needs to go ahead
Nobody needs you anymore, not even TRUMP.
Good ridance.","Wed May 02 23:29:50 +0000 2018"
,,,,,,,,,,,,,,"false","false",,"Sun Jan 15 04:07:36 +0000 2012","",,,,,,,,,,,,,,,,"0","6899","138","2750","true","464349111","false","false","false","","336","Mo Favo",,"false","https://pbs.twimg.com/profile_images/837390271755116544/_q2SZY51_normal.jpg","","28028","https://twitter.com/mofavo33","user","https://x.com/mofavo33","mofavo33",,"@costareports thought Trump was focused on US national issues why would other countries be in the way. sooner he ends Russia investigation by interviewing the sooner the nation can move on.","Wed May 02 23:28:13 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/25558788/1601602644","Fri Mar 20 19:23:34 +0000 2009","🇺🇦Political junkie #NeverTrump Grandmother to the best girl ever. NOVA native, calling Floridumb home now. Fins Fan🐬",,,,,,,,,,,,,,,,"0","59252","1816","4058","true","25558788","false","false","false"," #TheResistance on Earth One","162","Wishing4ABetterWorld","1350865212749066240","false","https://pbs.twimg.com/profile_images/1617698316258627585/qVzadt6i_normal.jpg","","36367","https://twitter.com/RedblondeMB","user","https://x.com/RedblondeMB","RedblondeMB",,"Cry me a river Caputo:(CNN) Former Donald Trump campaign aide Michael Caputo slammed the Senate Intelligence Committee's Russia investigation on Tuesday, charging that the probe has cost him $125,000 &amp; is forcing him to move from the Buffalo area in order to pay off legal bills. https://t.co/gLvsmk1fPX","Wed May 02 23:28:04 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/568790348/1559819564","Wed May 02 04:26:53 +0000 2012","Trump will be forever Impeached by the House never exonerated, and no one can't change the history the 45th presidency is damage good. Anything is irrelevant🤣",,,,,,,,,,,,,,,,"0","210347","2544","2575","true","568790348","false","false","false","United States","33134","KSD","944219239224958977","false","https://pbs.twimg.com/profile_images/1186455258777739270/p9-iDt9G_normal.jpg","","156855","https://twitter.com/KSD371","user","https://x.com/KSD371","KSD371",,"🤔.@RudyGiuliani to be indicted in Trump Russia investigation? Is he next?
https://t.co/hVO70O14Ig","Wed May 02 23:26:45 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/824434042267250688/1701715098","Thu Jan 26 01:49:27 +0000 2017","Retired and loving it. #Resist #nevertrumper, Black Lives Matter.
VOTE BLUE! 
NO DMS!",,,,,,,,,,,,,,,,"0","182650","1194","1713","true","824434042267250688","false","false","false","United States","484","Living Strong",,"false","https://pbs.twimg.com/profile_images/1493719104754122752/DXtpguwS_normal.jpg","","32689","https://twitter.com/ExLawCharli","user","https://x.com/ExLawCharli","ExLawCharli",,"When you work with Russians you get questioned in the trump/Russia investigation. What is so hard to understand? If Caputo didn't have something to hide he would not need a lawyer to answer questions truthfully. But if Caputo is lying, well, lawyer fees are nessesary. So SAD! https://t.co/AdOV2cWYoo","Wed May 02 23:26:29 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Wed Nov 18 23:21:46 +0000 2015","Love of family good listener retired mother of 3 daughters 5 grandkids & 5 great grandkids",,,,,,,,,,,,,,,,"0","6589","303","836","true","4221814461","false","false","false","Philadelphia, PA","7","Valerie great grandmom",,"false","https://pbs.twimg.com/profile_images/821205831136014336/IUjdpH_i_normal.jpg","","7229","https://twitter.com/Valerie21614400","user","https://x.com/Valerie21614400","Valerie21614400",,"Trump talk about Hillary being a president under investigation damn Trump Russia, Stormy Daniel has two cases against you another just subpoena the Apprentice tapes, &amp; Cohen they coming at you bad so many cases for u to handle you throw dirt u get mud","Wed May 02 23:25:34 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Tue Dec 06 02:17:27 +0000 2011","Leader: Defenders of the Faith
""Fortitudinem et Honorem""",,,,,,,,,,,,,,,,"0","8","928","6","false","429518052","false","false","false","Moto: ""Speak the truth, even if it does not fall in your favor""","1452","Militis805",,"false","https://pbs.twimg.com/profile_images/1778207727954604032/nrXq8bU9_normal.jpg","","47052","https://twitter.com/Militis805","user","https://x.com/Militis805","Militis805",,"@realDonaldTrump Mr. President, the question that needs to be asked and pressed is when then Pres Obama late 2016 was made aware of possible Russia election meddling and never told ""we, the people"", why not? Days before you entered the WH, Obama expanded surveillance powers to 16 other agencies.","Wed May 02 23:55:21 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/825852188324921344/1650907865","Sun Jan 29 23:44:40 +0000 2017","Writer. No patience for people who are fascist, anti-science or both. #ExpandTheCourt #EndGunViolence #GunControlNow",,,,,,,,,,,,,,,,"0","31120","129","474","true","825852188324921344","false","false","false","","180","Sam Favate Jr.",,"false","https://pbs.twimg.com/profile_images/1518643766818705409/zc0shnTw_normal.jpg","","3678","https://twitter.com/SamFavateJr","user","https://x.com/SamFavateJr","SamFavateJr",,"@realDonaldTrump It seems to me that anyone who won an election only with the help of Russian meddling shouldn’t talk about anything being “rigged.”","Wed May 02 23:42:30 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/4926478125/1488884027","Thu Feb 18 04:46:42 +0000 2016","Haven't done the bare minimum with Twitter, them tweets go into ""show more replies"" Tab. 
I don't take accounts started on 2018 or later seriously.",,,,,,,,,,,,,,,,"0","4328","121","145","false","4926478125","false","false","false","Central NY","520","Sardeth Wynn~I voted Green, this is all you.","1770560310178422813","false","https://pbs.twimg.com/profile_images/1663702436853211139/6ld5dqZp_normal.jpg","","11518","https://twitter.com/SardethWynn","user","https://x.com/SardethWynn","SardethWynn",,"@GeorgeTakei Strong nudge, If Democrats don't give me something to vote for besides the ""Or Else"" stuff they been running with for the past 40 years, the blame is on them, not me, so yeah I am going to complain, already got DCCC meddling in my Syracuse NY election. SO yeah I am complaining.","Wed May 02 23:28:10 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/90522101/1595552365","Tue Nov 17 00:22:32 +0000 2009","millionaire,",,,,,,,,,,,,,,,,"0","187310","2267","4956","true","90522101","false","false","false","NYC","73218","Steven Roberts TRUMP 2024 Rigged Election","852927732270985218","false","https://pbs.twimg.com/profile_images/1286465120575672320/G1_lic71_normal.jpg","","290179","https://twitter.com/StevenMRoberts","user","https://x.com/StevenMRoberts","StevenMRoberts",,"Al Franken blasts Facebook, election meddling in first speech since resignation https://t.co/WlIo4iqTeD via @CBSPolitics","Wed May 02 23:07:43 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/795270955245457408/1604794457","Sun Nov 06 14:25:45 +0000 2016","..do justice, love kindness, walk humbly...",,,,,,,,,,,,,,,,"0","295601","6716","7798","true","795270955245457408","false","false","false","","13539","Dash Bandy",,"false","https://pbs.twimg.com/profile_images/1267252450290999298/SFJ32OZ6_normal.jpg","","322793","https://twitter.com/dash_bandy","user","https://x.com/dash_bandy","dash_bandy",,"Al Franken blasts Facebook, election meddling in first speech since resignation

https://t.co/OkrspQTKBe

👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏","Wed May 02 22:56:56 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3255937014/1604691766","Thu Jun 25 22:08:51 +0000 2015","I'm a conservative and a happy warrior. your bigotry of low expectations is still you being a bigot.",,,,,,,,,,,,,,,,"0","25707","262","353","true","3255937014","false","false","false","Texas, USA","1342","John sherrel",,"false","https://pbs.twimg.com/profile_images/1346270613736972290/bRz7tYXS_normal.jpg","","29392","https://twitter.com/JohnSherrel","user","https://x.com/JohnSherrel","JohnSherrel",,"@AP Don't want Russian election meddling  do we?","Wed May 02 22:49:24 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Mon Jan 08 21:09:15 +0000 2018","",,,,,,,,,,,,,,,,"0","2","1","13","false","950474502432997377","false","false","false","","1","Lisa Denise Hauser",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","446","https://twitter.com/LisaDeniseHaus2","user","https://x.com/LisaDeniseHaus2","LisaDeniseHaus2",,"Al Franken blasts Facebook, election meddling in first speech since resignation https://t.co/c4S5oO0big via @CBSPolitics","Wed May 02 22:48:00 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2985946822/1595595211","Mon Jan 19 15:21:41 +0000 2015","Author/historian (Duke Ellington's America, Who's In The Money?) musician/songwriter, Yankee in London, Sr Lecturer.
Mostly on here now to fight the fascists.",,,,,,,,,,,"amazon.com/-/e/B003BX4ERS","https://www.amazon.com/-/e/B003BX4ERS","0","23","https://t.co/gtr4dvaPq9","0","66128","18975","18928","true","2985946822","false","false","false","London, but on the move","21417","Harvey G. Cohen","1822349675329974588","false","https://pbs.twimg.com/profile_images/1774553937216954369/dEKiFbDv_normal.jpg","","118422","https://twitter.com/CultrHack","user","https://x.com/CultrHack","CultrHack",,"How Rep Devin Nunes played the lead role in convincing the Prez that DOJ, FBI &amp; State Dept were his enemies, &amp; how Nunes promulgates dangerous ideological lies about foreign policy, security &amp; Russian election meddling that hard-right &amp; Prez take as fact.
https://t.co/dOX2vFb7Ym","Wed May 02 22:45:19 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/822591807821381635/1721598825","Fri Jan 20 23:49:04 +0000 2017","Mother of #RealityWinner & @winnerbrittany PhD.

Doing whatever I can to #PardonRealityWinner

https://t.co/Lx3PFaDHpj

https://t.co/ufY2M7HBLn","StandwithReality.org","http://StandwithReality.org","95","118","https://t.co/Lx3PFaDHpj","tinyurl.com/4scd89my","https://tinyurl.com/4scd89my","120","143","https://t.co/ufY2M7HBLn",,,,,,"0","47583","37787","17410","true","822591807821381635","false","false","false","","3937","Billie J. Winner-Davis","1815134662437884072","false","https://pbs.twimg.com/profile_images/1815142995512942592/bGJk4yqm_normal.jpg","","30646","https://twitter.com/bjwinnerdavis","user","https://x.com/bjwinnerdavis","bjwinnerdavis",,"@MTalamh @standbyreality My daughter Reality Winner has been jailed &amp; charged with Espionage for allegedly leaking proof of election meddling by Russia. Denied pretrial bail, she has been in jail for 11 months .#Justice4Reality https://t.co/1sJmsQEAGm","Wed May 02 22:42:07 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/712815258734354434/1592092277","Thu Mar 24 01:36:15 +0000 2016","Blue dot in what used to be a blue/swing state. 💙💙💙💙💙💙💙 #VPKamalaHarris2024",,,,,,,,,,,,,,,,"0","307229","853","1996","true","712815258734354434","false","false","false","","408","No Drama",,"false","https://pbs.twimg.com/profile_images/1271955634704068608/YzwLnpC__normal.jpg","","136488","https://twitter.com/swngstatevotegr","user","https://x.com/swngstatevotegr","swngstatevotegr",,"Al Franken blasts Facebook, election meddling in first speech since resignation https://t.co/ygbJ5pOdV0 via @CBSPolitics","Wed May 02 22:39:23 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/551738450/1557583190","Thu Apr 12 10:26:21 +0000 2012","2010 Everything Paperless!   9/11 We Were Attacked. We Are Suffering The Same Heath Effects As Chernobyl Pay Attention Trump’s Vile Voice Was Heard Then Too",,,,,,,,,,,,,,,,"0","30657","1206","4484","true","551738450","false","false","false","Grays Ferry So Philly/So NJ","1878","LittleBits","1177675176256954369","false","https://pbs.twimg.com/profile_images/1119348639204347909/YyfzPo4k_normal.jpg","","59172","https://twitter.com/AlmeidaLisa","user","https://x.com/AlmeidaLisa","AlmeidaLisa",,"Al Franken blasts Facebook, election meddling in first speech since resignation

https://t.co/xTnDuR988g

Shared from my Google feed","Wed May 02 22:33:23 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Thu Jul 02 23:07:03 +0000 2015","",,,,,,,,,,,,,,,,"0","4206","297","633","true","3355867804","false","false","false","","3931","claudia fernandez","1621356402143895552","false","https://pbs.twimg.com/profile_images/1311024174811557888/v0gSeDps_normal.jpg","","31006","https://twitter.com/bmialeja","user","https://x.com/bmialeja","bmialeja",,"@KaganScotus - Justice Kagan, what can we expect from SCOTUS
in the Special Counsel's investigation of Russia meddling in our 2016 election? We are a nation of laws. What about checks and balances? We are heading into a Constitutional Crisis. When will SCOTUS intervene?","Wed May 02 22:28:46 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3091150576/1721136297","Fri Mar 13 11:23:42 +0000 2015","Where news inspires change.
Follow @TRTWorldNow for breaking news and live updates.",,,,,,,,,,,"trtworld.com","http://trtworld.com","0","23","https://t.co/8DjC9McDj8","0","1","621727","27","true","3091150576","false","false","false","","113378","TRT World","1862562671595577674","false","https://pbs.twimg.com/profile_images/1813203160892145664/C1f2yWHJ_normal.jpg","","229096","https://twitter.com/trtworld","user","https://x.com/trtworld","trtworld","Business","US President Donald Trump welcomes idea of talking to investigators on Russia's meddling in the 2016 US election https://t.co/QZLNVjrGg9","Wed May 02 22:15:44 +0000 2018"
