"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/85129378/1679601547","Sun Oct 25 17:52:36 +0000 2009","Chemical engineer, Chicago native and Illini alum living in the South, Bears/WSox/Bulls/Grizzlies/Blackhawks/Illini fan",,,,,,,,,,,,,,,,,,,,,"0","301870","685","2089","true","85129378","false","false","false","","7569","Edward Lechner🇺🇸🇺🇦🌻",,"false","https://pbs.twimg.com/profile_images/1544068869240889357/gYb1Iz-I_normal.jpg","","59343","https://twitter.com/elechner1","user","https://x.com/elechner1","elechner1","@AngrierWHStaff @redboybroken @aliasvaughn with @TrueFactsStated that dozen+ GOP Reps/Senators under investigation related to Russia by Mueller also...take them out, much easier votes","Sun Jul 09 23:42:27 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/23485619/1399913362","Mon Mar 09 19:27:37 +0000 2009","Kamala-Elisabeth-Cory-Amy?atheist. degrees in ChE, Bus, Med, & soon MatE. like B-sci-fi movies & anime, tea, chocolate, & Japanese cooking. RT's not endorsement",,,,,,,,,,,,,,,,,,,,,"0","76057","2495","2776","true","23485619","false","false","false","Northern California","1332","My cats' butler","1017960671957303296","false","https://pbs.twimg.com/profile_images/131563793/japaneselunch33009_normal.jpg","","271292","https://twitter.com/ladykayaker","user","https://x.com/ladykayaker","ladykayaker","@DawnMacc @JonBanquer @ikerepublican @QueenMab87 @SallyAlbright @Deemoney521 @GeeMom1968 @SouthernRock3 @Pseudylus @BERNIEBURNIN @Badababa @Top25Rankings @bertwilmom @EthanObama @postabsurdist @JesseRikart @BlueSteelDC @MrDane1982 @JKH2 @repjohnlewis It's still under Mueller's investigation, gathering evidence be4 it goes to courts.","Sun Jul 09 23:42:26 +0000 2017"
,,,,,,"false","false",,"Tue Apr 15 23:28:22 +0000 2014","Advocate, no nonsense tell it like it is.1luv!",,,,,,,,,,,,,,,,,,,,,"0","848","25","5","false","2446196412","false","false","false","Michigan","24","Karin Tweet",,"false","https://pbs.twimg.com/profile_images/819391231256051713/orGSC1m3_normal.jpg","","5535","https://twitter.com/tweetybirdkarin","user","https://x.com/tweetybirdkarin","tweetybirdkarin","@realDonaldTrump Can u promise to retweet this when mueller is done with the investigation","Sun Jul 09 23:40:17 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/848351449482506241/1669824511","Sun Apr 02 01:48:41 +0000 2017","WARNING: I’m not the guy that stands back to watch or video racist/hate crimes. I’m the guy you don’t want behind you when I catch you doing it.",,,,,,,,,,,,,,,,,,,,,"0","12701","1254","2167","false","848351449482506241","false","false","false","Texas","5908","Sweet Tweets","1624069182537990145","false","https://pbs.twimg.com/profile_images/1524773366439292928/-rAZP65v_normal.jpg","","22348","https://twitter.com/SweetTweet1215","user","https://x.com/SweetTweet1215","SweetTweet1215","Facts:
Russia Interfered
Flynn Fired
Comey Fired
Kushner Lied
Sessions Lied
FBI Investigation
Mueller Investigation

RUSSIA IS NOT FAKE NEWS","Sun Jul 09 23:40:00 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1475081455/1540568182","Sat Jun 01 16:02:23 +0000 2013","",,,,,,,,,,,,,,,,,,,,,"0","5556","148","851","false","1475081455","false","false","false","United States","158","Jose Arraras",,"false","https://pbs.twimg.com/profile_images/1111752640873013248/5TOwYmye_normal.jpg","","2054","https://twitter.com/Kicoarraras","user","https://x.com/Kicoarraras","Kicoarraras","@ananavarro I just hope Mueller's investigation sheds some light on all of these madness sooner than later. These is all crazier than crazy.","Sun Jul 09 23:39:13 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/69696319/1500449365","Fri Aug 28 21:12:58 +0000 2009","⚖GO TEAM! 🇺🇸 Impeach, Convict, Bar, Prosecute! Not official - Just a fan. Check Out @williamlegate's It's Mueller Time shop https://t.co/7fV072dpop…","teespring.com/mueller-time?t","http://teespring.com/mueller-time?t","124","147","https://t.co/7fV072dpop",,,,,,,,,,,"facebook.com/temple.cat.7","https://www.facebook.com/temple.cat.7","0","23","https://t.co/Cjf9csxza0","0","18624","381","558","false","69696319","false","false","false","#TheResistance","649","Team Mueller USA","1336944448287121408","false","https://pbs.twimg.com/profile_images/887529105020731392/UK3p3LI8_normal.jpg","","7185","https://twitter.com/TeamMuellerUSA","user","https://x.com/TeamMuellerUSA","TeamMuellerUSA","@PutinRF_Eng @realDonaldTrump Trump can't keep his mouth shut. He, his family &amp; administration are under investigation. He is no friend to America or the Russian people.","Sun Jul 09 23:38:52 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/294012129/1596752533","Fri May 06 11:24:22 +0000 2011","#TRUMPTRAIN #TERMLIMITS Prosecute the Deep State! Dems Weaponized Govt! Dems tore this Country apart! JUSTICE & ACCOUNTABILITY are owed to all of AMERICA…",,,,,,,,,,,,,,,,,,,,,"0","6475","5429","5231","false","294012129","true","false","false","USA","151","Watchdog",,"false","https://pbs.twimg.com/profile_images/1317105674380300289/7Gmjw-NZ_normal.jpg","","6322","https://twitter.com/1greatwatchdog","user","https://x.com/1greatwatchdog","1greatwatchdog","TOM FITTON ON QUE!!       Tom discusses the Mueller Investigation, Obamacare Exemption, New... https://t.co/3AJ0vWV6sk","Sun Jul 09 23:37:03 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/781338327924473856/1550170350","Thu Sep 29 03:42:28 +0000 2016","I mock because I care. Just a guy who wants the world to be a better place for all of its inhabitants, except for the asshats, they get what they get. I write",,,,,,,,,,,,,,,,,,,,,"0","50646","3995","4785","true","781338327924473856","false","false","false","In the sunshine","16020","D.B. Miller","1643031045418405893","false","https://pbs.twimg.com/profile_images/1379857769331744769/2z5pmbXU_normal.jpg","","196305","https://twitter.com/DBMillerIMO","user","https://x.com/DBMillerIMO","DBMillerIMO","@mikeyj4460 Yep good point. So I'll wait for Mueller's investigation, but the right never waited for proof on HRC, just lock her up all day long.","Sun Jul 09 23:30:01 +0000 2017"
,,,,,,"true","true",,"Mon Sep 26 18:37:11 +0000 2011","“If you can't fly then run, if you can't run then walk, if you can't walk then crawl, but whatever you do you have to keep moving forward.” 
― MLK Jr.",,,,,,,,,,,,,,,,,,,,,"0","12744","173","1003","true","380483359","false","false","false","","147","onesmallhand",,"false","https://pbs.twimg.com/profile_images/879221746963959808/qr32p2sy_normal.jpg","","6017","https://twitter.com/onesmallhand","user","https://x.com/onesmallhand","onesmallhand","@RepSwalwell This is insanity. This is treason. Trump's powers need to be nullified until Mueller's investigation is complete.","Sun Jul 09 23:27:49 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2733119942/1611269497","Thu Aug 14 23:20:04 +0000 2014","Progressive, activist, screen and voice actor @IMDb. Worked daily to be rid of Trump who is a traitor to American democracy.  #BidenHarris, #BLM, #Resist, #Vote",,,,,,,,,,,,,,,,,,,,,"0","7442","2862","3864","true","2733119942","false","false","false","Wimberley, TX","367","Larry Landaker","1482118579441000452","false","https://pbs.twimg.com/profile_images/934805282399514624/aHIAqUN__normal.jpg","","7625","https://twitter.com/GivemHellLarry","user","https://x.com/GivemHellLarry","GivemHellLarry","Goes to the core of the Mueller investigation--who in the Trump campaign colluded with the Russians?  Put Don Jr. under oath asap. https://t.co/1b94byjNgY","Sun Jul 09 23:20:39 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/780942158014676992/1720994529","Wed Sep 28 01:28:14 +0000 2016","Texas Indep. Patriot against re-electing Trump. I support Kamala Harris & strong Democrats who stand up for their party and our Democracy #Resistance #FBR🌊🌊💙",,,,,,,,,,,,,,,,,,,,,"0","113540","18248","19701","true","780942158014676992","false","false","false","Texas, USA","733","Elsie- #IHateProject2025-Vote Harris 🇺🇸🌊💙🇺🇦",,"false","https://pbs.twimg.com/profile_images/1815035777425854464/hRsvk8Sx_normal.jpg","","185777","https://twitter.com/NorthElstew","user","https://x.com/NorthElstew","NorthElstew","Don't you get it @GOP?  Trump hits back, &amp; hitting back @ Americans by partnering w/Russia to destroy the US.  Wants investigation dropped. https://t.co/IyMQOOXOnl","Sun Jul 09 23:58:40 +0000 2017"
,,,,,,"false","true",,"Fri Jan 25 20:36:26 +0000 2013","Psychologist studying humans and their ecosystems. ""Perhaps I asked too large -I take-no less than skies- For Earths, grow thick as Berries, in my native town""",,,,,,,,,,,,,,,,"susanbodnarphd.com","http://susanbodnarphd.com","0","23","https://t.co/GhlvhRnVAg","0","43403","389","840","true","1120206216","false","false","false","New York, NY","197","Dr. Susan Bodnar",,"false","https://pbs.twimg.com/profile_images/3162369830/8cd2120509eb20a5252e29f17b065544_normal.jpeg","","41465","https://twitter.com/SusanBodnar1","user","https://x.com/SusanBodnar1","SusanBodnar1","Analysis | Timeline: What we know about Trump's campaign, Russia and the investigation of the two https://t.co/j34D3jhOkV","Sun Jul 09 23:41:41 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2305576842/1526690467","Wed Jan 22 22:52:41 +0000 2014","The truth may be stretched thin, but it never breaks, and it always surfaces above lies, as oil floats on water.",,,,,,,,,,,,,,,,,,,,,"0","54804","830","1978","true","2305576842","false","false","false","","1747","Donkey Otay",,"false","https://pbs.twimg.com/profile_images/1075553687748018176/Yk7Izx6Q_normal.jpg","","42688","https://twitter.com/CervantesMount","user","https://x.com/CervantesMount","CervantesMount","Canan we call it a trump/Russia investigation now @CaptObvious63? https://t.co/RAvV20A3l8","Sun Jul 09 22:59:32 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/17077317/1686312272","Thu Oct 30 23:57:29 +0000 2008","Hater of hypocrisy, ignorance and prejudice... also an equal opportunity insult-er!",,,,,,,,,,,,,,,,,,,,,"0","60","189","377","false","17077317","false","false","false","","8371","bawl",,"false","https://pbs.twimg.com/profile_images/1080622708650663936/v0OZoYVB_normal.jpg","","34920","https://twitter.com/bawl","user","https://x.com/bawl","bawl","@chucktodd I think this is the new narrative.. Russia was helping Clinton... I expect Trump to demand an investigation into Clinton finance.","Sun Jul 09 22:53:27 +0000 2017"
,,,,,,"false","true",,"Sat Mar 10 15:38:37 +0000 2012","An obscure, but very thought provoking free-lance writer. Opines at The Op-Ed Alternative blog. #SocioCapitalist",,,,,,,,,,,,,,,,"zeb01.wordpress.com","http://zeb01.wordpress.com","0","23","https://t.co/1ieSaWicah","0","1600","383","694","true","520496817","false","false","false","CNY","100","Calvin Hill","1852004622094696851","false","https://pbs.twimg.com/profile_images/378800000325866316/e3fe2e96fcf6288ac21be364b57bbca4_normal.png","","17338","https://twitter.com/zeb01cah","user","https://x.com/zeb01cah","zeb01cah","@MSNBC @KellyO @JohnJHarwood How is the Russia/Trump investigation a Democrat witch hunt for losing in Nov. when  investigation began in Jul","Sun Jul 09 22:53:20 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/110451755/1732131805","Mon Feb 01 16:03:32 +0000 2010","✪Learn how democracies die, our future depends on it ✪Latin American history/democracy paired with omnivorous consumption of US & world political news.",,,,,,,,,,,,,,,,,,,,,"0","565653","1408","2261","true","110451755","false","false","false","@valdivia on bsky.social  🌻","2026","Valdivia","1762982647880372500","false","https://pbs.twimg.com/profile_images/1859321665630445568/Vzhlz7B7_normal.jpg","","545942","https://twitter.com/TheCorollary","user","https://x.com/TheCorollary","TheCorollary","I thought it was *very* weird that for a few weeks now Trump stopped saying anything on twitter about Russia investigation. Now we know why","Sun Jul 09 22:34:37 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/182613236/1658097112","Wed Aug 25 00:33:19 +0000 2010","• Legal & marketing writer  • Voracious reader • Progressive! • He/Him • Love: music, sports, history, tech, politics & literature.  • Colorado Springs, CO.",,,,,,,,,,,,,,,,"theinsomniascrolls.com","http://www.theinsomniascrolls.com","0","23","https://t.co/aLdqJmj0wd","0","3400","1251","970","true","182613236","true","false","false","The Springs, Colorado","538","Brian Webster","1686539277310836743","false","https://pbs.twimg.com/profile_images/1634252569664176135/WfTwG6Hq_normal.jpg","","88797","https://twitter.com/briweb69","user","https://x.com/briweb69","briweb69","@Purduebball55 An investigation as vast as Russia-Trump takes more time than a season of ‘Celebrity Apprentice.’  Be patient.  :D","Sun Jul 09 22:05:27 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1887033942/1604819606","Fri Sep 20 16:30:51 +0000 2013","“In a democracy the poor will have more power than the rich, because there are more of them, and the will of the majority is supreme.” ~Aristotle~ RESIST‼️",,,,,,,,,,,,,,,,,,,,,"0","881","686","764","false","1887033942","false","false","false","","809","Let’s Get In Good Trouble",,"false","https://pbs.twimg.com/profile_images/1333510029195030534/kLhNqCB9_normal.jpg","","3787","https://twitter.com/ResistingInCLT","user","https://x.com/ResistingInCLT","ResistingInCLT","@amandacarpenter @jimsciutto First Trump wants our voter data &amp; now he wants to work on cyber security with Russia! We should all want an investigation now! NOT NORMAL!","Sun Jul 09 21:44:08 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1887033942/1604819606","Fri Sep 20 16:30:51 +0000 2013","“In a democracy the poor will have more power than the rich, because there are more of them, and the will of the majority is supreme.” ~Aristotle~ RESIST‼️",,,,,,,,,,,,,,,,,,,,,"0","881","686","764","false","1887033942","false","false","false","","809","Let’s Get In Good Trouble",,"false","https://pbs.twimg.com/profile_images/1333510029195030534/kLhNqCB9_normal.jpg","","3787","https://twitter.com/ResistingInCLT","user","https://x.com/ResistingInCLT","ResistingInCLT","@jimsciutto First Trump wants our voter data &amp; now he wants to work on cyber security with Russia! We should all want an investigation now! NOT NORMAL","Sun Jul 09 21:42:57 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1887033942/1604819606","Fri Sep 20 16:30:51 +0000 2013","“In a democracy the poor will have more power than the rich, because there are more of them, and the will of the majority is supreme.” ~Aristotle~ RESIST‼️",,,,,,,,,,,,,,,,,,,,,"0","881","686","764","false","1887033942","false","false","false","","809","Let’s Get In Good Trouble",,"false","https://pbs.twimg.com/profile_images/1333510029195030534/kLhNqCB9_normal.jpg","","3787","https://twitter.com/ResistingInCLT","user","https://x.com/ResistingInCLT","ResistingInCLT","@CNNPolitics @jimsciutto @RepAdamSchiff  Trump wants our voter data &amp; now he wants to work on cyber security with Russia! We should all want an investigation now!","Sun Jul 09 21:42:24 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1887033942/1604819606","Fri Sep 20 16:30:51 +0000 2013","“In a democracy the poor will have more power than the rich, because there are more of them, and the will of the majority is supreme.” ~Aristotle~ RESIST‼️",,,,,,,,,,,,,,,,,,,,,"0","881","686","764","false","1887033942","false","false","false","","809","Let’s Get In Good Trouble",,"false","https://pbs.twimg.com/profile_images/1333510029195030534/kLhNqCB9_normal.jpg","","3787","https://twitter.com/ResistingInCLT","user","https://x.com/ResistingInCLT","ResistingInCLT","@eliselabottcnn  Trump wants our voter data &amp; now he wants to work on cyber security with Russia! We should ALL want an investigation now!","Sun Jul 09 21:40:55 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3157798849/1429338425","Wed Apr 15 15:25:23 +0000 2015","",,,,,,,,,,,,,,,,"wtfiscrackin.com","http://www.wtfiscrackin.com/","0","22","http://t.co/1lBdf6Jypg","0","149","189","54","false","3157798849","false","false","false","","10442","wtfiscrackin",,"false","https://pbs.twimg.com/profile_images/588372175603642369/I6bSPKjr_normal.jpg","","179759","https://twitter.com/wtfiscrackin","user","https://x.com/wtfiscrackin","wtfiscrackin","The investigation into the Trump campaign and its possible ties to Russia has caused quite a stir. We asked... https://t.co/Nycu3eet6p","Sun Jul 09 21:35:23 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/772876331780599812/1473103548","Mon Sep 05 19:17:31 +0000 2016","Operations Manager, Lathem Farms",,,,,,,,,,,,,,,,"ribbonwire.com","http://www.ribbonwire.com","0","23","https://t.co/cDVZDOMs3U","0","52858","4894","1432","true","772876331780599812","true","false","false","Dalhart, TX","2181","Simscott","1019964907876421637","false","https://pbs.twimg.com/profile_images/772878179644178432/qnnhHXh-_normal.jpg","","10154","https://twitter.com/lathemfarms","user","https://x.com/lathemfarms","lathemfarms","@Vines_N_Cattle Yes sir. Exactly. How many months has there been investigation of Trump/Russia and smooth F-ing Zero.  Can we please move on. #DNC problems.","Sun Jul 09 21:35:18 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/127938125/1364566755","Tue Mar 30 17:27:04 +0000 2010","A WI PROGRESSIVE of the LA FOLLETTE HISTORICAL MODEL...fighting the offenses of the fascist take-over of our beloved America...spams,business,&TP will block.",,,,,,,,,,,,,,,,"nealmansite.multiply.com","http://nealmansite.multiply.com/","0","22","http://t.co/tDQuJmLlFt","0","798","636","553","false","127938125","false","false","false","Green Bay","1068","Neal Schulz",,"false","https://pbs.twimg.com/profile_images/3447238030/eb633160a01cb69e973a921162f744d5_normal.jpeg","","82526","https://twitter.com/GBNeal59","user","https://x.com/GBNeal59","GBNeal59","Looks like the Trump-Russia Scandal just became a terrorism investigation...

""...When it comes to Donald Trump’s... https://t.co/GXcAXDx1P9","Sun Jul 09 21:29:34 +0000 2017"
,,,,,,"false","true",,"Sat Jun 05 20:20:11 +0000 2010","Occasionally handsome, frequently brilliant and never enough followers...",,,,,,,,,,,,,,,,,,,,,"0","9109","532","906","true","152382410","false","false","false","Minneapolis, MN","856","Shane Schmidt",,"false","https://pbs.twimg.com/profile_images/1506896904/Fracas_Timbers_normal.jpg","","34096","https://twitter.com/WShaneSchmidt","user","https://x.com/WShaneSchmidt","WShaneSchmidt","It is pretty obvious why an investigation into #trump and #Russia rattles trump and the #GOP, right?  https://t.co/kkXg7AuNUH","Sun Jul 09 21:17:05 +0000 2017"
