"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/129494181/1367847856","Sun Apr 04 13:34:59 +0000 2010","",,,,,,,,,,,,,,,,"0","140","237","68","true","129494181","false","false","false","Meio do mato","14492","Mr Sin",,"false","https://pbs.twimg.com/profile_images/3622181074/ba1bec00c3acaa57228415167fe6b3f4_normal.png","","38733","https://twitter.com/superonom","user","https://x.com/superonom","superonom",,"RT BBCWorld ""Trump's nominee for FBI director says the investigation into the US president's Russia ties is ""not a… https://t.co/klMJKypLN1""","Wed Jul 12 23:40:28 +0000 2017"
,,,,,,,,,,,,,,"true","false",,"Sat Feb 09 10:57:13 +0000 2013","🌍 From a Small Village in India 🇮🇳 ,🇫🇷 Living in France with Family 🗼 💻 In IT",,,,,,,,,,,"t.me/dmccu","https://t.me/dmccu","0","23","https://t.co/7b2YG0sLdU","0","2405","655","3328","false","1162639716","false","false","false","Ile-de-France, France","146001","Dibakar",,"false","https://pbs.twimg.com/profile_images/1785736805775446016/Qy2wJCJS_normal.jpg","","428399","https://twitter.com/dibakarme","user","https://x.com/dibakarme","dibakarme",,"#BbcWorld 👉 Trump's nominee for FBI director says the investigation into the US president's Russia ties is ""not a … https://t.co/TNm7HRTOrX","Wed Jul 12 23:40:23 +0000 2017"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/18938704/1635457998","Tue Jan 13 14:09:37 +0000 2009","Sen. Lecturer, Education @OU_ECYS All my views!  #leadership #edtech #education Type 1 Diabetic  Fav ♪ The Story (Davis Naish) @MhairiCalveyAct will win #Oscar",,,,,,,,,,,"open.ac.uk/people/jwr79","http://www.open.ac.uk/people/jwr79","0","23","https://t.co/1GOm8kbDSd","0","60394","11471","12425","true","18938704","false","false","false","Redcar, Cleveland, NE England ","250479","JamesRoy SFHEA #FBPE","1614211602206580741","false","https://pbs.twimg.com/profile_images/638077492847378432/_B521DK6_normal.jpg","","1246258","https://twitter.com/JamesRoy","user","https://x.com/JamesRoy","JamesRoy",,"BBCWorld: Trump's nominee for FBI director says the investigation into the US president's Russia ties is ""not a wi… https://t.co/JhgtXWKprj","Wed Jul 12 23:39:22 +0000 2017"
,,,,,,,,,,,,,,"false","false",,"Wed Jul 08 17:32:02 +0000 2009","Freelance Java, Android, Python Developer
https://t.co/sYSJ79hPCj","techhub.social/@vkj","http://techhub.social/@vkj","42","65","https://t.co/sYSJ79hPCj",,,,,,"techhub.social/@vkj","https://techhub.social/@vkj","0","23","https://t.co/G9Pi7g1VGU","0","375","377","618","true","54964940","false","false","false","Mumbai, India","342761","knightlife",,"false","https://pbs.twimg.com/profile_images/1223490322916732928/KcYryB2W_normal.jpg","","412238","https://twitter.com/vkj73","user","https://x.com/vkj73","vkj73",,"BBCWorld : Trump's nominee for FBI director says the investigation into the US president's Russia ties is ""not a w… https://t.co/6cUwuXLI4h) https://t.co/PBAL2fjoRz","Wed Jul 12 23:39:11 +0000 2017"
"https://pbs.twimg.com/profile_images/1529107486271225859/03qcVNIk_bigger.jpg","BBC News (UK)",,,,,,,,,"https://twitter.com/BBCNews","DeepLink","Badge","BusinessLabel","false","true","https://pbs.twimg.com/profile_banners/742143/1663658662","Thu Feb 01 07:44:29 +0000 2007","News, features and analysis from the World's newsroom. Breaking news, follow @BBCBreaking. UK news, @BBCNews. Latest sports news @BBCSport",,,,,,,,,,,"bbc.com/news","http://www.bbc.com/news","0","23","https://t.co/4zUWrLAYqP","0","2","41103242","17","true","742143","true","false","false","London, UK","27228","BBC News (World)",,"false","https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_normal.jpg","","389031","https://twitter.com/BBCWorld","user","https://x.com/BBCWorld","BBCWorld","Business","Trump's nominee for FBI director says the investigation into the US president's Russia ties is ""not a witch hunt""
https://t.co/RhHPBVWAfS https://t.co/oYOCrgV1Xq","Wed Jul 12 23:37:39 +0000 2017"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/881726355704098816/1571308603","Mon Jul 03 04:08:39 +0000 2017","Trump is a LIAR-COWARD-THIEF he  Surrounds himself with Criminals there is not one honest bone in his body #TheResistance I'm NOT on Twitter to date TY.",,,,,,,,,,,,,,,,"0","21013","410","582","true","881726355704098816","false","false","false","Brooklyn, NY","3055","Mike.G. NYC 😎",,"false","https://pbs.twimg.com/profile_images/1206124323624411136/Ky4OEI-0_normal.jpg","","17455","https://twitter.com/MikeGre74566192","user","https://x.com/MikeGre74566192","MikeGre74566192",,"@realDonaldTrump Trump I really don't care what you have to say until the Russia investigation ends you and your family will always be Liars","Wed Jul 12 23:34:22 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/745056310517866497/1612101899","Tue Jun 21 00:50:41 +0000 2016","Sponsored by nobody.

No ads, no donations, no bullshit.",,,,,,,,,,,"ask.fm/KermePhat","https://ask.fm/KermePhat","0","23","https://t.co/u3vrpdvXRw","0","22278","2376","3629","true","745056310517866497","false","false","false","Chee-caw-goue","8781","2021'144,000 =7771/3Never4getwhereucomefrom!","1366551713717641220","false","https://pbs.twimg.com/profile_images/1355879743938297856/KGbv69DH_normal.jpg","","45633","https://twitter.com/KermePhat","user","https://x.com/KermePhat","KermePhat",,"How do the bombshell revelations in Donald Trump Jr.'s emails affect the Russia investigation?","Wed Jul 12 23:31:33 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Wed Jul 27 20:54:44 +0000 2011","Proud Libra. Breckenridge Hills Mo. Ahead of my time. Fav. Quote: To the Bastards of the World, I DO NOT HAVE YOUR BEST INTERESTS AT HEART! Hunter S. Thompson.",,,,,,,,,,,,,,,,"0","44616","1864","5307","true","343618991","false","false","false","","737","Lloyd Andrews",,"false","https://pbs.twimg.com/profile_images/703275244069527553/stkwXXoN_normal.jpg","","120531","https://twitter.com/Thunderballs2","user","https://x.com/Thunderballs2","Thunderballs2",,"@Amy_Siskind @DawnNeufeld Sessions is making the Russia/Trump conspiracy investigation easier for Mueller.","Wed Jul 12 23:22:52 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/43861003/1470908088","Mon Jun 01 09:58:53 +0000 2009","Public affairs and comms consultant; Chart. PR; award winning influencer; author; blogger; CIPR and PRCA trainer; all views my own.",,,,,,,,,,,"stuartthomson.co.uk","http://www.stuartthomson.co.uk","0","23","https://t.co/xdKOnr14d4","0","14632","3883","4957","true","43861003","false","false","false","London","138646","Stuart Thomson *Public Affairs*","1329837164369162246","false","https://pbs.twimg.com/profile_images/477138814184730624/DXQWnlxo_normal.jpeg","","289324","https://twitter.com/Redpolitics","user","https://x.com/Redpolitics","Redpolitics",,"Donald Trump says the investigation into his Russia ties is a 'witch hunt'. His nominee to lead the FBI disagrees. https://t.co/XzkZ4b3UyA","Wed Jul 12 23:17:32 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Thu Jan 26 14:19:16 +0000 2017","I was born a poor white boy...",,,,,,,,,,,"trumpchronicles.org","http://www.trumpchronicles.org","0","23","https://t.co/IbFgFa4fSd","0","139","20","2","false","824622737197043714","false","false","false","Ohio, USA","18425","Trump Chronicles",,"false","https://pbs.twimg.com/profile_images/825864626785046529/4-Dtzl4W_normal.jpg","","53845","https://twitter.com/TrumpChronicle1","user","https://x.com/TrumpChronicle1","TrumpChronicle1",,"WATCH: House Russia investigation chair ‘aggressively’ pursuing leads: Mike Conaway answered… https://t.co/HYh6u0Q1kU #Trump #ABC_News","Wed Jul 12 23:14:42 +0000 2017"
,,,,,,,,,,,,,,"false","true",,"Thu Mar 31 02:54:03 +0000 2011","",,,,,,,,,,,,,,,,"0","110","1","3","false","274823376","false","false","false","","1","Kodi Bear",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","3726","https://twitter.com/dkbulin","user","https://x.com/dkbulin","dkbulin",,"@realDonaldTrump How did you like your FBI pick saying Russia investigation is not a witch hunt?  He won't bow down to you and won't stop Mueller.  Yeah!!","Wed Jul 12 23:59:11 +0000 2017"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/554962236/1595720854","Mon Apr 16 05:15:06 +0000 2012","Series X/PS5 (mostly Xbox)  #Pitt #49ers #Pirates #Dogs #Democrat RIP REXY 10/8/08 - 7/26/2020",,,,,,,,,,,,,,,,"0","159231","2646","1868","true","554962236","false","false","false","","2192","Shane","1759608596168380741","false","https://pbs.twimg.com/profile_images/1829730298860351488/U4jnDn1Z_normal.jpg","","176671","https://twitter.com/geis_shane","user","https://x.com/geis_shane","geis_shane",,"PR stunt. No real talk of impeachment until Mueller investigation is over. https://t.co/bgyEBBkQCD","Wed Jul 12 23:52:45 +0000 2017"
,,,,,,,,,,,,,,"false","false",,"Sat Aug 22 19:58:18 +0000 2009","Proud to be a Dem. I care about ppl.no matter race, religion, sexual preference,",,,,,,,,,,,,,,,,"0","27004","152","199","true","67969321","false","false","false","South Jersey","470","luvjazz",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","22856","https://twitter.com/luvjazz50","user","https://x.com/luvjazz50","luvjazz50",,"@JenniferMcCorm5 @chuckwestover There are millions of us that feel the same. Somebody please do something! Mueller investigation will take long. We need something sooner🙏🏻","Wed Jul 12 23:50:08 +0000 2017"
,,,,,,,,,,,,,,"true","true",,"Thu Oct 08 01:51:03 +0000 2009","Mother, Grandmother, musican., funny girl.  Born Aug.17  ...No https://t.co/3kAffv10Zv DMs","Lists.No","http://Lists.No","63","86","https://t.co/3kAffv10Zv",,,,,,,,,,,"0","792547","9217","8959","true","80737025","false","false","false","Ontario, Canada","4278","susan morrow","1538228404708945920","false","https://pbs.twimg.com/profile_images/1019807527570104320/v7iFA15c_normal.jpg","","559585","https://twitter.com/sooze555","user","https://x.com/sooze555","sooze555",,"@kylegriffin1 Mueller has people, many , many people digging into finances of Trump. Treasury has it's own investigation goung on. Remember Al Capone?","Wed Jul 12 23:49:05 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3861455480/1674907243","Sun Oct 11 19:03:10 +0000 2015","Married, College graduate, optimist who enjoys life.",,,,,,,,,,,,,,,,"0","5019","295","815","true","3861455480","false","false","false","","31","JEM",,"false","https://pbs.twimg.com/profile_images/755019127043960833/Z9Km2BpZ_normal.jpg","","19095","https://twitter.com/jem49191","user","https://x.com/jem49191","jem49191",,"Dems get Sessions recuse,get Mueller investigation by Comey,24 Hr ads of Russia interference media,&amp;leaks, now setup meeting. plotted by? https://t.co/tlUEbd3RVW","Wed Jul 12 23:49:03 +0000 2017"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/871767905620373506/1496681793","Mon Jun 05 16:37:20 +0000 2017","Transbian woman in hiding. Very political. Science prostitltute. Guitar=life. If you're a TERF/transphobe/bigot, shove off. #ImpeachTrump #girlslikeus",,,,,,,,,,,,,,,,"0","22639","357","613","false","871767905620373506","false","false","false","just outside Chicago, IL","435","Cait is blah ⚢⚧🎸⚾#FlyTheW #GoCubs","924008005594644481","false","https://pbs.twimg.com/profile_images/871772748238000130/pQMRD9rN_normal.jpg","","5350","https://twitter.com/Caitthegreat100","user","https://x.com/Caitthegreat100","Caitthegreat100",,"@letat_lechat It won't get anywhere, sadly, until after the Mueller investigation. Still, it needs to be done.","Wed Jul 12 23:41:40 +0000 2017"
,,,,,,,,,,,,,,"true","true",,"Tue Jan 31 04:28:29 +0000 2017","",,,,,,,,,,,,,,,,"0","68165","458","629","true","826286000892547072","false","false","false","Austin, TX","72","Kate Piffero 🇺🇸🦅💙",,"false","https://pbs.twimg.com/profile_images/1709060072054104064/LgoIr98H_normal.jpg","","57331","https://twitter.com/kate_piffero","user","https://x.com/kate_piffero","kate_piffero",,"I don't think Mueller has said a thing since his appointment. Conducting a real investigation of serious allegations. Not ""trial by twitter"" https://t.co/N0RkgTA7Ei","Wed Jul 12 23:41:00 +0000 2017"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/2324656417/1666231259","Mon Feb 03 02:13:13 +0000 2014","Technologist, musician, polymath, INF(T)P | Politics, Science, Psychology, Art, Humor | #Aspergers/#ADHD parent | #AntiFascist 🏴‍☠️",,,,,,,,,,,,,,,,"0","432341","4329","3176","true","2324656417","false","false","false","Atlanta, Georgia","1698","Pietro 🇺🇸🇮🇹","1862210140570583314","false","https://pbs.twimg.com/profile_images/882023288096006144/rvuc42Ah_normal.jpg","","111872","https://twitter.com/ConstantRebel55","user","https://x.com/ConstantRebel55","ConstantRebel55",,"@RoguePOTUSStaff If Trump fires Mueller and scuttles or interferes w/ the investigation, that's the ""sign"" for me that Fed govt fully compromised.","Wed Jul 12 23:35:47 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/858225512573014016/1497852057","Sat Apr 29 07:44:42 +0000 2017","@RiceUniversity and @Rice_Biz Alum, Texas Progressive, father of best 5-yr-old boy ever. RedSox/Celtics/LFC. Live every week like it’s Infrastructure Week.",,,,,,,,,,,,,,,,"0","146106","454","3604","true","858225512573014016","false","false","false","Houston, TX","2890","Dan H","1266588503917367298","false","https://pbs.twimg.com/profile_images/1058932055214579712/j5RXVGl0_normal.jpg","","29610","https://twitter.com/PoliticOwlDan","user","https://x.com/PoliticOwlDan","PoliticOwlDan",,"@jamisonfoser If you think this is bad, just wait until Mueller finishes his investigation. Avalanche of bullsh&amp;t the likes of which we can't even imagine","Wed Jul 12 23:35:36 +0000 2017"
,,,,,,,,,,,,,,"false","false",,"Tue Aug 02 06:45:56 +0000 2011","Anointed and refreshing vessel, gifted with an exciting & heart touching preaching style in accordance with the practical wisdom and application of God's Word.",,,,,,,,,,,,,,,,"0","56","30","46","true","347060639","false","false","false","USA","32","Miccc",,"false","https://pbs.twimg.com/profile_images/1077975376633057280/VEI0wJbR_normal.jpg","","1314","https://twitter.com/MichaelAkomolaf","user","https://x.com/MichaelAkomolaf","MichaelAkomolaf",,"@ericbolling R. Mueller must resign from the Russian investigation because of conflict of interest with Comey &amp; all appointed DNC, HRC donors lawyers.","Wed Jul 12 23:35:27 +0000 2017"
,,,,,,,,,,,,,,"false","false",,"Tue Aug 02 06:45:56 +0000 2011","Anointed and refreshing vessel, gifted with an exciting & heart touching preaching style in accordance with the practical wisdom and application of God's Word.",,,,,,,,,,,,,,,,"0","56","30","46","true","347060639","false","false","false","USA","32","Miccc",,"false","https://pbs.twimg.com/profile_images/1077975376633057280/VEI0wJbR_normal.jpg","","1314","https://twitter.com/MichaelAkomolaf","user","https://x.com/MichaelAkomolaf","MichaelAkomolaf",,"@realDonaldTrump Kindly put pressure on Mueller to resign from the investigation. It's a big mistake on DOJ to bring special prosecutor. #D.DOJ evil plan.","Wed Jul 12 23:33:59 +0000 2017"
"https://pbs.twimg.com/semantic_core_img/1428827730364096519/4ZXpTBhS?format=png&name=orig","Automated","13","User","briefly_tldr","2217041202","briefly_tldr","TimelineRichTextMention","26","Automated by @briefly_tldr",,,,"AutomatedLabel","false","true","https://pbs.twimg.com/profile_banners/3413135063/1681964596","Mon Aug 10 17:23:30 +0000 2015","A World News community with less noise & more highlights
on @briefly_tldr. Follow for an invite to join our open beta!",,,,,,,,,,,"briefly.co/anchor/world_n…","https://briefly.co/anchor/world_news","0","23","https://t.co/S5FZ0BTdRn","0","31893","3513","4714","false","3413135063","false","false","false","Internet ","24","World News Briefly",,"false","https://pbs.twimg.com/profile_images/1263282542343524353/UJRgBqx5_normal.jpg","","66835","https://twitter.com/World_News_b","user","https://x.com/World_News_b","World_News_b",,"Donald Trump reveals exactly what he said to Putin about election meddling
https://t.co/3VPUGPew8u
+1 WorldBot #worldnews #news","Wed Jul 12 23:56:47 +0000 2017"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/750874552117391360/1510325270","Thu Jul 07 02:10:18 +0000 2016","",,,,,,,,,,,,,,,,"0","5059","117","316","true","750874552117391360","false","false","false","","81","🇺🇸2AisNotAboutHunting🇺🇸",,"false","https://pbs.twimg.com/profile_images/928997640024547329/u0PhNSgL_normal.jpg","","11993","https://twitter.com/ComnSnseisRare","user","https://x.com/ComnSnseisRare","ComnSnseisRare",,"@thehill US Intel also said Obama knew about Russian meddling long before the election.  And said/did nothing about it","Wed Jul 12 23:54:15 +0000 2017"
