"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","false",,"Sat May 04 21:02:01 +0000 2013","Love honest people.",,,,,,"0","1464","14","76","true","1403369946","false","false","false","","49","jakysnake",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","25162","https://twitter.com/jakysnake","user","https://x.com/jakysnake","jakysnake","@AOL George  Soros actively interfering in election with tons of money. He was tossed out of the nation of Georgia for meddling election","Sat Oct 22 17:33:16 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/23524685/1497561706","Mon Mar 09 23:41:05 +0000 2009","@jamaro99.bsky.social",,,,,,"0","30648","424","651","true","23524685","false","false","false","","295","Jamaro99",,"false","https://pbs.twimg.com/profile_images/875462463176794114/L9li-xbd_normal.jpg","","12022","https://twitter.com/Jamaro99","user","https://x.com/Jamaro99","Jamaro99","Wikileaks has become a worldwide terrorist org, many claim supported by Putin. Meddling in U.S.election,disrupting commerce/medicine. https://t.co/dHxHlG2SXx","Sat Oct 22 16:21:39 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/596025267/1732889847","Fri Jun 01 00:01:49 +0000 2012","We're at war with the entire corrupt global establishment for our right to liberty & freedom.
I follow back Patriots!!","tiktok.com/@bffelonious?_…","https://www.tiktok.com/@bffelonious?_t=8qs8ZkqlouB&_r=1","0","23","https://t.co/ajwKbz2lWD","0","77750","4562","4925","true","596025267","false","false","false","Hearts & Minds","2661","_BiggestFan","1855144334452006955","false","https://pbs.twimg.com/profile_images/1390090148457684997/74tokiV1_normal.jpg","","56822","https://twitter.com/Sean1776cot","user","https://x.com/Sean1776cot","Sean1776cot","I'm sure you wont have any trouble just listing a few then.
Dem:
Isreal's election meddling
Primary vs Sanders
50yrs of bussing minorities https://t.co/3vdyc3T83n","Sat Oct 22 16:15:31 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/711731483162107904/1698495352","Mon Mar 21 01:49:43 +0000 2016","Joined Twitter to boost Bernie during the 2016 primary, and call out bullshit pundits/1%-ers. Now I want to build leftie communities & subvert the system.",,,,,,"0","161460","3388","2547","true","711731483162107904","false","false","false","Michigan, USA","693","Karen Brookshear","1692712810889789468","false","https://pbs.twimg.com/profile_images/1324027966561546240/T2vIXFDW_normal.jpg","","23763","https://twitter.com/KLBrookshear","user","https://x.com/KLBrookshear","KLBrookshear","Pretty sure I read about Jamil Smith in the #PodestaEmails, I wouldn't expect any admission of media meddling or election meddling from him. https://t.co/WOYtKLqSzo","Sat Oct 22 15:27:11 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/873918925/1624600623","Thu Oct 11 16:26:14 +0000 2012","Baltimore Orioles, baseball nerd girl, neurospicy, cat lover, leftist, crafter, queer, romance reader/writer, fighting triple negative breast cancer. she/them","linktr.ee/healingheathern","https://linktr.ee/healingheathern","0","23","https://t.co/lgZ8uCVHsk","0","178360","3273","1259","true","873918925","false","false","false","Baltimore, MD","11177","Heather Linington-Noble","1743306376334516607","false","https://pbs.twimg.com/profile_images/1820855492245106688/dIlsgBl2_normal.jpg","","160354","https://twitter.com/AlainnFocail","user","https://x.com/AlainnFocail","AlainnFocail","Lol. The Democratic Left thinks WikiLeaks is utter trash. Meddling in the election and allied with Russia. https://t.co/9pCP5xTfi0","Sat Oct 22 15:22:14 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/176123698/1485032797","Sun Aug 08 16:49:54 +0000 2010","Obama upholding the dignity of the office of President in a way that Trump could never understand.",,,,,,"0","169095","1385","3511","true","176123698","false","false","false","Padierniga, Cantabria, Spain","275","Gazing at Sunsets",,"false","https://pbs.twimg.com/profile_images/1498376971662811140/VlSzG0ZD_normal.jpg","","81757","https://twitter.com/m_gahan","user","https://x.com/m_gahan","m_gahan","Maybe Texans appreciate courtesy to women &amp; don't like the thought of foreign government meddling in their election. https://t.co/iaA32lG7cB","Sat Oct 22 15:14:04 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/755241337113280512/1662912450","Tue Jul 19 03:22:21 +0000 2016","#Resistance. It's not how How BIG the HOUSE, it's How HAPPY THE HOME
The fear of the Lord is the beginning of Wisdom.",,,,,,"0","14042","758","1489","true","755241337113280512","false","false","false","","98","Hakuna Matata","1568991497428549637","false","https://pbs.twimg.com/profile_images/1590338316548841474/bsbyaJfT_normal.jpg","","7119","https://twitter.com/ako_nten","user","https://x.com/ako_nten","ako_nten","@ThePlumLineGS @GovHowardDeanHe needs to tell Russia to stop meddling with the election b/c he is fit to be President,then he should go home","Sat Oct 22 14:40:34 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/418867782/1720911158","Tue Nov 22 17:30:10 +0000 2011","“Silence in the face of evil is itself evil: GOD will not hold us innocent. Not to speak is to speak. Not to act is to act.”—Bonhoeffer",,,,,,"0","45361","21880","18994","true","418867782","true","false","false","","16453","Kerry 🇺🇸","1859359754851598464","false","https://pbs.twimg.com/profile_images/1855338949402595328/bhkRU2P-_normal.jpg","","576618","https://twitter.com/K1erry","user","https://x.com/K1erry","K1erry","""Why should we believe Hillary that the Russians are meddling in the our election when she lied to us in regard to Benghazi?""
Caller on Rush","Sat Oct 22 13:29:15 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/2213444748/1643901022","Mon Nov 25 03:20:33 +0000 2013","Russia Team & GEOINT Team Lead @TheStudyofWar studying 🇺🇦,🇷🇺, & 🇧🇾. Led grassroots effort for Ukraine Javelins in 2014. W&M alum. Opinions mine.","bsky.app/profile/george…","https://bsky.app/profile/georgewbarros.bsky.social","0","23","https://t.co/Eb7lGhJ13R","0","16363","34469","736","true","2213444748","false","false","false","Washington, DC","1438","George Barros (also on Bluesky)","1856787922953146405","false","https://pbs.twimg.com/profile_images/1741588375977472000/2vokUsmH_normal.jpg","","18319","https://twitter.com/georgewbarros","user","https://x.com/georgewbarros","georgewbarros","Former Democrat for Trump who likes the Kremlin meddling in our election. Hmm. 🤔 https://t.co/c2jkMPg73y","Sat Oct 22 13:10:54 +0000 2016"
"false","true",,"Sat Feb 21 19:46:30 +0000 2009","giving you videos of recent news events. will tweet one every 15 minutes.","wingie.github.io","http://wingie.github.io","0","22","http://t.co/JMkhHisEtX","0","15","1301","1305","false","21511099","false","false","false","bangalore","9","WingzTV",,"false","https://pbs.twimg.com/profile_images/3537672406/190f79c88052bd5078e91796fd0fffe1_normal.jpeg","","219480","https://twitter.com/realnewsvideos","user","https://x.com/realnewsvideos","realnewsvideos","#Ecuador #Admits Cutting #Julian Assange’s #Internet Over Election Meddling https://t.co/l4iBCMs3KI","Sat Oct 22 12:32:02 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/191264356/1642974316","Thu Sep 16 00:50:53 +0000 2010","Retired Naval officer deconstructing the shibboleths of modern left-progressivism. Standing athwart history yelling Bring it! POTUS46's Irish Whisperer.","…eoptimisticconservative.wordpress.com","http://theoptimisticconservative.wordpress.com","0","23","https://t.co/Z2pisCeQK2","0","126535","9636","1910","true","191264356","false","false","false","","1325","J.E. Dyer ☘️","1649916279485247488","false","https://pbs.twimg.com/profile_images/1814848275973017600/aTovFBkw_normal.jpg","","114304","https://twitter.com/OptimisticCon","user","https://x.com/OptimisticCon","OptimisticCon","Obama officials’ new tack: Hackers could FAKE election meddling to undermine your trust https://t.co/ZnNwlAqpVj via @LibertyUnyieldi","Sat Oct 22 03:33:57 +0000 2016"
"false","true",,"Wed Oct 14 03:58:32 +0000 2015","",,,,,,"0","1209","23","275","false","3887611992","false","false","false","","3","Tyrone Gray, Ph.D.",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","3216","https://twitter.com/drtyronegray20","user","https://x.com/drtyronegray20","drtyronegray20","@mercedesschlapp 
What should disturb you is Russia meddling in an American election.  But of course you don't care. But maybe they","Sat Oct 22 02:53:55 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/2358308977/1423324537","Sun Feb 23 17:50:50 +0000 2014","Robert Rite's #Book Page! Where the subject matter - MATTERS! #Author of #EndofDays, #Apocalypse, #Spiritual, #Supernatural  & related #nonfiction Genre","prophecyalerts.com","http://prophecyalerts.com","0","23","https://t.co/QwADsS7QTY","0","445","403","454","false","2358308977","false","false","false","USA","274","Robert Rite","756675805435027456","false","https://pbs.twimg.com/profile_images/437758582646247424/MX2WvFBN_normal.jpeg","","1726","https://twitter.com/robertrite","user","https://x.com/robertrite","robertrite","Did Satan kidnap the 2016 Presidential Election?

How the enemy is meddling in possibly the most fateful election... https://t.co/ZoALUcaika","Sat Oct 22 02:48:45 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/369292265/1511548598","Wed Sep 07 03:13:42 +0000 2011","What I wouldn't give for another Obama traffic jam.",,,,,,"0","5791","373","596","true","369292265","false","false","false","Los Angeles","3954","Max","1435472183636103169","false","https://pbs.twimg.com/profile_images/934124870140489728/_IYsHeA-_normal.jpg","","30048","https://twitter.com/aoxamaxoa","user","https://x.com/aoxamaxoa","aoxamaxoa","@daveweigel Did you catch him and Bragman pleading with Russia to keep meddling in our election?  Hey, they're just trying to find the truth","Sat Oct 22 02:08:08 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/2749249678/1673448645","Thu Aug 21 16:23:04 +0000 2014","cItIzEN JoUrNALiST",,,,,,"0","15439","484","132","true","2749249678","false","false","false","","2989","Violeta",,"false","https://pbs.twimg.com/profile_images/1627448263925198848/EGcVqzfv_normal.jpg","","39624","https://twitter.com/FO7935","user","https://x.com/FO7935","FO7935","It's hilarious Hillary is so outraged that Russia is ""meddling"" in our election as if she's never backed/funded a foreign coup or election😴","Sat Oct 22 00:31:54 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/793100078/1483948852","Fri Aug 31 04:55:51 +0000 2012","‘I would like to kiss you but I just washed my hair. Bye!’",,,,,,"0","31276","158","251","true","793100078","false","false","false","","545","ClaraPluto","1178061745618870273","false","https://pbs.twimg.com/profile_images/816182845660078084/G1DsI01Z_normal.jpg","","12552","https://twitter.com/ClaraPluto","user","https://x.com/ClaraPluto","ClaraPluto","@NewsPho @cnni That Trump is Putin's puppet and foreign people are meddling into their country election is totally excused. Sucker idiots.","Sat Oct 22 00:26:21 +0000 2016"
