author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,avatar,init_att
0,97620,41789,411,Twin Tower City,1069912441843142656,96132,TwinTowerCity,@NickAdamsinUSA Trump is our president forever. https://t.co/I8j29v0P4C,2024/11/30 02:07:37,3,191.0,0,7,0,0,https://pbs.twimg.com/media/GdmRZIRboAI2Hj7.jpg,https://pbs.twimg.com/profile_banners/1069912441843142656/1695297872,0.0
0,12214,395,136,Yoli4Trump✝️🇺🇸🙏🏼,1831845007919345664,2194,Yoli4Trump,@NickAdamsinUSA Innocent,2024/11/30 01:51:28,0,2.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1831845007919345664/1725582314,0.5
0,5085,405,136,Marlowe Squad,53207241,36814,henryo34567,@NickAdamsinUSA Nick sometimes at random I call Acting President Trump and thank him for curing toe fungus,2024/11/30 01:45:35,0,28.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/53207241/1682282967,0.25
0,6416,181,205,Billy Badass,1848059457965641728,1268,BillyBadass111,"@NickAdamsinUSA The liberals, weirdos and losers are lining up to kiss President Trump’s ring at Mar-a-Lago. You love to see it!",2024/11/30 01:31:27,2,92.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1848059457965641728/1731301343,0.2125
0,68611,894,3640,Robert Davis (Yakub’s Prototype),1425653081644011520,11904,IsThisReallyNe8,@NickAdamsinUSA I wouldn’t be surprised in the least if President Trump had in fact scored 11 holes-in-one!,2024/11/30 01:08:13,4,440.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1425653081644011520/1661164418,0.1375
0,54933,861,492,Dr. Logan Kane,1524371040633339906,22701,LoganKane24,@NickAdamsinUSA President Trump is a great grandfather!,2024/11/29 23:09:31,2,45.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1524371040633339906/1692995971,1.0
0,923,122,554,Chicago Trump Tower,3293647055,1038,hockey_chicago,@NickAdamsinUSA It seems like a few are trying to railroad this guy. Not very nice people,2024/11/29 22:28:35,6,99.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/3293647055/1635288752,0.2153846153846153
0,57,399,4226,Emily Shorette,131565076,15090,emilysspot,"@NickAdamsinUSA Yeah, in a few years, Trump will consider her old enough to f***.  (along with Matt Gaetz 😘)",2024/11/29 22:22:57,1,30.0,0,0,0,0,,,0.0333333333333333
0,30377,1539,4718,"""PRA in the USA""",3253542961,51704,Marcel_Noya,"@NickAdamsinUSA Trump says… ""I vanka Trump"" her",2024/11/29 22:09:51,2,46.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/3253542961/1587352604,0.0
0,6839,167,176,THE MIGHTIEST EMPIRE,1541597616470798336,14832,ezhartstein,@NickAdamsinUSA High chances that he tucks her daily . Inbreeding is very common in trump family,2024/11/29 21:42:11,3,37.0,1,0,0,0,,https://pbs.twimg.com/profile_banners/1541597616470798336/1724280162,0.0766666666666666
0,75807,574,299,Joseph Shabadoo,246329289,83671,andrewlmd,@NickAdamsinUSA It's sad that you take such satisfaction in others suffering. This is why you and your Trump cronies are so pathetic.,2024/11/29 21:24:22,0,11.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/246329289/1436022876,0.5
0,438,30,68,2024 WS champs,1852854609251041281,372,ladkr24,@NickAdamsinUSA President Trump has a big happy family. Kamala is a childless cat lady!,2024/11/29 21:02:19,2,92.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1852854609251041281/1730591452,0.5
0,11341,278,559,Kim Hall,1380181548872388613,8717,KimHall37,@NickAdamsinUSA IT'S TIME FOR TRUMP AND MAGA TO DO THE SAME THING.,2024/11/29 20:51:32,0,14.0,0,0,0,0,,,0.0
0,363,83,55,Friends of Eddie Coyle,1600988353813303298,2222,bergheim_max,@NickAdamsinUSA President Musk and Acting President Trump making Amerika Grrreat Aagain Nick🥳🥳,2024/11/29 19:56:56,0,19.0,0,0,0,0,,,0.0
0,22476,2771,4566,Neal Rudin,29235878,62826,ZagoZana,@NickAdamsinUSA Trump's brain will have shrunk about 30% of not more...,2024/11/29 19:50:45,1,13.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/29235878/1653072462,0.25
0,1737,231,226,Richard Vacha,1373774743246094336,3386,richard_vacha,@NickAdamsinUSA Not  for long. ! It is coming out that Elon Musk has a Guarantee Group that Hacked into our voting machines in favors of Trump !  Germany and Belgium hacked into what they were doing.    This is HUGE !  I’m gojng to loose my job as the CIA  but I don’t care,2024/11/29 18:58:53,1,32.0,0,0,0,0,,,0.1149839743589744
0,44238,2556,2088,Big Lee Bronzer,1109154617797951493,93587,BigLeeBronzer,@NickAdamsinUSA THIS IS HOW TRUMP WAS INSPIRED TO CREATE THE USMCA!,2024/11/29 18:17:09,0,59.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1109154617797951493/1732066474,0.0
0,13939,2862,3687,Wilson,1413898815120318465,20495,Wilson22923502,@NickAdamsinUSA I predict Trump will screw our country up so badly that republicans will never win again.,2024/11/29 18:15:03,1,24.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1413898815120318465/1731028726,0.5499999999999999
0,37173,1430,969,Daniel,513614510,64402,ddwalk34,"@NickAdamsinUSA You ask these people to list the top ten things they hate about Donald Trump,  nine of them will be pure propaganda lies fed to them by dishonest charlatans.",2024/11/29 18:10:57,3,94.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/513614510/1414019191,0.0809523809523809
0,8910,681,1044,PyajamaPandaBBQ,1700498563376242688,8010,PyajamaPandaBBQ,@NickAdamsinUSA It was far more masculine under Donald J. Trump. We need intense masculinity to save America.,2024/11/29 18:05:39,1,64.0,0,3,0,0,,https://pbs.twimg.com/profile_banners/1700498563376242688/1698514318,0.2249999999999999
0,366904,1623,1393,GoGator,1636685734315802624,104568,GoGator62,@NickAdamsinUSA Never forget that liberalism is and always will be mental illness. liberals are the biggest hate group that ever walked the planet. they will never stop trying to destroy us. pay back going to be a mother fucker now that trump is back.,2024/11/29 18:00:02,2,22.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1636685734315802624/1679052224,0.22
0,80384,3787,4588,Dickie Davies,1526377435952037888,65840,BigEOnFire,@NickAdamsinUSA You always seem to be under trump? https://t.co/tFV6J5f442,2024/11/29 17:58:13,1,22.0,0,0,0,0,https://pbs.twimg.com/tweet_video_thumb/GdkhbqHXQAAj5Ga.jpg,https://pbs.twimg.com/profile_banners/1526377435952037888/1732580431,0.0
0,376,203,89,"KC Sherbert , Esq. (Alpha Male) ➐",1347554650929565696,2141,kcshurburtt,"@NickAdamsinUSA Nick, I agree!

Black Friday was much more affordable under President Trump!",2024/11/29 17:58:01,1,50.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1347554650929565696/1715977567,0.2291666666666666
0,11049,1473,3130,History of Western Civilisation,1753914862759976960,3288,WesternCivilis,@NickAdamsinUSA Name one thing that wasn’t better under Trump.,2024/11/29 17:57:13,0,13.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1753914862759976960/1715538857,0.5
0,5085,405,136,Marlowe Squad,53207241,36814,henryo34567,@NickAdamsinUSA Nick.should Grand Emperor Trump and President-erect Musk abolish Black Friday for Taco Friday,2024/11/29 14:35:20,1,16.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/53207241/1682282967,0.1666666666666666
0,16646,175,41,Greg brigden,4519014279,11113,brigden_greg,"@NickAdamsinUSA Donald Trump’s selection of the far-right commentator Sebastian Gorka for a senior national security post has prompted outrage and ridicule over a pick that seems extreme even amid a stream of nominations of conspiracy theorists, alleged sex traffickers, TV hosts",2024/11/29 14:27:58,0,12.0,0,0,0,0,,,0.1125
0,16646,175,41,Greg brigden,4519014279,11113,brigden_greg,"@NickAdamsinUSA Donald Trump’s selection of the far-right commentator Sebastian Gorka for a senior national security post has prompted outrage and ridicule over a pick that seems extreme even amid a stream of nominations of conspiracy theorists, alleged sex traffickers, TV hosts",2024/11/29 14:27:16,0,11.0,0,0,0,0,,,0.1125
0,22135,15,27,James Freeman,754408291212460033,880,peachybee505,"@NickAdamsinUSA True, we only spend money on the Donald Trump Campaign. Never spent a dime on grass fed steaks, Hooters wings, and foursomes with the boys. Us Alpha Males simply attract these things seamlessly like gravity. Gonna take out another 10k loan and donate it too Trump!",2024/11/29 09:13:34,0,28.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/754408291212460033/1723781495,0.1049999999999999
0,363,83,55,Friends of Eddie Coyle,1600988353813303298,2222,bergheim_max,"@NickAdamsinUSA Nick,we should have a 300% musk/Trump referee crew..",2024/11/29 07:11:15,0,20.0,0,0,0,0,,,0.0
0,47329,24,387,celia,1250516235000918016,11880,celia84569880,@NickAdamsinUSA What is wrong with the one foot 🦶 of Trump 's? https://t.co/2qRoKCwZkG,2024/11/29 04:19:58,0,5.0,0,0,0,0,https://pbs.twimg.com/media/GdhmJw6WoAAOzam.jpg,https://pbs.twimg.com/profile_banners/1250516235000918016/1699366664,0.5
0,1367,97,165,David Out Spoken and Blunt 🇺🇸,1298941741614080000,12456,Pro2ADavid,"@NickAdamsinUSA People that say that sure he'll aren't Christian,  you lack any knowledge of how Jesus was crucified and hung on a cross.
What is obvious is you condone human violence, for being an immigrant facing deportation when Trump takes office you should be as quiet as a church mouse",2024/11/29 04:03:00,1,19.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1298941741614080000/1655376662,0.0833333333333333
0,27018,5926,4426,Dr.1776GAPatriotsAgainstRINOKemp (RAPIST),1295855567572008960,25147,StopRINOKemp,@NickAdamsinUSA President Trump is “spittin”,2024/11/29 03:58:18,4,92.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1295855567572008960/1702095674,0.0
0,132994,3402,2102,Miss Alexandra ✝️⛪🇺🇸,1590866724026564608,53819,Alexandra4Trump,@NickAdamsinUSA And a fried kitchen.,2024/11/29 03:04:25,1,42.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1590866724026564608/1696772928,0.0
0,97620,41787,410,Twin Tower City,1069912441843142656,96132,TwinTowerCity,"@NickAdamsinUSA ""The life and death and resurrection of Jesus Christ forever changed the world. It's impossible to think of the life of our own country without the influence of His example and His teaching. Jesus Christ is the ultimate source of our strength and our hope.”

— President Trump https://t.co/XnbdzPlQlg",2024/11/29 02:40:01,12,300.0,6,0,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1862325555833540608/pu/img/UAZeXflVSzsq7ZSp.jpg,https://pbs.twimg.com/profile_banners/1069912441843142656/1695297872,0.0222222222222222
0,168326,1025,990,PG 2022,1208126135692713984,33712,JonGree10628880,"@NickAdamsinUSA Insanity. Men are down bad, hopefully Trump can fix it.",2024/11/29 02:33:45,0,12.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1208126135692713984/1659417030,0.4277777777777777
0,1748,279,371,EndTyrannyNow,1830221328885964800,4450,SoLow_ItHz2,"@NickAdamsinUSA They can all do the Trump dance. They can all kneel and pray. 
They can play ONLY the National Anthem. 
But I refuse to watch the @NFL until I hear a very lengthy public apology and how they intend to never act like this again and stop with the woke bullshit completely.",2024/11/29 02:27:41,1,107.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1830221328885964800/1725195036,0.075
0,75741,491,484,BillAlphonso,1613545811031334915,13302,AlphonsoBilla,@NickAdamsinUSA President Trump needs to start his own football league once he's finished saving America.  There's zero chance it would fail.,2024/11/29 02:20:23,3,63.0,0,0,0,0,,,0.0499999999999999
0,51510,855,694,Belisarius,1661440591589253120,9698,RexBelisarius,@NickAdamsinUSA Imagine a ref team of 100% Trump supporting Alpha Males!,2024/11/29 02:17:07,2,216.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1661440591589253120/1720911071,0.3125
0,3866,268,320,BobDenver22,1706396163656597505,6739,CODMBobDenver22,@NickAdamsinUSA I present to you….. 1776 Trump!!!! https://t.co/jgbgZYAOSC,2024/11/29 02:05:07,0,27.0,0,1,0,0,https://pbs.twimg.com/media/GdhHSVJWUAAURak.jpg,https://pbs.twimg.com/profile_banners/1706396163656597505/1732351081,0.0
0,68611,894,3640,Robert Davis (Yakub’s Prototype),1425653081644011520,11904,IsThisReallyNe8,"@NickAdamsinUSA I have no problems as long as President Trump is in the White House!

My only problem is the 22nd Amendment!",2024/11/29 00:35:42,1,28.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1425653081644011520/1661164418,0.0166666666666666
0,6659,19,248,Patriotic American,1830024819821228032,581,USA1977_Trump,@NickAdamsinUSA Pray for those who have nothing.,2024/11/29 00:18:27,1,19.0,0,0,0,0,,,0.0
0,11341,278,559,Kim Hall,1380181548872388613,8717,KimHall37,@NickAdamsinUSA EVERYONE WITH HALF A BRAIN KNOWS THAT TRUMP WENT TO ALL THE EPSTIN PARTIES.,2024/11/29 00:10:23,0,48.0,0,0,0,0,,,0.1666666666666666
0,5085,405,136,Marlowe Squad,53207241,36814,henryo34567,"@NickAdamsinUSA Matt Eberflus is a staunch Trump guy Nick,yet he coaches like he voted for Kamala..Caleb would benefit from the coaching of Urban Meyer, Brian Kelly or George Halas..",2024/11/28 23:27:58,0,446.0,0,0,0,1,,https://pbs.twimg.com/profile_banners/53207241/1682282967,0.0
0,7099,227,1144,Plasticman,1427289201922527232,2317,petroleumpilled,@NickAdamsinUSA Rush obviously voted for Trump and it shows on the field. Alpha males vote for other alpha males,2024/11/28 23:22:10,0,34.0,0,1,0,0,,https://pbs.twimg.com/profile_banners/1427289201922527232/1710029301,0.0625
0,9273,1370,1534,Craig the Depolorable Garbage,1182022752229830658,4234,BabiesForTrump,@NickAdamsinUSA With ketchup on top,2024/11/28 22:45:21,1,61.0,0,0,0,0,,https://pbs.twimg.com/profile_banners/1182022752229830658/1570651445,0.5
