"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/816116269816561664/1566703006","Tue Jan 03 02:57:36 +0000 2017","Childless dog lady reporting for duty 🥥🌴",,,,,,,,,,,"0","35719","612","2525","true","816116269816561664","false","false","false","","438","Molz4Walz",,"false","https://pbs.twimg.com/profile_images/1495123575514144768/F88ZnDu1_normal.jpg","","4428","https://twitter.com/other_molly","user","https://x.com/other_molly","other_molly","Also: 
✅Doesn't believe a sitting president should be indicted 
✅Refuses to recuse himself on matters related to Trump/Mueller investigation should they come before Supreme Court
@SenateGOP Voters will not forget👇👆...@lisamurkowski please step in!🙏","Thu Sep 13 23:59:25 +0000 2018"
,,,,,,"false","true",,"Mon Nov 28 02:07:40 +0000 2011","Chris Scruggs is a retired Presbyterian pastor and lawyer with an interest in Christian discipleship and faith in public life.",,,,,,"gchristopherscruggs.com","http://www.gchristopherscruggs.com","0","23","https://t.co/ahQC9HaA1B","0","796","27","55","false","423079305","false","false","false","San Antonio, TX","84","Chris SCRUGGS",,"false","https://pbs.twimg.com/profile_images/2850879864/0d11ac4088f1ba36fa140a22918e40f5_normal.jpeg","","1077","https://twitter.com/gcscruggs","user","https://x.com/gcscruggs","gcscruggs","@RJNewsflash This investigation was an illegal attempt to undermined an administration the Democratic Party and the Deep State did not like. It’s time for the guilty to be indicted, and for Mueller to leave.","Thu Sep 13 23:58:08 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/880484634051715072/1502994591","Thu Jun 29 17:54:30 +0000 2017","#TheResistance #NonC0rruption#Resist 
#justice #Freedom #Mother#BLM#BIDEN
#march on #mother wife #Democracy


And so long as men die 
Liberty will never persish",,,,,,,,,,,"0","80919","15575","15914","true","880484634051715072","false","false","false","","551","Bella. NO DMs","1012713226050637825","false","https://pbs.twimg.com/profile_images/990910413041741824/zbNFQHdM_normal.jpg","","117992","https://twitter.com/Bellarealness","user","https://x.com/Bellarealness","Bellarealness","@thespybrief John I said the exact same thing. I'm praying it's not some bs.  What's your opinion on this Manafort/Mueller.  Ironic Graham said IF Sessions gets fired the next AG wld have 2 make certain the investigation is ongoing.  No coincidences","Thu Sep 13 23:57:42 +0000 2018"
,,,,,,"false","true",,"Sun Sep 12 15:52:46 +0000 2010","",,,,,,,,,,,"0","0","1","0","false","189917001","false","false","false","","0","Robert Herring",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","810","https://twitter.com/hercoeq","user","https://x.com/hercoeq","hercoeq","Tell Mueller locks up his own ass up for running this corrupt &amp; scam investigation of President Trump. https://t.co/PCcsCZ3FQY","Thu Sep 13 23:56:58 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/4855029755/1641075698","Wed Jan 27 21:46:57 +0000 2016","""Primero se hunde la Isla en el mar que consentir en ser esclavos de nadie""  
""Patria es humanidad"" - Jose Marti 
 Cuba will not be a colony. 
 #EndTheBlockade",,,,,,,,,,,"0","135118","4754","4777","true","4855029755","false","false","false","East Coast","8915","Carlo","1611368491650514945","false","https://pbs.twimg.com/profile_images/1545145830134407168/1DfAZCQY_normal.jpg","","247102","https://twitter.com/CarloTresero","user","https://x.com/CarloTresero","CarloTresero","The trump admin needs to stop using the Cuban govt. &amp; people to distract from the Special Counsel Mueller investigation. These lies represent a danger because it creates an undeserved climate of distrust &amp; resentment towards Cuba &amp; the Cubans in the American people. It's not true","Thu Sep 13 23:56:18 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/835961817750994944/1667503540","Sun Feb 26 21:16:43 +0000 2017","Always be kind and always share your kindness.",,,,,,,,,,,"0","1959","4207","4744","false","835961817750994944","false","false","false","United States","1272","The Coach",,"false","https://pbs.twimg.com/profile_images/1701896822015287296/se7at5-w_normal.jpg","","215932","https://twitter.com/MattKoenig10","user","https://x.com/MattKoenig10","MattKoenig10","@Liberty350 Sue, now let’s talk about the depth of thinking. Why can’t the GOP Criminal Organization get over the Clintons. Such old news that was investigated considerably longer than Mueller investigation and nothing was found.","Thu Sep 13 23:52:54 +0000 2018"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/44077430/1528075359","Tue Jun 02 07:07:42 +0000 2009","Proud 🇺🇸 MAGA PATRIOT, Christian “If God be for us who can be against us” On Christ the Solid Rock I Stand! Happily Married, ❤️our lil Lucky,Support Gen Flynn",,,,,,,,,,,"0","13617","6261","6824","true","44077430","false","false","false","","45","Conservative Grandma 80",,"false","https://pbs.twimg.com/profile_images/527617849506820096/0XmgcMtf_normal.jpeg","","25398","https://twitter.com/joconnell296","user","https://x.com/joconnell296","joconnell296","@cs0058sc2 ...2  Mueller said to open Investigation on the Secret Letter! Let’s not just Twitter our thumbs! The Hurricane is keeping President Busy! There are 25 lawyers on staff! Jay Sekelow, and Giuliano can help! This judge has more integrity than all the Democrats and rinos in Senate!","Thu Sep 13 23:52:23 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1043821460/1356822760","Sat Dec 29 04:30:36 +0000 2012","",,,,,,,,,,,"0","39","23","81","false","1043821460","false","false","false","Lawrenceville, Ga","12","Roger Burnett",,"false","https://pbs.twimg.com/profile_images/3039185498/153250c941a4aea9041c11b45a4c8ef8_normal.jpeg","","160","https://twitter.com/burnett_roger","user","https://x.com/burnett_roger","burnett_roger","@realdonaldtrump @GeraldoRivera @seanhannity @GregGutfeldShow @greggutfeld, @JesseBWatters @PlanetTyrus There exists Murphy's Law: Schrodinger's cat; Occam's Razor. When Mueller's investigation is complete should the process be labeled Geraldo's Vault? https://t.co/phkZd5TnNu","Thu Sep 13 23:52:23 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/910992046621634560/1622384386","Thu Sep 21 22:20:04 +0000 2017","Machine Op./Entrepreneur -Fmr. Ford, Chrysler, GM Auto Svc. Advisor. - Veteran. (Army) - Proud ""Deplorable!"" - Ultra MAGA Trump Supporter! : )  John 15:13 (KJV)",,,,,,"UnitedWeTrump.Rocks","http://www.UnitedWeTrump.Rocks","0","23","https://t.co/wJW0fPimHY","0","129719","2673","4907","true","910992046621634560","false","false","false","Texas, USA","1736","Tim Suggs","1351916044303167494","false","https://pbs.twimg.com/profile_images/1492484143753711623/YphfsM0p_normal.jpg","","30719","https://twitter.com/Sandsscc1","user","https://x.com/Sandsscc1","Sandsscc1",",...Criminal Complicity in ALL OF THIS MESS! --- Last night, Mr. Gregg Jarrett appeared on ""Hannity""!,...He is Always Incredible, and He made Another Great point when He reminded All Of US that ""Starting an illegitimate Investigation is a Crime""! ---  TRUTH IS COMING OUT MUELLER!","Thu Sep 13 23:52:15 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/910992046621634560/1622384386","Thu Sep 21 22:20:04 +0000 2017","Machine Op./Entrepreneur -Fmr. Ford, Chrysler, GM Auto Svc. Advisor. - Veteran. (Army) - Proud ""Deplorable!"" - Ultra MAGA Trump Supporter! : )  John 15:13 (KJV)",,,,,,"UnitedWeTrump.Rocks","http://www.UnitedWeTrump.Rocks","0","23","https://t.co/wJW0fPimHY","0","129719","2673","4907","true","910992046621634560","false","false","false","Texas, USA","1736","Tim Suggs","1351916044303167494","false","https://pbs.twimg.com/profile_images/1492484143753711623/YphfsM0p_normal.jpg","","30719","https://twitter.com/Sandsscc1","user","https://x.com/Sandsscc1","Sandsscc1",",...opening an Investigation into Totally Fabricated Trump/Russian collusion, then Mr. Mueller, (if he has ANY honor left at all), should IMMEDIATELY cease &amp; desist ANY further Investigative activity! - Every second he continues, is another second he sinks deeper into HIS OWN,...","Thu Sep 13 23:52:15 +0000 2018"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/926164634570067968/1722964014","Thu Nov 02 19:10:30 +0000 2017","I have the same handle everywhere. Subscribe to my FREE newsletter: https://t.co/QZeOoeMMdg","muellershewrote.com","https://www.muellershewrote.com/","68","91","https://t.co/QZeOoeMMdg","allisongill.com","http://www.allisongill.com","0","23","https://t.co/vmf47hiVqV","0","257742","720293","13743","true","926164634570067968","true","false","false","San Diego, CA","8474","Mueller, She Wrote","1847296099398361455","false","https://pbs.twimg.com/profile_images/1775668612248035328/o9MzH7Y5_normal.jpg","","178107","https://twitter.com/MuellerSheWrote","user","https://x.com/MuellerSheWrote","MuellerSheWrote","@KevinR1916 It’s the main reason mueller has hung on to this investigation and not handed it off.","Thu Sep 13 23:50:39 +0000 2018"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/258652587/1604015145","Mon Feb 28 05:04:50 +0000 2011","🇨🇦 who thinks that a big portion of 🇺🇸+🇨🇦has gone mad. Broker ❤️🇺🇦🙏",,,,,,,,,,,"0","202860","2094","4574","true","258652587","false","false","false","","4107","Ella",,"false","https://pbs.twimg.com/profile_images/1337608734315585537/DeM5et4Z_normal.jpg","","68951","https://twitter.com/ellaella963","user","https://x.com/ellaella963","ellaella963","@WetHog @politico I don’t know, but Mueller is working pretty fast, I don’t see where you see the BS, so far, there are many indictments and guilty pleas. We didn’t get the findings of the investigation yet, which is normal, I don’t understand think it’s BS because Mueller isn’t talking.","Thu Sep 13 23:49:45 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/775715952/1732567354","Thu Aug 23 11:04:03 +0000 2012","I like pecan log rolls",,,,,,,,,,,"0","24547","472","1454","true","775715952","false","false","false","NYC, Hudson Valley, The World","324","ewe know it",,"false","https://pbs.twimg.com/profile_images/1861148327833718784/eRVcqpOn_normal.jpg","","11005","https://twitter.com/socialewe","user","https://x.com/socialewe","socialewe","This hurricane must be powered by the Russia investigation since it’s taking this long to get here. #Mueller #HurricaneFlorence #BobMueller #RobertMueller #TrumpRussia","Thu Sep 13 23:49:24 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1090099826/1358198853","Mon Jan 14 20:38:48 +0000 2013","A political middle of the roader trying very hard not to steer too far to the left or right.",,,,,,"about.me/johannwagener","https://about.me/johannwagener","0","23","https://t.co/o5nnLRm57j","0","783","386","1384","false","1090099826","false","false","false","PALM SPRINGS, CA","277","Johann Wagener","1230299114581086208","false","https://pbs.twimg.com/profile_images/3109526901/15a857a3f37542f9a1b8189c2374aee4_normal.jpeg","","33294","https://twitter.com/IAMINKCOGNITO","user","https://x.com/IAMINKCOGNITO","IAMINKCOGNITO","My answer to What will happen to Robert Mueller’s investigation if Republicans maintain majority control of the House and the Senate? https://t.co/tvVOI3q2Ep","Thu Sep 13 23:49:05 +0000 2018"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/59396999/1667047475","Thu Jul 23 08:03:15 +0000 2009","",,,,,,,,,,,"0","3464","97","472","true","59396999","false","false","false","","12","Robert Gregoire",,"false","https://pbs.twimg.com/profile_images/1586337929647034368/kqVEqtns_normal.jpg","","13313","https://twitter.com/RobertGregoire","user","https://x.com/RobertGregoire","RobertGregoire","@FoxNews Did the investigators with Ken Starr have strong Republican ties?  Did Ken Starr’s investigation have the perception of impartiality? Mueller’s team, given their ties, can not claim impartiality.","Thu Sep 13 23:48:52 +0000 2018"
