"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/261547866/1519804162","Sun Mar 06 05:10:27 +0000 2011","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","2577","673","1222","false","261547866","false","false","false","CA","1557","Mojo Risin",,"false","https://pbs.twimg.com/profile_images/1590195796099485697/GJ73ERTy_normal.jpg","","16547","https://twitter.com/cdubontw","user","https://x.com/cdubontw","cdubontw",,"@thehill The real election meddling is by these tech companies","Sun Sep 23 23:00:07 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/4228587138/1529402737","Fri Nov 13 23:54:06 +0000 2015","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","8009","283","1018","true","4228587138","false","false","false","","178","Caroline Kong","992155103766265857","false","https://pbs.twimg.com/profile_images/1311230457053282306/exRGwW3__normal.jpg","","7910","https://twitter.com/caroline_kong","user","https://x.com/caroline_kong","caroline_kong",,"Election meddling. Of course...","Sun Sep 23 22:57:04 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/737098052998037506/1464576425","Mon May 30 01:47:25 +0000 2016","My name is Mark Chestnut my goal is to simplify Real Estate Process. - https://t.co/6NA0lAlCm6","happybuyersclickhere.com","http://happybuyersclickhere.com","71","94","https://t.co/6NA0lAlCm6",,,,,,,,,,,,,,,,"smartinvestorsclickhere.com","http://www.smartinvestorsclickhere.com","0","23","https://t.co/hINWNXxvvD","0","2961","287","247","false","737098052998037506","false","false","false","Jacksonville Florida","20061","Nuview Realty Inc",,"false","https://pbs.twimg.com/profile_images/737098746350178304/Tq9HzyVY_normal.jpg","","60456","https://twitter.com/amazing_nuview","user","https://x.com/amazing_nuview","amazing_nuview",,"JW filed a FOIA lawsuit w/ the State Dept for info on any improper unmasking efforts and on all of the intelligence leaking efforts connected to Obama U.N. Ambassador Samantha Power's involvement with the probes into Russia's meddling in 2016's election. https://t.co/P1mloM8ifS","Sun Sep 23 22:57:00 +0000 2018"
"true","false",,"Fri May 27 03:40:02 +0000 2016","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","54","21","29","false","736039229805858820","false","false","false","","271","theoj",,"false","https://pbs.twimg.com/profile_images/823605587967512576/sT8QHWEJ_normal.jpg","","8524","https://twitter.com/amderson_john","user","https://x.com/amderson_john","amderson_john",,"@jim_cs_ @PrisonPlanet Why is micheal moors “movie” able to be promoted as much as it is? Why is he not locked out for “election meddling”? If there is not a bias as they claim, that would of happened already!","Sun Sep 23 22:48:07 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/47774933/1448558917","Tue Jun 16 23:31:54 +0000 2009","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","88000","533","362","true","47774933","true","false","false","Mesa, AZ","306","Martin Lewis",,"false","https://pbs.twimg.com/profile_images/609057907749978112/9YJDUPKO_normal.jpg","","11948","https://twitter.com/MartyTheAce","user","https://x.com/MartyTheAce","MartyTheAce",,"IF YOU'RE LOOKING FOR ELECTION MEDDLING, FORGE T ABOUT THE RUSSIANS!!!
THEY AREN'T EVEN IN THE SAME LEAGUE AS FACEBOOK, YOU-TUBE, AND GOOGLE!!!","Sun Sep 23 22:29:22 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/926176292340490241/1519182901","Thu Nov 02 19:56:50 +0000 2017","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","54588","507","899","true","926176292340490241","false","false","false","","4514","LadyO",,"false","https://pbs.twimg.com/profile_images/1083219814993354753/B5_luJY3_normal.jpg","","42831","https://twitter.com/LadyOphelia9","user","https://x.com/LadyOphelia9","LadyOphelia9",,"Thank you @realDonaldTrump.  These companies are committing election meddling at the very least, censoring only certain individuals while promoting others, w/ MSM, they are spying on entire nations, and God only knows what else.  Google has robotic  war machines, seriously.","Sun Sep 23 22:26:32 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/20319147/1728605212","Sat Feb 07 16:52:45 +0000 2009","Freelance photographer rodeo photography a specialty  #MAGA

iacta alia esto",,,,,,,,,,,,,,,,,,,,,,,,,,"0","115623","7544","8257","true","20319147","true","false","false","Eastern WA state","864","Donna Lasater",,"false","https://pbs.twimg.com/profile_images/1693749254286970882/sLDm8Bg8_normal.jpg","","203040","https://twitter.com/DLasater_99362","user","https://x.com/DLasater_99362","DLasater_99362",,"FBI memos detail ‘partisan axes,’ secret conflicts behind the Russia election meddling assessment https://t.co/YtA5tXcorR","Sun Sep 23 22:19:07 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/755171082097786880/1534001808","Mon Jul 18 22:43:11 +0000 2016","Infinity Elements Productions. Production Co. CONTACT: infinityelements1@gmail.com. “A ship is safest when in harbour, but that’s not what ships were built for”",,,,,,,,,,,,,,,,,,,,,,,,,,"0","240734","1704","1603","true","755171082097786880","true","false","false","","6842","🅘🅝🅕🅘🅝🅘🅣🅨 🅔🅛🅔🅜🅔🅝🅣🅢 🇮🇪",,"false","https://pbs.twimg.com/profile_images/1282687293350969344/nr7fM8z5_normal.jpg","","37851","https://twitter.com/InfElePro","user","https://x.com/InfElePro","InfElePro",,"Well that’s that then.

One of the funniest and most interesting accounts on this godforsaken platform essentially banned because of @Twitter’s election meddling, not James’.

Banned by proxy. They’re getting more clever about it.

#JamesWoods https://t.co/1IxBy3bcgP","Sun Sep 23 22:18:42 +0000 2018"
"false","false",,"Sun Aug 04 15:50:40 +0000 2013","american conservative, behind the lines in MA   Go Sox",,,,,,,,,,,,,,,,,,,,,,,,,,"0","21036","2932","4554","false","1645492662","false","false","false","hostile territory","280","k m bennett",,"false","https://pbs.twimg.com/profile_images/984962292042395649/xZXbyJ-Z_normal.jpg","","107804","https://twitter.com/KBenkjn","user","https://x.com/KBenkjn","KBenkjn",,"James Woods Locked Out of Twitter for Posting 'Election Meddling' Meme | Breitbart https://t.co/bEFxHwA8hn via @BreitbartNews","Sun Sep 23 22:14:06 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/2412051059/1676164715","Sat Mar 15 06:54:21 +0000 2014","#ULTRAMAGA  @DineshDSouza @RealDrGina @TheIJR  @tomborelli @deneenborelli  @ballotpedia @CharlieKirk11 @scottpresler @LordBuckly",,,,,,,,,,,,,,,,,,,,,"breitbart.com","http://www.breitbart.com","0","23","https://t.co/EBy0UB9mvK","0","102096","17716","16206","false","2412051059","false","false","false","United States","57171","TRUMP 2024 🇺🇸","1252608732095295489","false","https://pbs.twimg.com/profile_images/1747219268121272320/rdK8iTBn_normal.jpg","","141981","https://twitter.com/CliffWilkin","user","https://x.com/CliffWilkin","CliffWilkin",,"James Woods Locked Out of Twitter for Posting 'Election Meddling' Meme | Breitbart https://t.co/vFqLjkw8Ag via @BreitbartNews","Sun Sep 23 21:56:54 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/1942453848/1398869338","Mon Oct 07 00:56:05 +0000 2013","Backup account for @Wanderer19. Follow me there, too! 
Blue wins when we make the case to Purple. And, we can! #p2 #UniteBlue #ctl #lgbt #ofa #tpot",,,,,,,,,,,,,,,,,,,,,"uniteblue.com/user/Wanderer1…","http://uniteblue.com/user/Wanderer19/","0","22","http://t.co/aBnXwKhisV","0","247","7786","8326","false","1942453848","false","false","false","San Francisco, CA","94","Chad Sarno2","470696061682462720","false","https://pbs.twimg.com/profile_images/378800000560095566/04c8bd448803b5c5f91171b63cbac77b_normal.png","","8215","https://twitter.com/Wandererl9","user","https://x.com/Wandererl9","Wandererl9",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. - Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water.
https://t.co/Hdpolr6P2K","Sun Sep 23 23:47:02 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/154918058/1364914010","Sat Jun 12 15:44:51 +0000 2010","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","123153","5054","5251","false","154918058","false","false","false","","895","———",,"false","https://pbs.twimg.com/profile_images/2509223507/jui4j4vlxoyrbisft1hm_normal.jpeg","","193773","https://twitter.com/paolo_sf","user","https://x.com/paolo_sf","paolo_sf",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. https://t.co/lR4vbtZKV5","Sun Sep 23 23:38:00 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/524008942/1583036984","Wed Mar 14 04:37:39 +0000 2012","#IXDNews con la información y la actualidad de los medios generalistas dominicanos y mundiales, en español e inglés. Apoya dando RT y comentando. 🌐",,,,,,,,,,,,,,,,,,,,,"lynxinbio.com/3t3vf","https://lynxinbio.com/3t3vf","0","23","https://t.co/nWqntLNENa","0","302","311","221","false","524008942","false","false","false","Republica Dominicana","40165","InfoXpress Digital 📰 NOTICIAS",,"false","https://pbs.twimg.com/profile_images/1233972663011467264/W45rTg-E_normal.jpg","","109040","https://twitter.com/IXDnoticias","user","https://x.com/IXDnoticias","IXDnoticias",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. https://t.co/DLhhP6ZLBk https://t.co/a92j2STViR","Sun Sep 23 23:37:36 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/937417314395242496/1523825541","Sun Dec 03 20:24:38 +0000 2017","Aviation and politics are my interests.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","38952","11759","10854","true","937417314395242496","false","false","false","In a state of disbelief!","599","Just My Thoughts aka Bill’s Rants","987743773613436928","false","https://pbs.twimg.com/profile_images/940705863173488641/6hkmi72__normal.jpg","","12271","https://twitter.com/_3rd_Derivative","user","https://x.com/_3rd_Derivative","_3rd_Derivative",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. https://t.co/UKu1AQeRld","Sun Sep 23 23:31:59 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/383867563/1401021898","Sun Oct 02 17:18:07 +0000 2011","We are a division of On The Ground News Report Canada. Get the latest News Near You.Finance, Trading, Stock, Politics, Technology and Social News",,,,,,,,,,,,,,,,,,,,,"onthegroundnewsreport.tumblr.com","http://onthegroundnewsreport.tumblr.com/","0","22","http://t.co/w7aqpXr0or","0","4","668","13","false","383867563","false","false","false","Canada","471","NNY News.ca",,"false","https://pbs.twimg.com/profile_images/506614700000305152/TZCXIq9A_normal.png","","632249","https://twitter.com/NewsNearYouca","user","https://x.com/NewsNearYouca","NewsNearYouca",,"What role has Rosenstein played in decision to declassify?: Trump is reportedly backing off decision to declassify key documents in Russia investigation as reports claim Rosenstein suggested secretly recording Trump; reaction on 'The Ingraham Angle.' https://t.co/JEKrSF3Bk5","Sun Sep 23 23:29:51 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/826048234208501760/1522893096","Mon Jan 30 12:43:41 +0000 2017","StaylI Corporation is a Canadian technology company that makes web-based business tools.",,,,,,,,,,,,,,,,,,,,,"bit.ly/2Um0UKp","https://bit.ly/2Um0UKp","0","23","https://t.co/c92thQbSl7","0","18","1719","787","false","826048234208501760","false","false","false","Toronto, Ontario","18778","StaylI","1231082168773988352","false","https://pbs.twimg.com/profile_images/1297237371600150533/Lja90-Wj_normal.jpg","","31441","https://twitter.com/staylibusiness","user","https://x.com/staylibusiness","staylibusiness",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. https://t.co/ZACz6VUJKr https://t.co/1Q3kOxQOhL","Sun Sep 23 23:28:32 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/776446214644633600/1679094955","Thu Sep 15 15:42:58 +0000 2016","Communication professor, leadership & diversity consultant, media pundit, campaign strategist in two Cong. races, made political ads; Music 🎸art 🎨culture",,,,,,,,,,,,,,,,,,,,,,,,,,"0","26700","3086","4357","true","776446214644633600","false","false","false","NY","1648","David Habbel",,"false","https://pbs.twimg.com/profile_images/1631809180892790786/hq7aGIGV_normal.jpg","","131095","https://twitter.com/DrDavidHabbel","user","https://x.com/DrDavidHabbel","DrDavidHabbel",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. - HuffPost https://t.co/EpAaBoPtxS","Sun Sep 23 23:27:07 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/806236855779860480/1518929244","Tue Dec 06 20:40:20 +0000 2016","The Habari Times is a fast-growing news site with deep financial, entertainment, society, politics, media, tech, and other industry verticals.",,,,,,,,,,,,,,,,,,,,,"habaritimes.com","http://www.habaritimes.com","0","23","https://t.co/v8VlSgEoDh","0","1","217","5","false","806236855779860480","false","false","false","Worldwide","26772","HabariTimes.online",,"false","https://pbs.twimg.com/profile_images/965085177788674048/XecxGE-S_normal.jpg","","29476","https://twitter.com/HabariTimes","user","https://x.com/HabariTimes","HabariTimes",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. https://t.co/iaM562udFy https://t.co/5YqcaC5NoV","Sun Sep 23 23:18:29 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/714513438836441089/1680434379","Mon Mar 28 18:04:13 +0000 2016","Man with many talents | Founding Father of https://t.co/afrr4EAqkr, https://t.co/VZZXgUSJgu, https://t.co/mw9ZTXj7TY and https://t.co/kIetrZW80Z | Farmer, Fisher, Serial Entrepreneur, UI/UX Designer, Loner.","tausi.co.tz","http://tausi.co.tz","43","66","https://t.co/afrr4EAqkr","nzuchi.co.tz","http://nzuchi.co.tz","68","91","https://t.co/VZZXgUSJgu","winestle.com","http://winestle.com","93","116","https://t.co/mw9ZTXj7TY","nzuchi.com","http://nzuchi.com","121","144","https://t.co/kIetrZW80Z","winestle.com","https://www.winestle.com","0","23","https://t.co/JKL8cqu1rl","0","91","264","112","false","714513438836441089","false","false","false","Palo Alto, CA","36924","Masha ",,"false","https://pbs.twimg.com/profile_images/1203363736116969472/apY77JJp_normal.jpg","","204167","https://twitter.com/wilsonjmashaka","user","https://x.com/wilsonjmashaka","wilsonjmashaka",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. https://t.co/qHPoiVh1Bx https://t.co/zVO8aaNQGT","Sun Sep 23 23:16:50 +0000 2018"
"false","false",,"Wed May 27 21:02:15 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"facebook.com","http://facebook.com","0","23","https://t.co/dBHlIBhfHo","0","3400","95","330","true","42967418","false","false","false","United States","25","Tim Allen","831710960431857664","false","https://pbs.twimg.com/profile_images/300968451/s650064631_721_1__normal.jpg","","8180","https://twitter.com/techmusicmovies","user","https://x.com/techmusicmovies","techmusicmovies",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. #SanDiego #CA #LA #SanFrancisco  https://t.co/f5WjyJUPji","Sun Sep 23 23:13:37 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/953275846390964226/1557526116","Tue Jan 16 14:40:47 +0000 2018","An American individual/living Life,Liberty in the Silent Majority/ MAGA/America First🇺🇸🔔🗽🚀🎸🍷/🚫Cripto",,,,,,,,,,,,,,,,,,,,,"youtu.be/cjImFYf2Vzc","https://youtu.be/cjImFYf2Vzc","0","23","https://t.co/fc9p5EtUxS","0","25844","2051","3951","true","953275846390964226","false","false","false","The United States of America","1082","thomas",,"false","https://pbs.twimg.com/profile_images/1562907805610348544/zqdCEKB1_normal.jpg","","17952","https://twitter.com/thomas5maga","user","https://x.com/thomas5maga","thomas5maga",,"@DeanMur27067734 @mtfogleman @FoxNews @POTUS She’s a failed candidate 2x. But relevant to Russia. She paid Russian operatives for political dirt on Trump . Which starts Russian investigation and Trump collusion allegations. Steering by FBI on false information to hinder Trump admin. As of 2 years no evidence. 🤔","Sun Sep 23 23:13:24 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/157383853/1630594542","Sat Jun 19 16:59:47 +0000 2010","systems thinker/analyst/designer, risk/knowledge/decision engineer, solution architect | dot connector, ideator | BBA MCIS DSc(abd KM) 🇺🇸🇸🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿",,,,,,,,,,,,,,,,,,,,,,,,,,"0","391522","4064","5606","true","157383853","false","false","false","DC metropolitan area","10316","Linda🌻🇬🇪🇮🇱🇻🇪🇹🇼🟧😷Kemp #BLM #MeToo #NAFO","1339957992020729856","false","https://pbs.twimg.com/profile_images/1499599723455471637/SuACmVHK_normal.jpg","","426086","https://twitter.com/LindaLarsonKemp","user","https://x.com/LindaLarsonKemp","LindaLarsonKemp",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water. - HuffPost https://t.co/w5mLjbGhHD","Sun Sep 23 23:12:09 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/850578189894078465/1613974638","Sat Apr 08 05:16:58 +0000 2017","Democrat. Kindness matters. Stay away from negative people. They have a problem for every solution. 
Albert Einstein",,,,,,,,,,,,,,,,,,,,,,,,,,"0","158458","5005","5747","true","850578189894078465","false","false","false","Portland, OR","2290","OMG 🇺🇦","1363552644988497922","false","https://pbs.twimg.com/profile_images/1531881454338297858/cNOytLYM_normal.jpg","","153933","https://twitter.com/ALT_MyName","user","https://x.com/ALT_MyName","ALT_MyName",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water.
https://t.co/K43OJevqe6","Sun Sep 23 23:10:35 +0000 2018"
"false","true",,"Sun Nov 06 17:50:17 +0000 2016","I am second mate to a small blue parrot named Blu. Blu believes she owns everything/one. 
We are both staunch Democratics !!!",,,,,,,,,,,,,,,,,,,,,,,,,,"0","3978","274","1328","true","795322426779254785","false","false","false","Port Orchard, WA","26","lyn smith",,"false","https://pbs.twimg.com/profile_images/1070761772200513536/tXgb4xsQ_normal.jpg","","3435","https://twitter.com/lindy3702","user","https://x.com/lindy3702","lindy3702",,"Devin Nunes Is Infamous For Sabotaging The Trump-Russia Investigation. His Opponent Andrew Janz Is Running On Water.
https://t.co/RWLyrG5HJu","Sun Sep 23 23:06:44 +0000 2018"
