"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/737098052998037506/1464576425","Mon May 30 01:47:25 +0000 2016","My name is Mark Chestnut my goal is to simplify Real Estate Process. - https://t.co/6NA0lAlCm6","happybuyersclickhere.com","http://happybuyersclickhere.com","71","94","https://t.co/6NA0lAlCm6",,,,,,,,,,,,,,,,"smartinvestorsclickhere.com","http://www.smartinvestorsclickhere.com","0","23","https://t.co/hINWNXxvvD","0","2961","287","247","false","737098052998037506","false","false","false","Jacksonville Florida","20061","Nuview Realty Inc",,"false","https://pbs.twimg.com/profile_images/737098746350178304/Tq9HzyVY_normal.jpg","","60456","https://twitter.com/amazing_nuview","user","https://x.com/amazing_nuview","amazing_nuview",,"JW filed a FOIA lawsuit w/ the State Dept for info on any improper unmasking efforts and on all of the intelligence leaking efforts connected to Obama U.N. Ambassador Samantha Power's involvement with the probes into Russia's meddling in 2016's election. https://t.co/P1mloM8ifS","Tue Sep 25 22:57:03 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/2604721733/1717301129","Thu Jun 12 21:34:56 +0000 2014","MA,FLA Resident 1st gen Italian I Stand with PresidentTrump🇺🇸AmericaFirst DC Swamp=Traitors,🐍s NoWisdom NoCourage BigGuy not my president. God Bless America",,,,,,,,,,,,,,,,,,,,,,,,,,"0","178523","2067","1855","true","2604721733","false","false","false","","700","MA 🇺🇸 FLA ULTRA MAGA Deplorable Garbage","1395170262518308871","false","https://pbs.twimg.com/profile_images/1741693097015119873/13UEmTyb_normal.jpg","","125483","https://twitter.com/ecipmck","user","https://x.com/ecipmck","ecipmck",,"@USMC_CombatVet LOL! “they” r out of control. Talk abt election meddling. Maybe u want to avoid me cuz I’m on a rant over suspending J Woods😡😡😡 In my quiet little way😎

Haven’t been over to gab for awhile. Hate that I need password or I’d go more often. Heard some user improvements there?","Tue Sep 25 22:52:23 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/3171793181/1509629251","Thu Apr 16 01:55:10 +0000 2015","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","286","5","114","true","3171793181","false","false","false","","66","Me-Maw",,"false","https://pbs.twimg.com/profile_images/926078313692528641/Ms2MhBiE_normal.jpg","","4405","https://twitter.com/DonnaMdbdjb","user","https://x.com/DonnaMdbdjb","DonnaMdbdjb",,"@OMentone @FoxNews Democratic party's has played so dirty and unethical it makes me sick they have made are FBI the laughing stock of thecountry.They have all been fired for meddling in The presidential election and one more is about to be fired.They let Hilliard that broke the law get away with it","Tue Sep 25 22:50:09 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/87905450/1669291830","Fri Nov 06 09:37:11 +0000 2009","May contain traces of sarcasm. He/him

I also video game and Magic: The Gathering.

Post my profile pic or mention my pronouns if you think I'm cool.",,,,,,,,,,,,,,,,,,,,,"twitch.tv/ericfaceplant","http://twitch.tv/ericfaceplant","0","23","https://t.co/5BKPAl4AoJ","0","132072","565","840","true","87905450","false","false","false","Low Earth Orbit","3086","Eric Faceplant","1590782967819161602","false","https://pbs.twimg.com/profile_images/1597072023909724160/MeBvY34w_normal.jpg","","59535","https://twitter.com/EricFaceplant","user","https://x.com/EricFaceplant","EricFaceplant",,"@copter_dave @stinkyyeezy @CNN Or the president is part of an already extremely successful investigation into election meddling, right?","Tue Sep 25 22:47:50 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/142719792/1520620345","Tue May 11 15:38:24 +0000 2010","Act normal - The police are watching.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","43924","666","2378","true","142719792","false","false","false","High Orbit","2275","Starblood",,"false","https://pbs.twimg.com/profile_images/891771611/Lucifer_normal.jpg","","31487","https://twitter.com/5tarblood","user","https://x.com/5tarblood","5tarblood",,"@SenateMajLdr You sat on information about Russian election meddling, refused to allow Obama to go public.

Hypocrisy and deceit appear to be your only value to this world.

You lack credibility and integrity.  You're corrupt and your voice has become tired, weak and worthless.","Tue Sep 25 22:40:26 +0000 2018"
"true","false",,"Mon Sep 26 02:33:14 +0000 2011","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","68","238","1294","false","380103453","false","false","false","pennsylvania","304","thomas mango",,"false","https://pbs.twimg.com/profile_images/2531380522/image_normal.jpg","","6339","https://twitter.com/Horrormovie317","user","https://x.com/Horrormovie317","Horrormovie317",,"@The_Trump_Train @realDonaldTrump What you meant to say was “ thank you Putin for helping me get elected as president as I continue to say your country wasn’t involved in the meddling of the 2016 election to help me become president even though it’s true among non trump supports.","Tue Sep 25 22:39:28 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/186492116/1604791080","Fri Sep 03 16:16:43 +0000 2010","God & dreams driven. Loving father. Workaholic as a hobby. Sustainable Capitalism Law Enforced Model & Worldwide Sustainable Common Sense Guidelines NEEDED #FBR",,,,,,,,,,,,,,,,,,,,,,,,,,"0","26073","6418","7198","true","186492116","false","false","false","","1753","PROMESA 🇺🇦 RESISTS","979611679250989057","false","https://pbs.twimg.com/profile_images/1498645305457135618/SaihaSKC_normal.jpg","","19652","https://twitter.com/floruva","user","https://x.com/floruva","floruva",,"@peterdaou Disinformation. Spreading fake news, in preparation of their Nov 6th election fraud, in case their cheating via Russian meddling + hacking non paper ballots voting systems + purging voting lists unfairly + gerrymandering advantage, gives them some few narrow margin victories...","Tue Sep 25 22:30:10 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/785537265057488896/1693510713","Mon Oct 10 17:47:33 +0000 2016","Historian & writer. Upcoming book: THE QUEEN’S SILENCE: The Hidden History of the British Monarchy & Slavery (Mariner, 2025). Rep’d by @TheGernertCo @AliaHanna",,,,,,,,,,,,,,,,,,,,,"brookennewman.com","https://www.brookennewman.com","0","23","https://t.co/EId7t8tdo0","0","45870","5969","2461","true","785537265057488896","false","false","false","Richmond, VA","1873","Brooke Newman",,"false","https://pbs.twimg.com/profile_images/1441594821324517376/gd3kllkr_normal.jpg","","14836","https://twitter.com/DrBrookeNewman","user","https://x.com/DrBrookeNewman","DrBrookeNewman",,"@realBobWoodward @VCU Trump’s own lawyer said he couldn’t testify about Russian meddling in the 2016 election because “you’re incapable of telling the truth and will end up in an orange jumpsuit.” @HRC_VCU","Tue Sep 25 22:29:39 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/267505975/1634966201","Thu Mar 17 02:04:15 +0000 2011","I 📖 👀🌎 news, sci/tech, the ISS, & ⚽️#Arsenal. 🎼/art, ☕️ essential.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","95128","1373","2060","true","267505975","false","false","false","Discworld","5243","Sammy",,"false","https://pbs.twimg.com/profile_images/3595950043/1d0b166479abe8a9f0de62e933164beb_normal.jpeg","","75472","https://twitter.com/Leisering","user","https://x.com/Leisering","Leisering",,"Moscow based, federally funded, and hitched to troll farms indicted for election meddling in 2016. Yep, that's pretty out there. 👀ing for the gullible and like-minded.   via @nytimes https://t.co/84C5JCCZr0","Tue Sep 25 22:27:18 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/754775250/1399073522","Mon Aug 13 09:09:07 +0000 2012","Grinding signal, sleep is overrated.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","260241","13303","6889","false","754775250","true","false","false","Miami, Florida","17798","UsHadrons","1185785512205922305","false","https://pbs.twimg.com/profile_images/1024093705567956992/V-hsykaH_normal.jpg","","222938","https://twitter.com/ushadrons","user","https://x.com/ushadrons","ushadrons",,"@ericgeller ""cyber meddling""??? Please stop using this watered down language. This is part of the problem. It is ongoing hybrid warfare, it hasn't stopped and wasn't just during the 2016 election cycle. 'meddling' is when my aunt tells me my son should not be dating his girlfriend.","Tue Sep 25 22:23:57 +0000 2018"
"false","false","https://pbs.twimg.com/profile_banners/857310493446483969/1519851411","Wed Apr 26 19:08:44 +0000 2017","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","11","20","37","false","857310493446483969","false","false","false","","344","JR","1761532193157820501","false","https://pbs.twimg.com/profile_images/968954528988049408/X-1BXTJt_normal.jpg","","27042","https://twitter.com/ReganRprt","user","https://x.com/ReganRprt","ReganRprt",,"Justice Department Official Who Could Replace Rosenstein Said Mueller Investigation Risked Becoming a “Witch Hunt”
Matthew Whitaker also wrote that investigating Trump’s personal finances would be “a red line” Mueller is “dangerously close to crossing.”
https://t.co/WAtICqMCkd","Tue Sep 25 23:59:36 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/15164565/1725976854","Thu Jun 19 01:08:29 +0000 2008","A daily magazine on the web. Follow and listen to Slow Burn: The Rise of Fox News—OUT NOW.",,,,,,,,,,,,,,,,,,,,,"slate.com/slowburn","http://slate.com/slowburn","0","23","https://t.co/ikzAbQRHTP","0","5991","1606001","729","true","15164565","true","false","false","","237403","Slate","1836773711589830995","false","https://pbs.twimg.com/profile_images/1158856273212973056/3I2R_Jna_normal.jpg","","596171","https://twitter.com/Slate","user","https://x.com/Slate","Slate","Business","The DOJ wrote an exit statement for Rosenstein explaining who would take over the Mueller investigation: https://t.co/I0eFVk4n58 https://t.co/GUZQ5eBf8s","Tue Sep 25 23:59:24 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/29873818/1389688261","Thu Apr 09 00:50:37 +0000 2009","Just living life to the fullest.",,,,,,,,,,,,,,,,,,,,,"facebook.com/wheresyourh3ro","http://facebook.com/wheresyourh3ro","0","22","http://t.co/Jy5Fb9o1ip","0","317","283","250","false","29873818","false","false","false","Long Island","1402","Colin O'Donnell",,"false","https://pbs.twimg.com/profile_images/474046404688875520/oa6JbhVn_normal.jpeg","","6150","https://twitter.com/wheresyourh3ro","user","https://x.com/wheresyourh3ro","wheresyourh3ro",,"BREAKING: Rosenstein Reportedly On Way Out — Will Mueller Investigation Survive? - https://t.co/uDuosIbc95 https://t.co/cx6VK4zhba","Tue Sep 25 23:58:51 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/123041474/1368749867","Sun Mar 14 19:56:55 +0000 2010","I'm a Mac techie who is socially, environmentally and technically aware of issues. I'm an avid bicyclist as well as a firm believer in public & mass transit.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","26546","1185","893","true","123041474","false","false","false","","4578","Philip Shook","1391171069315219460","false","https://pbs.twimg.com/profile_images/760542530018553857/o6gd_RbR_normal.jpg","","592402","https://twitter.com/macbeestje","user","https://x.com/macbeestje","macbeestje",,"""Why Trump couldn’t really stop the Mueller investigation—even if he fired Rosenstein"" https://t.co/9JlUzAlUG1","Tue Sep 25 23:57:54 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/867922262594207744/1610040503","Fri May 26 01:56:07 +0000 2017","In a Time of Universal Deceit — Telling the Truth Is a Revolutionary Act.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","40673","618","2305","true","867922262594207744","false","false","false","","2662","Citizen Notes","872847681995059200","false","https://pbs.twimg.com/profile_images/1643297048165244938/bbB4XCF6_normal.jpg","","49889","https://twitter.com/CitizenNotes","user","https://x.com/CitizenNotes","CitizenNotes",,"@dkhtx @LeftyMagnet @GenghisKhet @KurtSchlichter @GOP Kav gets confirmed &gt; bye Rosenstein &gt; bye Mueller investigation &gt; hello Michael Horowitz, John Huber and jeff sessions &gt; repub maintain majority &gt; 6 more years of Trump 🍿🍿🍿","Tue Sep 25 23:57:00 +0000 2018"
"true","true",,"Wed Nov 02 04:24:18 +0000 2011","Chief International Correspondent, The Australian. Former Washington Correspondent @Australian stewartc@theaustralian.com.au",,,,,,,,,,,,,,,,,,,,,,,,,,"0","2337","5058","1314","false","403188640","false","false","false","Melbourne, Victoria","93","cameron stewart",,"false","https://pbs.twimg.com/profile_images/1276929800452689922/M16WY92P_normal.jpg","","2348","https://twitter.com/camstewarttheoz","user","https://x.com/camstewarttheoz","camstewarttheoz",,"Former Aussie-Brit music publicist Rob Goldstone tells of his bizarre journey which saw him thrust into the heart of the Trump-Mueller Russia investigation.    https://t.co/oGyEGO4ZU0","Tue Sep 25 23:56:57 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/823149942592176128/1731114930","Sun Jan 22 12:46:54 +0000 2017","Retired firefighter / medic.  Roll Tide!  Trump 2024.  Do not make a mockery of the word of God.  I support Israel.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","165421","2851","1206","true","823149942592176128","true","false","false","United States","7205","Randy",,"false","https://pbs.twimg.com/profile_images/1849241009567215616/USrWCRfj_normal.jpg","","40452","https://twitter.com/RandyARoberts2","user","https://x.com/RandyARoberts2","RandyARoberts2",,"@IamaPATRIQT @TrumpLaney Mueller investigation is a joke.  Rosenstein is a traitor.","Tue Sep 25 23:56:37 +0000 2018"
"false","true",,"Wed May 16 14:54:24 +0000 2018","#VoteBlue #Resist",,,,,,,,,,,,,,,,,,,,,,,,,,"0","3132","162","328","true","996765815809691650","false","false","false","United States","11","smalltownlady67",,"false","https://pbs.twimg.com/profile_images/996769953398378497/VkQCP6j-_normal.jpg","","1264","https://twitter.com/smalltownlady67","user","https://x.com/smalltownlady67","smalltownlady67",,"@SenJeffMerkley @realDonaldTrump The Republicans seem to not care or want to protect the Mueller investigation.","Tue Sep 25 23:55:35 +0000 2018"
"false","true",,"Thu Aug 17 14:49:36 +0000 2017","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","4167","46","190","false","898195107941416960","false","false","false","","2637","donaldtrumpsucks",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","7447","https://twitter.com/trumpisgarbage1","user","https://x.com/trumpisgarbage1","trumpisgarbage1",,"@MichaelAvenatti the republicans know kavanaugh is a serial sexual predator and don't care. they want him confirmed because he's owned by putin and donald trump. he plans on ending the mueller investigation as soon as they can confirm him.","Tue Sep 25 23:55:04 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/78296062/1359934483","Tue Sep 29 12:39:27 +0000 2009","",,,,,,,,,,,,,,,,,,,,,"newsandtimes.org","https://newsandtimes.org/","0","23","https://t.co/3A2zFweA0A","0","19","704","1770","true","78296062","true","false","false","New York, USA","18000","Michael Novakhov","1823400706877108308","false","https://pbs.twimg.com/profile_images/1372183191088402432/VXYa6tHh_normal.jpg","","147775","https://twitter.com/mikenov","user","https://x.com/mikenov","mikenov",,"Maria Butina's lawyer didn't disclose involvement with Mueller's investigation https://t.co/iUEyQELfbq #trump #feedly","Tue Sep 25 23:55:01 +0000 2018"
"false","true",,"Sat Sep 08 19:27:50 +0000 2012","Progressive democrat, follow Middle East, Africa, and the world's hot spots. Work to save our planet and it's creatures.#OFA #ActBlue",,,,,,,,,,,,,,,,,,,,,,,,,,"0","61378","1113","2198","true","811545324","false","false","false","Paris IL","289","Kathryn LeMosy (Kay)",,"false","https://pbs.twimg.com/profile_images/3043927837/7c28460a04e1014f695e9a66dbe214f5_normal.jpeg","","129488","https://twitter.com/klemosy","user","https://x.com/klemosy","klemosy",,"Tell @SenateMajLdr McConnell to stop covering for Trump. Sign the petition to protect the Mueller investigation: https://t.co/cCaJUynFf0 via @CREDOmobile","Tue Sep 25 23:54:46 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/712999751491280897/1492392042","Thu Mar 24 13:49:22 +0000 2016","I主にビジネス英会話を教えていますが、観光目的や案内業、入門者から上級者まで幅広く対応しています。在日20数.日英対応  GOP Out!",,,,,,,,,,,,,,,,,,,,,"mda-alliance.com","http://www.mda-alliance.com","0","23","https://t.co/DNm1nIdQ2u","0","3553","1397","1526","true","712999751491280897","false","false","false","Tokyo","475","Chronic Tonic",,"false","https://pbs.twimg.com/profile_images/853779638446731264/76QwDcEn_normal.jpg","","11541","https://twitter.com/applewaithe","user","https://x.com/applewaithe","applewaithe",,"@TheRynheart @GOP Of course they want to terminate the Mueller investigation before the report comes out. They need Gorsuch and K to shoot it down.","Tue Sep 25 23:53:08 +0000 2018"
"false","false",,"Tue Nov 28 13:07:27 +0000 2017","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","3554","13","143","true","935495352463036423","false","false","false","United States","2","SunnyCday",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","3827","https://twitter.com/sunny_cday","user","https://x.com/sunny_cday","sunny_cday",,"All the Democrats should be ashamed of themselves! America sees right through this and the Mueller investigation!!!!  Stop!","Tue Sep 25 23:53:05 +0000 2018"
"true","true","https://pbs.twimg.com/profile_banners/325716763/1542314230","Tue Jun 28 19:11:07 +0000 2011","Senior Researcher at MMFA (tweets are my own) | Recovering Philosopher | An “evil piece of garbage” - Ben Shapiro",,,,,,,,,,,,,,,,,,,,,"mediamatters.org/author/jason-c…","https://www.mediamatters.org/author/jason-campbell","0","23","https://t.co/BmS7yNQOgF","0","11519","44377","1172","true","325716763","false","false","false","Washington, D.C.","9665","Jason S. Campbell","1852362750808236123","false","https://pbs.twimg.com/profile_images/1141876115763601409/FhIl1_IT_normal.png","","25067","https://twitter.com/JasonSCampbell","user","https://x.com/JasonSCampbell","JasonSCampbell",,".@TomFitton @LouDobbs The Mueller investigation ""needs to be shut down because that's as much a symptom of this coup as anything else."" https://t.co/MG1Ho77tbd","Tue Sep 25 23:51:48 +0000 2018"
"false","true",,"Fri Jul 31 00:58:21 +0000 2009","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","48","85","479","false","61649073","false","false","false","","108","DEL PARRA",,"false","https://pbs.twimg.com/profile_images/758682307045851136/z_uu35Ra_normal.jpg","","12165","https://twitter.com/delparra","user","https://x.com/delparra","delparra",,"Rod Rosenstein has overseen special counsel Robert Mueller's investigation into the Trump campaign's ties to Russia during the 2016 election. https://t.co/tyBZFADOUt via @HuffPostPol","Tue Sep 25 23:49:50 +0000 2018"
"false","false",,"Fri Dec 10 11:04:23 +0000 2010","International",,,,,,,,,,,,,,,,,,,,,,,,,,"0","90163","3003","2829","true","224988372","false","false","false","Australia","4296","Glengarry Glen Ross","1573585937183174659","false","https://pbs.twimg.com/profile_images/1822906102566256640/iaLR7DIg_normal.jpg","","61537","https://twitter.com/TheMuellerName","user","https://x.com/TheMuellerName","TheMuellerName",,"@beneltham Minister For Communications should be commissioning an independent investigation shouldn’t he?","Tue Sep 25 23:47:53 +0000 2018"
