"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/description/urls/4/display_url","author/entities/description/urls/4/expanded_url","author/entities/description/urls/4/indices/0","author/entities/description/urls/4/indices/1","author/entities/description/urls/4/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/275148162/1562604418","Thu Mar 31 18:32:15 +0000 2011","Account Executive at NBCUniversal Media",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1279","2187","4507","false","275148162","false","false","false","Chicago, IL","374","Heather Bastounes",,"false","https://pbs.twimg.com/profile_images/3429814508/d4d2b9555f2625d94875885391c1bce1_normal.jpeg","","11330","https://twitter.com/hbastounes","user","https://x.com/hbastounes","hbastounes","U.S. bracing for possible Election Day cyber meddling: Reports - https://t.co/D5P0XDN8wi - @washtimes","Fri Nov 04 23:24:53 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/3143660860/1529384424","Tue Apr 07 12:04:12 +0000 2015","Lets go Brandon. Impeach 46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4056","664","973","true","3143660860","false","false","false","Riding free","567","Ray Lomas","978682973645045760","false","https://pbs.twimg.com/profile_images/1563577946576527360/fzdI6jmz_normal.jpg","","6761","https://twitter.com/rays89_ray","user","https://x.com/rays89_ray","rays89_ray","@woodywoldt @YourAnonNews by exposing the DNC is meddling with the election?","Fri Nov 04 23:22:34 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/59778384/1562498412","Fri Jul 24 13:10:53 +0000 2009","#Borsa #Hisse #Haber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5","41178","0","false","59778384","false","false","false","Türkiye","2863","Borsa & Hisse Haber",,"false","https://pbs.twimg.com/profile_images/1169982647407390723/c-Xd5hBM_normal.jpg","","184135","https://twitter.com/BorsaHisseHaber","user","https://x.com/BorsaHisseHaber","BorsaHisseHaber","Why Putin is meddling in the U.S. election https://t.co/KKkzifdOsB https://t.co/60KIaSJtUU","Fri Nov 04 23:15:21 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/230769556/1721713651","Sun Dec 26 16:30:59 +0000 2010","💙 All Day Every Day. We drink fire from the fountain and piss excellence. Bam-Bam down three, hit the grand slam.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","7456","346","1220","true","230769556","false","false","false","Castle Rock, CO","35","Tight Lines","1727445485105889413","false","https://pbs.twimg.com/profile_images/1845306088528154624/No6UkviC_normal.jpg","","3320","https://twitter.com/woodywoldt","user","https://x.com/woodywoldt","woodywoldt","@YourAnonNews is Russia meddling in our election?","Fri Nov 04 23:11:39 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/14365762/1376669610","Sat Apr 12 00:08:47 +0000 2008","Your Lifestream on http://t.co/a4pCSlKroI","Politics4All.com","http://Politics4All.com","19","41","http://t.co/a4pCSlKroI",,,,,,,,,,,,,,,,,,,,,"politics4all.com","http://www.politics4all.com","0","22","http://t.co/CWeXt4kpIP","0","17","3214","4150","false","14365762","false","false","false","Politics4All HQ","386","Politics4All.com",,"false","https://pbs.twimg.com/profile_images/2928517804/6b45e837129b2d05a54b6d4215660417_normal.png","","537166","https://twitter.com/Politics4All","user","https://x.com/Politics4All","Politics4All","Why Putin is meddling in the U.S. election https://t.co/vylCtVQcZ5 #politics","Fri Nov 04 23:11:35 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/374642577/1546531091","Fri Sep 16 17:30:57 +0000 2011","🇳🇬♌️ مَا شَاءَ ٱللَّٰهُ iEat iHealth iJaiyé.  Aviation Enthusiast. 08:08. Connoisseur of good life.",,,,,,,,,,,,,,,,,,,,,,,,,,"page.is/leo-0","http://page.is/leo-0","0","23","https://t.co/zdtyGXnn69","0","259","1348","767","true","374642577","false","false","false","E.T","39145","KENÉ OLISA⚡️","1207728721119076353","false","https://pbs.twimg.com/profile_images/1821481256158150656/1jjFjleR_normal.jpg","","211647","https://twitter.com/saintkelz_","user","https://x.com/saintkelz_","saintkelz_","Why Putin is meddling in the U.S. election https://t.co/rbghSvFOMZ https://t.co/QblTGdtTvJ","Fri Nov 04 23:11:26 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/374642577/1546531091","Fri Sep 16 17:30:57 +0000 2011","🇳🇬♌️ مَا شَاءَ ٱللَّٰهُ iEat iHealth iJaiyé.  Aviation Enthusiast. 08:08. Connoisseur of good life.",,,,,,,,,,,,,,,,,,,,,,,,,,"page.is/leo-0","http://page.is/leo-0","0","23","https://t.co/zdtyGXnn69","0","259","1348","767","true","374642577","false","false","false","E.T","39145","KENÉ OLISA⚡️","1207728721119076353","false","https://pbs.twimg.com/profile_images/1821481256158150656/1jjFjleR_normal.jpg","","211647","https://twitter.com/saintkelz_","user","https://x.com/saintkelz_","saintkelz_","Why Putin is meddling in the U.S. election https://t.co/zOnGBtVwHr https://t.co/kpwF3Eeb1M","Fri Nov 04 23:11:22 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/374642577/1546531091","Fri Sep 16 17:30:57 +0000 2011","🇳🇬♌️ مَا شَاءَ ٱللَّٰهُ iEat iHealth iJaiyé.  Aviation Enthusiast. 08:08. Connoisseur of good life.",,,,,,,,,,,,,,,,,,,,,,,,,,"page.is/leo-0","http://page.is/leo-0","0","23","https://t.co/zdtyGXnn69","0","259","1348","767","true","374642577","false","false","false","E.T","39145","KENÉ OLISA⚡️","1207728721119076353","false","https://pbs.twimg.com/profile_images/1821481256158150656/1jjFjleR_normal.jpg","","211647","https://twitter.com/saintkelz_","user","https://x.com/saintkelz_","saintkelz_","Why Putin is meddling in the U.S. election https://t.co/1mWRs2ndE2 https://t.co/t8V1sPbdgq","Fri Nov 04 23:11:17 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/374642577/1546531091","Fri Sep 16 17:30:57 +0000 2011","🇳🇬♌️ مَا شَاءَ ٱللَّٰهُ iEat iHealth iJaiyé.  Aviation Enthusiast. 08:08. Connoisseur of good life.",,,,,,,,,,,,,,,,,,,,,,,,,,"page.is/leo-0","http://page.is/leo-0","0","23","https://t.co/zdtyGXnn69","0","259","1348","767","true","374642577","false","false","false","E.T","39145","KENÉ OLISA⚡️","1207728721119076353","false","https://pbs.twimg.com/profile_images/1821481256158150656/1jjFjleR_normal.jpg","","211647","https://twitter.com/saintkelz_","user","https://x.com/saintkelz_","saintkelz_","Why Putin is meddling in the U.S. election https://t.co/yrNqWI8GNd https://t.co/83KHeRIUV3","Fri Nov 04 23:11:11 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/166530562/1595659203","Wed Jul 14 11:24:41 +0000 2010","EIN Presswire is Everyone's Internet News Presswire™. We make issuing and distributing press releases easy and affordable.",,,,,,,,,,,,,,,,,,,,,,,,,,"einpresswire.com","https://www.einpresswire.com/","0","23","https://t.co/44nSzkPk8p","0","0","2899","9","false","166530562","false","false","false","Washington, D.C.","0","EIN Presswire: Russia Newswire",,"false","https://pbs.twimg.com/profile_images/1286914085209219072/aZNzkAar_normal.jpg","","178385","https://twitter.com/EINRussiaNews","user","https://x.com/EINRussiaNews","EINRussiaNews","Why #Putin is meddling in the U.S. election https://t.co/LM4DFPbLzZ #Russia","Fri Nov 04 23:10:13 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/420501578/1357701866","Thu Nov 24 18:21:47 +0000 2011","French,Native American, Scot/Irish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","7979","2143","3909","true","420501578","false","false","false","Denver,CO","84","PeePartyexpress",,"false","https://pbs.twimg.com/profile_images/3208715600/0dd018e73a481309805d60bc1909ebd2_normal.png","","86238","https://twitter.com/PeePartyExpress","user","https://x.com/PeePartyExpress","PeePartyExpress","Source: Comey thought it was too political to say Russians were meddling in election https://t.co/4Uk2tQsvAj","Fri Nov 04 23:05:20 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/16976394/1486850057","Sun Oct 26 04:06:56 +0000 2008","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","233","45","27","true","16976394","false","false","false","Mountain View, CA","300","Erick Simpson",,"false","https://pbs.twimg.com/profile_images/830535230213677057/ZPrBvPmV_normal.jpg","","3207","https://twitter.com/ErickSimpson21","user","https://x.com/ErickSimpson21","ErickSimpson21","Trump is under FBI investigation for Russia connections, and under trial for Child Rape and Trump U Scam #RememberWhenTrump @3S_miranda","Fri Nov 04 23:50:34 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/116510462/1646955540","Mon Feb 22 18:31:51 +0000 2010","Rare & Vintage Books: Finely curated and hand-selected for your reading and collecting enjoyment. Bookstore in Los Angeles.",,,,,,,,,,,,,,,,,,,,,,,,,,"owlcreekbooks.com","http://owlcreekbooks.com","0","23","https://t.co/CXK3jurNNa","0","73853","11970","8603","true","116510462","false","false","false","Los Angeles, CA","2019","Owl Creek Books","1822071359385825632","false","https://pbs.twimg.com/profile_images/1609554397591404545/QJ-r1TRT_normal.jpg","","25029","https://twitter.com/owlcreekbooks","user","https://x.com/owlcreekbooks","owlcreekbooks","@MarthaWolkonsky @TheProgressHive Trump campaign is under FBI investigation for ties to Russia. Best of luck on Tuesday.","Fri Nov 04 23:08:13 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/472215501/1490119007","Mon Jan 23 18:31:04 +0000 2012","#Resistance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","13279","581","1436","true","472215501","false","false","false","Northwest","518","Karen","1645880828919164928","false","https://pbs.twimg.com/profile_images/1446654239200083972/bXwWBZwA_normal.jpg","","47201","https://twitter.com/flail01","user","https://x.com/flail01","flail01","@MrDane1982 We cannot trust the FBI to be a faithful arbiter of any investigation.  Russia connection?  Do they care if it benefits Trump?","Fri Nov 04 22:12:06 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/27757215/1488307946","Mon Mar 30 23:15:08 +0000 2009","Not anti-Government--Just Pro Constitution.,Pro-Guns, Pro-Life and Most Pro-GOD",,,,,,,,,,,,,,,,,,,,,,,,,,"ning.com","http://ning.com","0","22","http://t.co/xwaWWeWjFR","0","1403","1201","841","true","27757215","false","false","false","West Virginia, USA","70994","StarDust Dolittle","686273785700352001","false","https://pbs.twimg.com/profile_images/378800000341231625/dfcf97f0f5fb3e2627f58b458063de11_normal.jpeg","","201880","https://twitter.com/DustyFae","user","https://x.com/DustyFae","DustyFae","https://t.co/Phqo07QfiF

FBI: Our Investigation Finds No Connection Between Trump and Russia https://t.co/hQjP1Uivd2","Fri Nov 04 22:03:45 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/1649395076/1722116485","Tue Aug 06 03:50:32 +0000 2013","I'm fighting to protect TRUTH, our PLANET & DEMOCRACY from Trump, Putin & GOP daily with facts!

I RT #MissingKids, everyone needs to be home!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","433253","9775","9863","true","1649395076","false","false","false","Texas","19575","Linda KWS","1314898388404645891","false","https://pbs.twimg.com/profile_images/1209443480478597120/PSLgYxCB_normal.jpg","","566116","https://twitter.com/LindaKWS1","user","https://x.com/LindaKWS1","LindaKWS1","@queerofcolor123 Didnt you hear Russia falsified emails leaked from Russia thru wikileaks and Trump and his bunch are under investigation https://t.co/XdEOURowcU","Fri Nov 04 21:50:30 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/72180211/1399433529","Mon Sep 07 02:13:10 +0000 2009","Orthodox Jew.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","50794","7456","4743","true","72180211","true","false","false","NYC","4678","David Shor",,"false","https://pbs.twimg.com/profile_images/1058179662281691136/AiYgym3I_normal.jpg","","133638","https://twitter.com/DYShor","user","https://x.com/DYShor","DYShor","They are right, but neither should they be leaking details of the Trump-Russia investigation. https://t.co/yAPzXHDVgb","Fri Nov 04 20:46:36 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/21422272/1487374123","Fri Feb 20 18:57:35 +0000 2009","Artisan/Photog ❤️Dogs #1 SiberianHuskies-Malamutes 🐾🐾DIS~goddess of the Roman Underworld, Block/Blocked by MANY MAGATS, NOT a man-god believer, 🚫Fuckin Lists",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","98584","2369","3766","false","21422272","false","false","false","Watchin' the Tide Rollin’ In","3456","DIS 🐕🐺🐇🐾🐾🐘🐾🐾🐧🐾🐾🐐🐾🐾🌻🐞🦋🦢",,"false","https://pbs.twimg.com/profile_images/235290914/MzBee_normal.jpg","","119428","https://twitter.com/MzDIS","user","https://x.com/MzDIS","MzDIS","@Carpophores @JohnFugelsang FBI is investigating trump/Russia/Putin ties. AIR THIS FBI! They do investigation to determine ""criminality.""","Fri Nov 04 20:43:05 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/21422272/1487374123","Fri Feb 20 18:57:35 +0000 2009","Artisan/Photog ❤️Dogs #1 SiberianHuskies-Malamutes 🐾🐾DIS~goddess of the Roman Underworld, Block/Blocked by MANY MAGATS, NOT a man-god believer, 🚫Fuckin Lists",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","98584","2369","3766","false","21422272","false","false","false","Watchin' the Tide Rollin’ In","3456","DIS 🐕🐺🐇🐾🐾🐘🐾🐾🐧🐾🐾🐐🐾🐾🌻🐞🦋🦢",,"false","https://pbs.twimg.com/profile_images/235290914/MzBee_normal.jpg","","119428","https://twitter.com/MzDIS","user","https://x.com/MzDIS","MzDIS","@Carpophores @JohnFugelsang ""Criminal"" is not used. FBI are refraining from airing investigation of trump/Russia/Putin ties. FBI is rigged!","Fri Nov 04 20:32:13 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/21422272/1487374123","Fri Feb 20 18:57:35 +0000 2009","Artisan/Photog ❤️Dogs #1 SiberianHuskies-Malamutes 🐾🐾DIS~goddess of the Roman Underworld, Block/Blocked by MANY MAGATS, NOT a man-god believer, 🚫Fuckin Lists",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","98584","2369","3766","false","21422272","false","false","false","Watchin' the Tide Rollin’ In","3456","DIS 🐕🐺🐇🐾🐾🐘🐾🐾🐧🐾🐾🐐🐾🐾🌻🐞🦋🦢",,"false","https://pbs.twimg.com/profile_images/235290914/MzBee_normal.jpg","","119428","https://twitter.com/MzDIS","user","https://x.com/MzDIS","MzDIS","@librab103 @PaulaReidCBS I would like more information on the investigation into trump's foundation. And involvement w/ Putin &amp; Russia.","Fri Nov 04 19:51:22 +0000 2016"
"false","false",,"Fri Apr 26 12:48:28 +0000 2013","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","462","3","26","false","1381821816","false","false","false","","5","aaa",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1356","https://twitter.com/AlrightyThenSpa","user","https://x.com/AlrightyThenSpa","AlrightyThenSpa","@squzzle - Trump is under investigation for his ties with Russia. It now turns out he has ties, via GUilliani, with FBI. TrumpCorrupt.","Fri Nov 04 18:18:57 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/470519929/1481218858","Sat Jan 21 21:15:39 +0000 2012","No safe spaces here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2266","274","1043","true","470519929","false","false","false","U.S.A","58","tlctracy1","843479283628752896","false","https://pbs.twimg.com/profile_images/812108909473366023/IJInuCxn_normal.jpg","","4047","https://twitter.com/tlctracy1","user","https://x.com/tlctracy1","tlctracy1","@kurteichenwald @Newsweek the fbi stated their investigation has uncovered nothing on trump and russia but keep pushing it hack. Smh","Fri Nov 04 16:57:31 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/216188796/1461381023","Tue Nov 16 00:42:09 +0000 2010","GO TERPS! Ocean city Elvis & Motown BS Graphic Design I love Music & dancing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","28312","1211","1423","true","216188796","false","false","false","Maryland, USA","43","Carol Darling","1759684683695034823","false","https://pbs.twimg.com/profile_images/842176264865779713/w-L30b6U_normal.jpg","","49885","https://twitter.com/cdgrafics","user","https://x.com/cdgrafics","cdgrafics","@DebBurns43 @JoshNoneYaBiz @BraylenNapier The FBI did a Through investigation &amp; found no connection to Trump &amp; Russia, period.","Fri Nov 04 16:55:51 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/2759186017/1512234489","Sat Aug 23 15:26:46 +0000 2014","Mom to an amazing son. Attorney. Activist. 🌈 🇺🇦  #RightMatters #BLM #GoodTrouble #Zionist #TwoStates #BeingThemHome🎗 I Dissent! #SayItToMyFace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","224552","2435","5114","true","2759186017","false","false","false","","5393","Zelda","954860955095023616","false","https://pbs.twimg.com/profile_images/936913498159726592/yWnGUeHQ_normal.jpg","","147716","https://twitter.com/TheyWereStolen","user","https://x.com/TheyWereStolen","TheyWereStolen","@jasoninthehouse Great. Did you read Newsweek today? When will you be launching the investigation into Trump's ties to Russia?","Fri Nov 04 16:48:49 +0000 2016"
