"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/description/urls/4/display_url","author/entities/description/urls/4/expanded_url","author/entities/description/urls/4/indices/0","author/entities/description/urls/4/indices/1","author/entities/description/urls/4/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","false","https://pbs.twimg.com/profile_banners/4809731067/1663295296","Fri Jan 15 02:12:46 +0000 2016","Republicans vote for candidates who will fight culture wars. Democrats vote for candidates who will fight for your rights. The choice is clear.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","68384","1295","1149","true","4809731067","false","false","false","","2334","Military Mom 🇺🇸","1345801123798642688","false","https://pbs.twimg.com/profile_images/1692914228288516096/eHeZ4yj3_normal.jpg","","68855","https://twitter.com/IDontFeedTrolls","user","https://x.com/IDontFeedTrolls","IDontFeedTrolls","Speaking of Russia, when are going to enforce those sanctions you reluctantly signed to punish them for election meddling? We see you. https://t.co/QHwDx61qBN","Thu Oct 19 23:50:56 +0000 2017"
"false","true",,"Mon Jan 30 15:04:10 +0000 2017","#Resist#democrat#liberal#progressive For humanity
 Protect the environment
trump is not my president!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","134087","2262","4060","true","826083588860891136","false","false","false","Indianapolis","82","MeM",,"false","https://pbs.twimg.com/profile_images/826093483446333440/c0HRhCYK_normal.jpg","","111376","https://twitter.com/Meb7777i","user","https://x.com/Meb7777i","Meb7777i","Schiff slams CIA chief for 'minimizing the significance' of Russian election meddling https://t.co/ZdLU77qEah","Thu Oct 19 23:49:19 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/24395980/1506270121","Sat Mar 14 17:04:37 +0000 2009","It's a grand day when I get to spend it reading, watching television/movies or playing hockey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","364","178","316","false","24395980","false","false","false","Toronto, Ontario","331","Lea Bailey",,"false","https://pbs.twimg.com/profile_images/953344778904612864/MlYaicfe_normal.jpg","","3619","https://twitter.com/acebailey6","user","https://x.com/acebailey6","acebailey6","The @NHL &amp; @NHLFlames meddling in an election makes the Crosby &amp; @penguins' stance on politics look even worse. @nenshi 1 - Bettman 0. #NHL https://t.co/njXBMLOsAP","Thu Oct 19 23:48:51 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/135092899/1380290090","Tue Apr 20 09:26:03 +0000 2010","First there will be anarchy, then there will be me!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1006","692","1521","true","135092899","false","false","false","Miami","107413","Glenn Larson☣",,"false","https://pbs.twimg.com/profile_images/730414344303939586/FLFk57Fb_normal.jpg","","930342","https://twitter.com/Angelus1701","user","https://x.com/Angelus1701","Angelus1701","CNN Latest: CIA corrects director's Russian election meddling claim: CIA Director Mike… https://t.co/eMPm7CgX9w","Thu Oct 19 23:47:41 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/42912666/1705853404","Wed May 27 16:04:44 +0000 2009","75, Christian Married, kids, Constitutional Conservative, Veteran, Boomer, 34 year Cancer survivor, @NRA, Followed by @SenTedCruz, @DineshDSouza   Mολὼν λαβέ",,,,,,,,,,,,,,,,,,,,,,,,,,"tiktok.com/@john.w.wilson","http://www.tiktok.com/@john.w.wilson","0","23","https://t.co/HxIRihOKkJ","0","8365","9393","9221","true","42912666","false","false","false","Richardson, Texas, USA","6543","❌John W. Wilson ن❌ #GreenIsTheNewRed","1281688932221100032","false","https://pbs.twimg.com/profile_images/1824607108077129728/lCqpHSmt_normal.jpg","","195406","https://twitter.com/Boomer_Patriot","user","https://x.com/Boomer_Patriot","Boomer_Patriot","CIA Director: Russian Meddling ‘Did Not Affect Outcome Of Election’ https://t.co/oclA8rXOIZ via @dailycaller","Thu Oct 19 23:47:23 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/42912666/1705853404","Wed May 27 16:04:44 +0000 2009","75, Christian Married, kids, Constitutional Conservative, Veteran, Boomer, 34 year Cancer survivor, @NRA, Followed by @SenTedCruz, @DineshDSouza   Mολὼν λαβέ",,,,,,,,,,,,,,,,,,,,,,,,,,"tiktok.com/@john.w.wilson","http://www.tiktok.com/@john.w.wilson","0","23","https://t.co/HxIRihOKkJ","0","8365","9393","9221","true","42912666","false","false","false","Richardson, Texas, USA","6543","❌John W. Wilson ن❌ #GreenIsTheNewRed","1281688932221100032","false","https://pbs.twimg.com/profile_images/1824607108077129728/lCqpHSmt_normal.jpg","","195406","https://twitter.com/Boomer_Patriot","user","https://x.com/Boomer_Patriot","Boomer_Patriot","CIA Director: Russian Meddling ‘Did Not Affect Outcome Of Election’ https://t.co/jPB59jzmhX","Thu Oct 19 23:47:23 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/905019768/1688059255","Fri Oct 26 01:11:15 +0000 2012","Overeducated conservative cowboy. Thinker, Sailor, Soldier, Spy©. Retired/disabled Paratrooper; Professor; Coastie; Private Detective. I don't suffer fools well",,,,,,,,,,,,,,,,,,,,,,,,,,"conservatexian.blogspot.com/?view=flipcard","https://conservatexian.blogspot.com/?view=flipcard","0","23","https://t.co/mIUvI99qs0","0","64208","27683","32741","true","905019768","false","false","false","Florida, USA","29489","Major Victor Bravo❌","1666398753341808640","false","https://pbs.twimg.com/profile_images/767729256059310081/IvNjd27t_normal.jpg","","557393","https://twitter.com/Conservatexian","user","https://x.com/Conservatexian","Conservatexian","News post: ""CIA Director: Russian Meddling ‘Did Not Affect Outcome Of Election’"" https://t.co/SnigahfM6F","Thu Oct 19 23:47:08 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/777544627918438400/1474216514","Sun Sep 18 16:27:40 +0000 2016","Our mission is to support Democratic candidates running for federal and state office in PA who best reflect Jewish values.",,,,,,,,,,,,,,,,,,,,,,,,,,"djop.org","http://www.djop.org","0","23","https://t.co/4chiVO8gPC","0","6565","1498","5233","false","777544627918438400","false","false","false","Fort Washington, PA","706","DemJewishOutreachPA",,"false","https://pbs.twimg.com/profile_images/777546737695285248/9vlWj5Gu_normal.jpg","","19232","https://twitter.com/DemJewishPA","user","https://x.com/DemJewishPA","DemJewishPA","Schiff slams CIA chief for 'minimizing the significance' of Russian election meddling https://t.co/q4RhXCOsVK","Thu Oct 19 23:45:55 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/54951191/1483991911","Wed Jul 08 16:45:41 +0000 2009","Political Internet Marketing, Social Media, Digital Marketing Agency, Mobile Marketing SMS, Reputation Management, eGovernance Initiatives http://bit.ly/oe4d2Z",,,,,,,,,,,,,,,,,,,,,,,,,,"affiliatevideotraining.com","http://affiliatevideotraining.com","0","23","https://t.co/IzJGQYOO0u","0","6","7980","8784","false","54951191","false","false","false","Miami, Florida","2264","Trent Partridge",,"false","https://pbs.twimg.com/profile_images/303693609/political-marketing_normal.jpg","","86091","https://twitter.com/Political_IM","user","https://x.com/Political_IM","Political_IM","Trent Partridge CIA corrects director's Russian election meddling claim https://t.co/wh3wejXOGL","Thu Oct 19 23:45:28 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/763010018/1685761759","Fri Aug 17 04:47:23 +0000 2012","Linguist, lawyer, writer, refugee, immigrant • Analyzing propaganda, media, Russia, Ukraine • @Euromaidanpress @StopFakingNews • Democracy•Inclusion•Innovation",,,,,,,,,,,,,,,,,,,,,,,,,,"eastwestblog.net","https://eastwestblog.net/","0","23","https://t.co/9AdxgjfCXi","0","116133","25560","3882","true","763010018","true","false","false","🦋 bsky 🐘 mas.to 🧵threads","16924","🇺🇦Paula Chertok🗽","749341038582435844","false","https://pbs.twimg.com/profile_images/1506864322189832196/bLhiMN2q_normal.jpg","","115763","https://twitter.com/PaulaChertok","user","https://x.com/PaulaChertok","PaulaChertok","This isn't disturbing–much: CIA had to correct its director Pompeo who said Russian meddling didn't affect election https://t.co/HdVdnmlude","Thu Oct 19 23:42:24 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/708898219586154496/1713163909","Sun Mar 13 06:11:21 +0000 2016","👩🏻‍⚕️ She/Her. Catholic ✝️ Anti-Fascist 🐆🌴 Save our democracy!! #AbolishICE #BLM #LGBTally 🏳️‍🌈🌊🐬🇲🇽🌎 Laudato Si / Matthew25 / 1John4:8",,,,,,,,,,,,,,,,,,,,,,,,,,"margaytales.wordpress.com","https://margaytales.wordpress.com/","0","23","https://t.co/1Xhcc6QWMg","0","41986","7960","8278","true","708898219586154496","false","false","false","Los Estados Unidos","2038","𝐓𝐚𝐥𝐢𝐚 𝐁𝐚𝐫𝐞𝐥𝐚 🐆","1387454998494187521","false","https://pbs.twimg.com/profile_images/888961038762299393/20N1blMc_normal.jpg","","23660","https://twitter.com/TaliaCat3","user","https://x.com/TaliaCat3","TaliaCat3","@Major_GBad @1princeofpeace @FoxNews Comey is not on the investigation of Russia collusion since his firing. It is on Mueller and his team now. FBI investigations are very slow","Thu Oct 19 23:59:26 +0000 2017"
"false","true",,"Thu Mar 07 16:05:25 +0000 2013","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4370","51","15","false","1249421250","false","false","false","","840","Red Turkey",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","30201","https://twitter.com/attnre","user","https://x.com/attnre","attnre","Rush: There must be a crime underlying Special Counsel Mueller's investigation of Trump &amp; THERE ISN""T! Hampton Norfolk Roanoke Chesapeake DC","Thu Oct 19 23:54:10 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2291693262/1510524515","Tue Jan 14 21:04:07 +0000 2014","Elect More Dems, restore voting rights, revitalize the middle class, repeal citizens united, end revolving door, no private prisons, return the 90% tax bracket.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","21784","249","395","true","2291693262","false","false","false","California, USA","36","Tim Matalka",,"false","https://pbs.twimg.com/profile_images/423203383185383424/6kPgniB5_normal.jpeg","","21151","https://twitter.com/TimMatalka","user","https://x.com/TimMatalka","TimMatalka","@RVAwonk @Newsweek Wow, they are desperate. They know Mueller's investigation will implicate them as criminals so they are trying to discredit him by lying.","Thu Oct 19 23:53:46 +0000 2017"
"false","true",,"Thu Mar 07 16:05:25 +0000 2013","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4370","51","15","false","1249421250","false","false","false","","840","Red Turkey",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","30201","https://twitter.com/attnre","user","https://x.com/attnre","attnre","Rush: There must be a crime underlying Special Counsel Mueller's investigation of Trump &amp; THERE ISN""T! Virginia Beach Richmond Newport News","Thu Oct 19 23:51:44 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/1573683554/1477439695","Sat Jul 06 21:20:33 +0000 2013","Native Texan/EAST COASTER 🌊💙🌊💙 #Democrat #Sanity #DEMOCRACY #Constitution, Healthcare for All. #WOMENS RIGHTS MIND, BODY and SOUL!!!! JUSTICE must PREVAIL!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","12094","19824","19625","true","1573683554","false","false","false","EAST COASTER","4047","🌊💙🌊East-Coaster 🌊💙🌊","1302060158324015104","false","https://pbs.twimg.com/profile_images/1516431463213899786/dS-3DDFu_normal.jpg","","16644","https://twitter.com/TexasGal_98","user","https://x.com/TexasGal_98","TexasGal_98","@realDonaldTrump America wants Mueller to finish up his investigation to get your Unprofessional Racist Bigot Ass out of the WH!............","Thu Oct 19 23:49:44 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/21956602/1611292833","Thu Feb 26 02:07:17 +0000 2009","Served in Usmc🇺🇸, Disability Activist, Autism Advocate,  Working with Connecticut Democrat . Computer Analyst   I am a 40 yrs  fan of wrestling .",,,,,,,,,,,,,,,,,,,,,,,,,,"ctdems.org","http://www.ctdems.org/","0","23","https://t.co/z6nVjh7Puh","0","47753","2699","2969","true","21956602","false","false","false","Connecticut, USA","1469","Ivan3k0 🟧 🇺🇸🗽🦅 🌊 #AntiRacistAmerican #BLM",,"false","https://pbs.twimg.com/profile_images/1673483271378817024/54ijCm7y_normal.jpg","","58176","https://twitter.com/KingIvan","user","https://x.com/KingIvan","KingIvan","@JamesBe68988279 @k_tribe1 @Progress4OHIO2 @sampuzzo @footpassion17 @Rickagain @YerOpinion @graceslick77 @KudzuandRomance @littleredblog @mikeymellow @kahuna754 @hojo1972 @TheRealSmij @WhoIsDEF @keriRN @chavezglen1755 @Michaelcware4 @TwitterSafety @realDonaldTrump @SarahHuckabee @MSNBC After Robert Mueller get done with his Russia investigation, Trump will be impeach","Thu Oct 19 23:48:47 +0000 2017"
"true","true",,"Tue Aug 02 20:41:06 +0000 2011","There is no greater tyranny than that
which is perpetrated under the shield of the law & in the name of justice.

- Mixed 🇮🇹🇹🇳, Naturalized 🇺🇸",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3000","169","724","true","347456004","false","false","false","Betwixt 3rd & 4th Dimension","302","Emotional Support Cannibal",,"false","https://pbs.twimg.com/profile_images/1585730338159853569/8UQWbudw_normal.jpg","","11492","https://twitter.com/redwoodricker","user","https://x.com/redwoodricker","redwoodricker","@ChevygG70 @coastalelite22 @MacMaggies @politico @RepWilson DJT phone call yet Coastalelite has no idea of Sen. Jud. Com. launching investigation into HRC/BO/Holder/Mueller collusion w/ Russia.","Thu Oct 19 23:44:29 +0000 2017"
"false","false",,"Mon Sep 14 06:21:54 +0000 2009","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","17933","780","1580","false","74090988","false","false","false","","622","Rosemary Potter",,"false","https://pbs.twimg.com/profile_images/667449697817116672/miWsm_H2_normal.jpg","","48281","https://twitter.com/1rpotter","user","https://x.com/1rpotter","1rpotter","@realDonaldTrump Dossier has been authenticated by the FBI.  Mueller has interviewed it's writer.  This source is the reason for FBI to begin investigation.","Thu Oct 19 23:42:22 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/871393103961354240/1496591763","Sun Jun 04 15:48:00 +0000 2017","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","10","2","44","false","871393103961354240","false","false","false","Florida, USA","77","Samuel A Harvey",,"false","https://pbs.twimg.com/profile_images/904537199387054080/bbWaDIam_normal.jpg","","1224","https://twitter.com/SamuelAHarvey1","user","https://x.com/SamuelAHarvey1","SamuelAHarvey1","@FoxNews @peterschweizer @POTUS I don't remember Mueller coming out on Center Stage and saying Trump himself was under investigation.","Thu Oct 19 23:40:32 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/48476602/1703967343","Thu Jun 18 20:23:30 +0000 2009","https://t.co/jMn617aMbH…  https://t.co/njfk7e1fS9 https://t.co/9Vf03xOivl
https://t.co/MX8ghveDeI
https://t.co/Lh7RyXcMNQ","plus.google.com/u/0/+EbiTarkes","http://plus.google.com/u/0/+EbiTarkes","0","23","https://t.co/jMn617aMbH","youtube.com/user/Tarkeshi","http://youtube.com/user/Tarkeshi","26","49","https://t.co/njfk7e1fS9","telegram.me/EbiTarkeshi","http://telegram.me/EbiTarkeshi","50","73","https://t.co/9Vf03xOivl","instagram.com/tarkeshiebi/","http://instagram.com/tarkeshiebi/","74","97","https://t.co/MX8ghveDeI","facebook.com/ebi.tarkeshi.94","http://facebook.com/ebi.tarkeshi.94","98","121","https://t.co/Lh7RyXcMNQ","facebook.com/ebi.tarkeshi.94","https://www.facebook.com/ebi.tarkeshi.94","0","23","https://t.co/e8d6CZZ2gy","0","49696","2577","6423","true","48476602","false","false","false","Sweden","25349","Ebi Tarkeshi  🎻","1756130084656685525","false","https://pbs.twimg.com/profile_images/1548429877233061896/wIeJQ2tl_normal.jpg","","147115","https://twitter.com/EbiTarkeshi","user","https://x.com/EbiTarkeshi","EbiTarkeshi","PARDONS:

-- Can the president pardon someone under investigation by Mueller before they’ve been charged? “Well,... https://t.co/lB1iLSdtlw","Thu Oct 19 23:39:43 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/14780417/1402951878","Thu May 15 02:00:00 +0000 2008","I'm Megatron, Level 8, a charter member of Awesome World, love carbon fiber, and Bob's your uncle.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1089","270","54","false","14780417","false","false","false","MURDERapolis","1849","ʞıʇdoɹǝqıɥd",,"false","https://pbs.twimg.com/profile_images/54202084/Twitter_Profile3_normal.JPG","","15465","https://twitter.com/phiberoptik","user","https://x.com/phiberoptik","phiberoptik","Mueller was head of the FBI and buried the Russian Uranium bribery scheme. Now he heads the investigation into Trump? Fucking terrifying.","Thu Oct 19 23:39:26 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/1378540933/1508120424","Thu Apr 25 03:08:05 +0000 2013","Against social injustice, inequality and Trump.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","544","264","1305","false","1378540933","false","false","false","in the clouds","42","Leitroleion Troleone",,"false","https://pbs.twimg.com/profile_images/1170837814726078464/eVlJTOXp_normal.jpg","","3004","https://twitter.com/LeitroleionT","user","https://x.com/LeitroleionT","LeitroleionT","@FoxNews @peterschweizer @POTUS There y'all ass going lying again. So Mueller finished his investigation? Where I been when that happened. LYING AT IT'S FINES!!!😝😝😝😝😝😝😝😝😝😝😝","Thu Oct 19 23:39:08 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/2835691585/1533163863","Mon Sep 29 22:10:45 +0000 2014","Writer/Producer/Photographer. WGA/AFI. You’ve seen my work via NBC, ESPN, 20th Century Fox, Lionsgate, and others. Life-Long Misanthropic Idealist.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","39637","1026","878","true","2835691585","false","false","false","New York, NY","4837","Daniel Meersand","1812937183344423253","false","https://pbs.twimg.com/profile_images/1711752865474023424/ogDQEHYf_normal.jpg","","41430","https://twitter.com/DanMeersand","user","https://x.com/DanMeersand","DanMeersand","@david_dgaith @FoxNews @peterschweizer We only have Mueller b/c DT fired Comey, then immediately went on national tv and admitted it was an attempt to derail Russia investigation.","Thu Oct 19 23:38:58 +0000 2017"
"false","true",,"Thu Mar 19 21:17:42 +0000 2009","Retired federal govt worker (Point Mugu), grandmother of 6, greatgrandmother of 6,  liberal, interesting lady. Divorced a long time. I don’t know how to flirt.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","69160","1134","1923","false","25387393","false","false","false","Milwaukee, Wisconsin","5","Peggy Ballard Topham",,"false","https://pbs.twimg.com/profile_images/959472597674151937/ZHMVpcu__normal.jpg","","153719","https://twitter.com/Pegtopm","user","https://x.com/Pegtopm","Pegtopm","Trump wants 2 set up a scandal over Hillary &amp; uranium 2 deflect from the Mueller investigation into how Putin got him elected.  He is scared","Thu Oct 19 23:36:43 +0000 2017"
