author/affiliatesHighlightedLabel/label/badge/url,author/affiliatesHighlightedLabel/label/description,author/affiliatesHighlightedLabel/label/url/url,author/affiliatesHighlightedLabel/label/url/urlType,author/affiliatesHighlightedLabel/label/userLabelDisplayType,author/affiliatesHighlightedLabel/label/userLabelType,author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/description/urls/0/display_url,author/entities/description/urls/0/expanded_url,author/entities/description/urls/0/indices/0,author/entities/description/urls/0/indices/1,author/entities/description/urls/0/url,author/entities/description/urls/1/display_url,author/entities/description/urls/1/expanded_url,author/entities/description/urls/1/indices/0,author/entities/description/urls/1/indices/1,author/entities/description/urls/1/url,author/entities/url/urls/0/display_url,author/entities/url/urls/0/expanded_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/fastFollowersCount,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/pinnedTweetIds/0,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,text,createdAt,att,stance
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1113263772855091201/1715921412,Wed Apr 03 02:15:41 +0000 2019,Christian | Freedom 🦅 🇺🇸 | Breaking News | Storm Reports | EMT | FAA Certified Drone Pilot | Support me here: https://t.co/ad0wrALENV,buymeacoffee.com/thinktankfranks,https://buymeacoffee.com/thinktankfranks,110.0,133.0,https://t.co/ad0wrALENV,,,,,,mydoge.com/thinktankfranks,http://mydoge.com/thinktankfranks,0.0,23.0,https://t.co/uh0AGR887p,0,49099,31741,758,True,1113263772855091201,True,False,False,Freedom is oxygen for the soul,3147,Frank Fighting For Freedom 🇺🇸,1.861514281327399e+18,False,https://pbs.twimg.com/profile_images/1834377564623720448/eQYZPJ2e_normal.jpg,,21676,https://twitter.com/thinktankfranks,user,https://x.com/thinktankfranks,thinktankfranks,,"Trump supporters are such extremists that they’re going as far as to drive out to Western North Carolina to rescue people from freezing conditions by delivering supplies and RVs. 

Despicable! /sarcasm

The left lost the narrative such a long time ago.",Sat Nov 30 22:28:47 +0000 2024,0.008333333333333333,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/110466097/1669090118,Mon Feb 01 17:03:08 +0000 2010,"I'm a political junkie, amateur historian, native New Yorker, introverted extrovert, Curb Your Enthusiasm super fan, and adventurer. 🇺🇸",,,,,,,,,,,bsky.app/russonpolitics…,https://bsky.app/russonpolitics.bsky.social,0.0,23.0,https://t.co/dZxHD4LDg6,0,18242,23935,3013,True,110466097,True,False,False,"New York, NY/Cruise Ship",45337,Russell Drew,,False,https://pbs.twimg.com/profile_images/1761984091837157376/mKUynyz0_normal.jpg,,202548,https://twitter.com/RussOnPolitics,user,https://x.com/RussOnPolitics,RussOnPolitics,,Trump supporters are the Branch Davidians of politics.,Sat Nov 30 21:52:11 +0000 2024,0.0,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/127941629/1733095434,Tue Mar 30 17:37:29 +0000 2010,"Official Ben Garrison Cartoons on X  Ben Draws Tina Posts 🇺🇸
Main Account /reinstated in 2023. Political Cartoons and more. 
Follow backup @GrrrGraphics2 🤠",,,,,,,,,,,grrrgraphics.com,http://grrrgraphics.com,0.0,23.0,https://t.co/1HTTba62kf,0,55065,208161,17575,True,127941629,True,False,False,NW Montana USA ,17699,Real Ben Garrison Cartoons,1.8628880529743342e+18,False,https://pbs.twimg.com/profile_images/1863364365170397184/IwqR1Zit_normal.jpg,,69732,https://twitter.com/GrrrGraphics,user,https://x.com/GrrrGraphics,GrrrGraphics,,If the people who persecuted and defamed Trump and his supporters are not punished...they will do it again...and it will be twice as bad.,Sat Nov 30 21:33:55 +0000 2024,0.6999999999999998,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/2852597261/1651415255,Fri Oct 31 00:17:55 +0000 2014,"J6 conspiracy theorist, insurrection denier. Former food blogger. Real Clear https://t.co/R50N6uQkSf",realclearinvestigations.com/authors/julie_…,https://www.realclearinvestigations.com/authors/julie_kelly/,77.0,100.0,https://t.co/R50N6uQkSf,,,,,,juliekelly.substack.com,https://juliekelly.substack.com/,0.0,23.0,https://t.co/5SKCtoxXuo,0,162163,768848,1973,True,2852597261,True,False,False,Orland Park IL,6523,Julie Kelly 🇺🇸,1.8549088049340378e+18,False,https://pbs.twimg.com/profile_images/1673796623888003075/MvvZtsP4_normal.jpg,,125063,https://twitter.com/julie_kelly2,user,https://x.com/julie_kelly2,julie_kelly2,,Apparently this warning by Steve Bannon—who has not only covered the lawfare against Pres Trump and his supporters but also been a victim—prompted NRO/Fox News analyst Andrew McCarthy to condemn plans to investigate the investigators and prosecute the prosecutors: https://t.co/r6BC43YBcj,Sat Nov 30 21:21:19 +0000 2024,0.025,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/1726735848522264576/1715962001,Mon Nov 20 22:54:55 +0000 2023,D.O.G.E | Trump's Headquarter 🇺🇸,,,,,,,,,,,,,,,,0,1838,49036,4658,False,1726735848522264576,True,False,False,United States,331,Donald J. Trump 🇺🇸 Update,1.8633344699457582e+18,False,https://pbs.twimg.com/profile_images/1791500545305579521/VQcfZL2X_normal.jpg,,1181,https://twitter.com/TrumpUpdateHQ,user,https://x.com/TrumpUpdateHQ,TrumpUpdateHQ,,"Very Embarrassing...

Kamala Harris is still begging her supporters for cash.",Sat Nov 30 21:04:14 +0000 2024,0.2,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1695193884769271808/1731030231,Fri Aug 25 21:58:23 +0000 2023,"Free Speech activist, January 6th survivor, stopped the Portland riots, teeth knocked out protesting Big Tech censorship.",,,,,,,,,,,,,,,,0,107901,166748,885,False,1695193884769271808,True,False,False,"Texas, USA",2663,Philip Anderson,1.86077723977787e+18,False,https://pbs.twimg.com/profile_images/1695435978373054464/GJaYhbVs_normal.jpg,,66932,https://twitter.com/VoteHarrisOut,user,https://x.com/VoteHarrisOut,VoteHarrisOut,,"As it stands right now as a J6 defendant Biden’s DOJ has offered me a better deal than Team Trump and Matt Gaetz have.

You guys look pathetic as hell to your own supporters right now. 

Are you guys proud of this, @TeamTrump @DanScavino ?",Sat Nov 30 20:52:29 +0000 2024,0.24523809523809526,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1695193884769271808/1731030231,Fri Aug 25 21:58:23 +0000 2023,"Free Speech activist, January 6th survivor, stopped the Portland riots, teeth knocked out protesting Big Tech censorship.",,,,,,,,,,,,,,,,0,107901,166748,885,False,1695193884769271808,True,False,False,"Texas, USA",2663,Philip Anderson,1.86077723977787e+18,False,https://pbs.twimg.com/profile_images/1695435978373054464/GJaYhbVs_normal.jpg,,66932,https://twitter.com/VoteHarrisOut,user,https://x.com/VoteHarrisOut,VoteHarrisOut,,"@mattgaetz You are lying 

You just put out a tweet saying to only pardon some of the J6 prisoners. You’re gate keeping and helping yourself. You are not showing mercy or compassion to your own supporters. Why do you people treat Trump supporters like they are less than everyone else?",Sat Nov 30 19:09:13 +0000 2024,0.14444444444444446,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1135665947149250560/1631018014,Mon Jun 03 21:53:56 +0000 2019,Oi,,,,,,,,,,,,,,,,0,100341,1336,1792,True,1135665947149250560,False,False,False,"Harare, Zimbabwe",86,@Assistant to the regional manager,1.5188822097966572e+18,False,https://pbs.twimg.com/profile_images/1744738503639142400/M17ATpU5_normal.jpg,,3909,https://twitter.com/ushebrandon,user,https://x.com/ushebrandon,ushebrandon,,"@daddyhope The only reason why Trump has supporters in Africa is because in his campaigns, he used religious approaches. And once you use religion in Africa….a lot of them hit factory reset. Even after he clearly showed he hates black people, they will still praise him.",Sat Nov 30 18:41:24 +0000 2024,0.01666666666666666,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/73672445/1708452952,Sat Sep 12 16:04:23 +0000 2009,Award winning Journalist| Film Maker |2 Time African Journalist of The Year | Nieman Fellow| #100MostInfluentialAfricans 2022 | Email hopewell2@post.harvard.edu,,,,,,,,,,,famousfaces.co.za/artists/hopewe…,https://www.famousfaces.co.za/artists/hopewell-chinono/,0.0,23.0,https://t.co/SOATgCTzb6,0,28314,786495,4378,True,73672445,True,False,False,World Citizen🇿🇼 🇿🇦 🇬🇧 ,21954,Hopewell Chin’ono,,False,https://pbs.twimg.com/profile_images/1536068538749812736/A7msIES8_normal.jpg,,53332,https://twitter.com/daddyhope,user,https://x.com/daddyhope,daddyhope,,"Donald Trump African supporters, take notice! https://t.co/1rPxJVNTZV",Sat Nov 30 18:36:18 +0000 2024,0.0,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1755314049745571840/1707356374,Wed Feb 07 19:34:50 +0000 2024,Auntie here to provide you with some comic relief. Don't mistake my kindness for weakness. You will leave disappointed🌈 🌊💙https://t.co/15N6TpxjT0,buymeacoffee.com/sharonadamf,http://buymeacoffee.com/sharonadamf,122.0,145.0,https://t.co/15N6TpxjT0,,,,,,,,,,,0,162093,16223,14131,False,1755314049745571840,True,False,False,"Georgia, USA",6034,Auntie Smartassy,1.8615013661216893e+18,False,https://pbs.twimg.com/profile_images/1855061913459126273/m9m7SF5E_normal.jpg,,22741,https://twitter.com/AuntSassyAss,user,https://x.com/AuntSassyAss,AuntSassyAss,,Church choirs singing Madonna's Like A Prayer.  Trump supporters dancing to an iconic gay anthem.  Weird times 😳,Sat Nov 30 18:32:42 +0000 2024,0.13888888888888892,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1230011019390382080/1696896615,Wed Feb 19 06:07:55 +0000 2020,News junkie| Love horror 😈| Democrat & Proud American | Uphold democracy eliminate Trumpism #TheResistance Ⓜ️Ⓜ️ MeidasMightyOG | On Threads: Meidas_Lauren,,,,,,,,,,,meidasnews.com,https://meidasnews.com/,0.0,23.0,https://t.co/eUwXwfpPIg,0,430554,18143,11862,True,1230011019390382080,False,False,False,"Los Angeles, CA",13808,Ⓜ️Ⓜ️ Lauren Ashley Davis - OG Meidas Might 🇺🇲🦅,1.3912994017803674e+18,False,https://pbs.twimg.com/profile_images/1409765454378266625/8rzRXHSF_normal.jpg,,248273,https://twitter.com/Meidas_LaurenA,user,https://x.com/Meidas_LaurenA,Meidas_LaurenA,,"Trump promised Jan. 6 pardons. His post-election silence is making loyalists nervous.

His die-hard supporters, as well as some federal judges, are left to speculate about his clemency plans.

https://t.co/x1o65AoHhT",Sat Nov 30 18:22:24 +0000 2024,0.0,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1389241184707436545/1701346476,Mon May 03 15:31:36 +0000 2021,"Indian, Hindu 🙏 Geopolitics and Wildlife Enthusiast.",,,,,,,,,,,,,,,,0,58418,8826,1757,True,1389241184707436545,True,False,False,India,2436,Sid 🇮🇳,1.5443650526349394e+18,False,https://pbs.twimg.com/profile_images/1833139871973888000/cD643abQ_normal.jpg,,36145,https://twitter.com/sidduu96,user,https://x.com/sidduu96,sidduu96,,"All Trump supporters in India must be rejoicing right now! 😂😂

People still haven't realized who they were cheering for. 🤷💁 https://t.co/2Ob9cYteoI",Sat Nov 30 18:17:37 +0000 2024,0.3571428571428571,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1695193884769271808/1731030231,Fri Aug 25 21:58:23 +0000 2023,"Free Speech activist, January 6th survivor, stopped the Portland riots, teeth knocked out protesting Big Tech censorship.",,,,,,,,,,,,,,,,0,107901,166748,885,False,1695193884769271808,True,False,False,"Texas, USA",2663,Philip Anderson,1.86077723977787e+18,False,https://pbs.twimg.com/profile_images/1695435978373054464/GJaYhbVs_normal.jpg,,66932,https://twitter.com/VoteHarrisOut,user,https://x.com/VoteHarrisOut,VoteHarrisOut,,"Donald Trump, everyone is watching now.

If you betray your supporters you won’t be able to take it back.

End the J6 prosecutions on Day One.

Free the J6 prisoners on Day One. https://t.co/OpQZpCazeH",Sat Nov 30 18:15:10 +0000 2024,0.3,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/830983350059823104/1644465890,Mon Feb 13 03:34:04 +0000 2017,"Grama Covidisairborne MH Recovery. Lupus, true blue Progressive. Slava Ukraini yeah, no DMs.",,,,,,,,,,,,,,,,0,52362,3408,3869,True,830983350059823104,False,False,False,Land of Duwamish Pple/Seattle,66,Maevyn Craene ☮️🇺🇦,1.8148808477423048e+18,False,https://pbs.twimg.com/profile_images/1553887684979961858/-I51DYgr_normal.jpg,,36856,https://twitter.com/TerryCrain5,user,https://x.com/TerryCrain5,TerryCrain5,,"@DemoLady7 YES!! And…If NATO, including America, gets involved in a WAR WITH RUSSIA, President Biden can use his PRESIDENTIAL WAR POWERS to halt the certification of the 2024 election.  That's what we're looking at, right now, for real.  There's a lot going on OUTSIDE OF AMERICA.",Sat Nov 30 23:54:51 +0000 2024,0.1619047619047619,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/2884771/1697588587,Thu Mar 29 19:51:11 +0000 2007,"Newsweek provides in-depth analysis, news and opinion about international issues, technology, business, culture and politics.",,,,,,,,,,,newsweek.com,https://www.newsweek.com/,0.0,23.0,https://t.co/5ny41z29YE,0,2516,3555487,587,True,2884771,True,False,False,"New York, NY",176229,Newsweek,1.863545594872222e+18,False,https://pbs.twimg.com/profile_images/1714438786048794624/zTN8z_kU_normal.jpg,,375274,https://twitter.com/Newsweek,user,https://x.com/Newsweek,Newsweek,Business,Elie Honig outlined a hypothetical timeline in which federal trials and convictions for Trump could have occurred before the 2024 presidential election. https://t.co/z6FdcO0prI,Sat Nov 30 20:27:44 +0000 2024,0.0,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1423778411319808001/1663991109,Fri Aug 06 22:50:07 +0000 2021,"Not a Pollster | Progressive Conservative ⚖️| Election Modeller🗺️ | Ottawan | Canadian🍁

Consider donating to support my works: https://t.co/ktcClmGDKn",ko-fi.com/charestiste,https://ko-fi.com/charestiste,128.0,151.0,https://t.co/ktcClmGDKn,,,,,,poliwave.com,http://poliwave.com,0.0,23.0,https://t.co/q7jukuUjyG,0,48896,11575,2815,True,1423778411319808001,True,False,False,,8189,Charestiste🇨🇦,1.8618142939786122e+18,False,https://pbs.twimg.com/profile_images/1815892720793055232/lAfjpXuN_normal.jpg,,19233,https://twitter.com/RealAlbanianPat,user,https://x.com/RealAlbanianPat,RealAlbanianPat,,2024 United States Presidential Election by County https://t.co/PnNyoMDZkW,Sat Nov 30 20:04:55 +0000 2024,0.0,Support
,,,,,,False,True,,Wed Feb 01 14:13:15 +0000 2023,"Lead, Follow, or Get Out of the Way
https://t.co/0RgpnKLh4Z",t.me/ElectionHQ2024,http://t.me/ElectionHQ2024,36.0,59.0,https://t.co/0RgpnKLh4Z,,,,,,skeshel.substack.com,http://skeshel.substack.com,0.0,23.0,https://t.co/rhYJu2Ppp6,0,1442,63774,473,False,1620787320885592064,True,False,False,Parts Unknown,227,Seth Keshel,,False,https://pbs.twimg.com/profile_images/1620787435603902465/i4e88RyF_normal.jpg,,3667,https://twitter.com/RealSKeshel,user,https://x.com/RealSKeshel,RealSKeshel,,"2024 Presidential - Election Integrity Quality Ratings
Open for all subscribers - this is my grading criteria for assigning Election Integrity Quality Ratings for all 50 states plus Washington, D.C.

I will be giving out:
18 Grade 1s
18 Grade 2s
10 Grade 3s
5 Grade 4s

Please give this a read and you'll understand what drives the ratings - and what ratings mean and do not mean.

Link is in comments:",Sat Nov 30 17:04:41 +0000 2024,0.052083333333333336,Support
,,,,,,True,True,,Fri Feb 05 19:25:44 +0000 2016,FACTS MATTER!  The official Twitter of https://t.co/kBf7KeRuvl,politicsvideochannel.com,http://politicsvideochannel.com,39.0,62.0,https://t.co/kBf7KeRuvl,,,,,,politicsvideochannel.com,https://www.politicsvideochannel.com/,0.0,23.0,https://t.co/o0nfc6xGfd,0,2735,197633,34033,False,4878610324,True,False,False,"New York, NY",9687,PoliticsVideoChannel,,False,https://pbs.twimg.com/profile_images/1453562764643893257/Kt9zl6ml_normal.jpg,,43814,https://twitter.com/politvidchannel,user,https://x.com/politvidchannel,politvidchannel,,"Election security experts are urging a forensic audit in the 2024 Presidential election, citing potential breaches in voting machines.",Sat Nov 30 15:52:39 +0000 2024,0.0,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/1803201901908967424/1726376564,Tue Jun 18 23:03:44 +0000 2024,"I am who I am. Cat lover, Doctor Mom, Widow of retired Navy HT1, Retired Sunday School Teacher & Church Secretary, Patriot.  MAGA/MAHA",,,,,,,,,,,x.com/search?q=%28fr…,https://x.com/search?q=%28from%3Agraf_there52332%29&src=typed_query&f=live,0.0,23.0,https://t.co/E2c1fMiBEE,0,42061,19583,15904,False,1803201901908967424,True,False,False,The Real World,6220,Rebelcat,1.8632230171127608e+18,False,https://pbs.twimg.com/profile_images/1835181320235868160/7JmBM1Fm_normal.jpg,,88040,https://twitter.com/graf_there52332,user,https://x.com/graf_there52332,graf_there52332,,"Rob Reiner left X, threatened to set himself on fire and then checked himself into a mental institution, all because Trump won the 2024 Presidential Election.

That's a bad case of TDS!",Sat Nov 30 13:12:52 +0000 2024,0.3249999999999999,Support
