"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/19002214/1407385354","Wed Jan 14 23:50:34 +0000 2009","A Progressive who believes “If a free society cannot help the many who are poor, it cannot save the few who are rich”
~ JFK 1/20/61",,,,,,,,,,,"0","1587","610","1456","true","19002214","false","false","false","The 99%","667","NTTR",,"false","https://pbs.twimg.com/profile_images/2168902025/greenpois0n_logo-150x150_reasonably_small_normal.jpg","","31649","https://twitter.com/NoToTheRight","user","https://x.com/NoToTheRight","NoToTheRight",,"@realDonaldTrump you shouldn’t be allowed to meet with Putin until Mueller finishes his investigation. https://t.co/aCYbQDWQI5","Sun Jul 08 23:51:09 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/365666074/1402528403","Wed Aug 31 20:34:29 +0000 2011","I'm a massive gooner and a maritimo fan. Like some movies and like some types of music. @afonso_fonsie@mastodonapp.uk https://t.co/MD6zSoTrOH","afonso-fonsie.bsky.social","http://afonso-fonsie.bsky.social","118","141","https://t.co/MD6zSoTrOH",,,,,,"0","1332463","2363","4936","true","365666074","false","false","false","Santana/London","51","🇵🇹Afonso🎗🔴⚪🎗🇵🇹 #StandWithUkraine 🇺🇦",,"false","https://pbs.twimg.com/profile_images/476867707493556226/q_7zSLj1_normal.jpeg","","232564","https://twitter.com/afonso_fonsie","user","https://x.com/afonso_fonsie","afonso_fonsie",,"@The_Arsenal78 @20committee yep I know that at least we can see push back. Dems need to do more like point out what the Mueller investigation is finding out and stop getting caught up in all the noise then they would have a massive chance. they have a massive chance anyway but they cant get complacent.","Sun Jul 08 23:50:45 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2328076812/1525071204","Wed Feb 05 02:41:15 +0000 2014","Enlightenment is when a wave realizes it is the ocean.  --Thich Nhat 
Hanh",,,,,,,,,,,"0","14602","4175","4546","true","2328076812","false","false","false","USA","9071","Susan",,"false","https://pbs.twimg.com/profile_images/965875210955104256/dSlQUZe4_normal.jpg","","50456","https://twitter.com/seawitchiness","user","https://x.com/seawitchiness","seawitchiness",,"@Trumpster4Trump @gbollmann01 @FoxNews Let's see, 2 years worth of Benghazi investigation and nyet.  One year of Mueller and 20 indictments, 5 guilty pleas. You get to wait like the rest of us for trumps.  I will virtually guarantee an indictment on tax fraud, don't know anyone dumb enough to take the bet...","Sun Jul 08 23:48:27 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2840188581/1610152945","Tue Oct 21 15:44:23 +0000 2014","Love God, family and my country. 🇺🇸 #MAGA #KAG. Beautiful, graceful FLOTUS. 💕 German Shepherds. Protecting ""ALL"" animal life  PLEASE NO Trains",,,,,,,,,,,"0","111023","6642","7152","true","2840188581","false","false","false","Pennsylvania, USA","233","angrybird",,"false","https://pbs.twimg.com/profile_images/1348660228229902338/haGC7tmv_normal.jpg","","158639","https://twitter.com/alpine106","user","https://x.com/alpine106","alpine106",,"Rudy Giuliani: Mueller investigation the 'most corrupt investigation I have ever seen' https://t.co/HdGK082JRp","Sun Jul 08 23:48:24 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/181039052/1496019719","Sat Aug 21 03:27:10 +0000 2010","Ogdensburg-Syracuse-Tucson-Bainbridge-Roswell-Canton-Albuquerque-Schenectady/husband,father,grandfather,brother,uncle, MechEngr, Runner. RT's ≠ endorsements.",,,,,,,,,,,"0","8101","1701","2021","false","181039052","false","false","false","Peabody, MA","7637","Tom Looby","1862656359638212919","false","https://pbs.twimg.com/profile_images/1550922427726790657/Hi8hpjby_normal.jpg","","644006","https://twitter.com/mapocoloco","user","https://x.com/mapocoloco","mapocoloco",,"Trump's legal team responds back to Mueller's investigation - CBS News https://t.co/5ziO0y9eMb","Sun Jul 08 23:44:58 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Sun Jul 12 06:29:01 +0000 2015","Hate DT Vote Blue! I Resist🌊🇱🇷 No DM's!",,,,,,,,,,,"0","300012","8733","8965","true","3371829033","false","false","false","Iowa","2","Noodle Appell",,"false","https://pbs.twimg.com/profile_images/1006616526097543168/CTZMcXA3_normal.jpg","","424410","https://twitter.com/bjsbook","user","https://x.com/bjsbook","bjsbook",,"1.  Healthcare for all
2.  Save Social Security, Medicare, and Medicaid
3. Protect Mueller Investigation!! https://t.co/WlrmX1dtRP","Sun Jul 08 23:44:52 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1635698034/1728870669","Wed Jul 31 15:20:41 +0000 2013","Husband. Father. 1 of 81M delusional, liberal, snowflakes who said 🖕🍊. Anti-Christo-Fascist MAGAts. We are the patriots. We are on the right side of history.",,,,,,,,,,,"0","289633","3008","2842","true","1635698034","false","false","false","Blue State East Coaster, USA","5068","M. Edward 🌊 Amicable Blue State Secession Now!",,"false","https://pbs.twimg.com/profile_images/1043323592111546368/s7PCcbiz_normal.jpg","","143995","https://twitter.com/mec21blue","user","https://x.com/mec21blue","mec21blue",,"@RedTRaccoon Agreed. I've said the same thing since this nut job came on the scene. He's irrelevant. He lost any credibility a long time ago. Then he calls the Mueller investigation the most corrupt he's ever seen?! More meaningless rhetoric. For fuck sake this guy. Another 🤡 in the circus","Sun Jul 08 23:44:33 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/998585678039539717/1536533000","Mon May 21 15:25:53 +0000 2018","“For so long we have gone with so little, that now we are capable of doing anything with nothing.”",,,,,,,,,,,"0","30890","8544","128","true","998585678039539717","false","false","false","","1565","Chaos Actual","1318230047447285760","false","https://pbs.twimg.com/profile_images/998586232828391424/v5ggsO9n_normal.jpg","","36297","https://twitter.com/actual_chaos","user","https://x.com/actual_chaos","actual_chaos",,"3. Rudy G refers directly to this quote refuting claims of obstruction, and than says, “The President knew the investigation was going to go on, it did go on, THAT’S THE BEST FACT WE HAVE.”

Quit listening to the spin from the media!

Trump appointed Mueller. End.","Sun Jul 08 23:43:43 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Sun May 06 11:52:50 +0000 2012","School Board Trustee and Sierra Club Activist",,,,,,,,,,,"0","28127","636","2308","true","572556275","false","false","false","","6658","Hal Newnan",,"false","https://pbs.twimg.com/profile_images/2195436322/Hal_on_the_Highbeach_normal.JPG","","113925","https://twitter.com/HappilyH","user","https://x.com/HappilyH","HappilyH",,"“Makes much sense to me. Trump can't appoint a judge until the Mueller investigation is complete. He may not be president.”
  Mo https://t.co/XBdFy9ftrG","Sun Jul 08 23:43:29 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Sat Nov 04 02:00:31 +0000 2017","",,,,,,,,,,,"0","191","25","37","true","926630204210139136","false","false","false","United States","0","Edward",,"false","https://pbs.twimg.com/profile_images/1011052396523466752/VABQE73m_normal.jpg","","499","https://twitter.com/Edward87980230","user","https://x.com/Edward87980230","Edward87980230",,"@realDonaldTrump Mr. President found out something very interesting Robert Mueller was linked to the 9/11 cover up. This whole investigation is ""witch hunt"" &amp; needs to have the plug pulled on it. Waste of time and tax payers money. MAGA","Sun Jul 08 23:43:21 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/77233634/1434318091","Fri Sep 25 15:06:05 +0000 2009","USA❤️Proud, Respect The Constitution, Honor Our Military, Valley Forge soldier-ancestor Daniel Britton #TrueYourVotingDistrict #VerifyTheVotes #USAFirst 🤗",,,,,,,,,,,"0","49435","5663","6546","false","77233634","true","false","false","","6","Adorable Dreg Dr. Mari",,"false","https://pbs.twimg.com/profile_images/746472406550667266/AXBRj971_normal.jpg","","148810","https://twitter.com/maribellezza","user","https://x.com/maribellezza","maribellezza",,"@FoxNewsSunday @DanaPerino @brithume @jasoninthehouse Sure, Juan&amp;yall are full of criticisms re @POTUS 'body language',etc re Putin After All of 0bama's siddling-up-to&amp;coy,permissive behavior w/Putin?! Did y'all forget TheCrimea &amp; that any election-meddling occurred under 0bama?!","Sun Jul 08 23:59:18 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2979337759/1457330363","Tue Jan 13 10:49:26 +0000 2015","A. T. Hopkins, a legal consultant, helps SMEs and entrepreneurs to expand into new markets and protect IP.  The firm has experience in the US, EU and Asia.",,,,,,"hopkinstradelawsolns.com","http://hopkinstradelawsolns.com","0","23","https://t.co/bgLxq9JYqx","0","4931","172","242","false","2979337759","false","false","false","","41","Hopkins Trade Law Solns",,"false","https://pbs.twimg.com/profile_images/705045227032154113/wzkaKATp_normal.jpg","","8606","https://twitter.com/AT_Hopkins","user","https://x.com/AT_Hopkins","AT_Hopkins",,"Taiwan braces for Chinese meddling ahead of election https://t.co/LQ8sIIrFn6 via @financialtimes","Sun Jul 08 23:53:09 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/825722100098928643/1520944966","Sun Jan 29 15:07:44 +0000 2017","""There's not a liberal America and a conservative America-There's the United States of America,""Barack Obama.""Democracy dies in darkness,"" Washington Post.",,,,,,,,,,,"0","1547","975","1893","true","825722100098928643","false","false","false","United States","124","🌊🌊Homer🌊🌊",,"false","https://pbs.twimg.com/profile_images/974111864924893184/CeYg9-9P_normal.jpg","","2456","https://twitter.com/yeswemust","user","https://x.com/yeswemust","yeswemust",,"POTUS should ask Putin about his nerve gas when he meets and asks about election meddling. Putin will deny, POTUS will accept the denial. 
Woman exposed to nerve agent in southern England dies; police launch murder investigation https://t.co/rXwR5PpD3t","Sun Jul 08 23:52:54 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/41465507/1710935135","Wed May 20 22:21:23 +0000 2009","Equality For EVERYONE  #WeShallOverCome    #ERA  🔗https://t.co/ukpT07K1oW
A democratic Republic ~ Fight For It💛💙 #SlavaUkraini #HeroiamSlava","vote.gov","http://vote.gov","50","73","https://t.co/ukpT07K1oW",,,,,,"0","295425","2697","2466","true","41465507","false","false","false","TrumpWardia , USA ","22188","Deirdre Moira Of The Sorrows","1778029227935211670","false","https://pbs.twimg.com/profile_images/1766408312768049153/BJJWgHZQ_normal.jpg","","227099","https://twitter.com/DeirdreJones54","user","https://x.com/DeirdreJones54","DeirdreJones54",,"GOP senators visited Moscow on July 4, warned Russia against meddling in 2018 election: report https://t.co/gSleKUuQ9E","Sun Jul 08 23:42:37 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2768271223/1533407244","Mon Aug 25 22:44:48 +0000 2014","""Do not judge me by my successes, judge me by how many times I fell down and got back up again""

- Nelson Mandela

Threads: covie_93

#FBR",,,,,,,,,,,"0","103874","132897","44495","true","2768271223","false","false","false","","795","Covie","1579170322787758080","false","https://pbs.twimg.com/profile_images/1153452486126178304/7pXa7euV_normal.jpg","","31965","https://twitter.com/covie_93","user","https://x.com/covie_93","covie_93",,"@CNN This will be the second thing trump brings up at the meeting with putin after he berates him for meddling in the election.  

I can only wish.","Sun Jul 08 23:34:22 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/40184794/1649731575","Fri May 15 05:37:58 +0000 2009","Lifelong Liverpool Fan, Emergency First Aider, Father, Son, Husband, Youth Mentor, Volunteer",,,,,,,,,,,"0","1109","198","612","true","40184794","false","false","false","","940","Poolred",,"false","https://pbs.twimg.com/profile_images/1513710049344253953/q6g8JqdJ_normal.jpg","","12384","https://twitter.com/poolrednuts","user","https://x.com/poolrednuts","poolrednuts",,"Taiwan braces for Chinese meddling ahead of election via @FT
 https://t.co/Uf6Z4RD2br","Sun Jul 08 23:28:45 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Wed Sep 22 11:16:32 +0000 2010","Is your mind kinda feeling muddy like mine?Economy,Politics, Religion,Etc. Christian",,,,,,,,,,,"0","987","604","1969","false","193654599","false","false","false","","131","Discuss Disgust",,"false","https://pbs.twimg.com/profile_images/1205319389/MindMuddy_normal.jpg","","10289","https://twitter.com/MindMuddy","user","https://x.com/MindMuddy","MindMuddy",,"Election Meddling, Anyone? Irony-Unaware NY Times Notes Chinese Tariffs Target Trump's Midwest Supporters https://t.co/ol1jIDDrUD","Sun Jul 08 23:24:14 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1686122564/1632471957","Tue Aug 20 15:58:01 +0000 2013","Journalist member of the Aust. branch of The Resistance against the treasonous & incredibly dangerous #BenedictDonald.  X stands for Musk’s X-crement (misspelt)",,,,,,,,,,,"0","280802","2305","275","true","1686122564","false","false","false","Perth, Western Australia","20602","Andrew Carter","1243327988168445952","false","https://pbs.twimg.com/profile_images/801267423714254849/XAW7G3gw_normal.jpg","","260164","https://twitter.com/AussiePunter32","user","https://x.com/AussiePunter32","AussiePunter32",,"H'mm how do you lot feel about a large group of Republicans from Senate Appropriations attended a secretive July 4 meeting in Russia &amp; some lied to their constituents about it. No press, no records were kept, WTF were they doing, discussing Trump's non existent election meddling? https://t.co/CCIa9g7koX","Sun Jul 08 23:12:42 +0000 2018"
,,,,,,,,,,,,,,"true","true",,"Fri Apr 04 18:06:36 +0000 2008","Searching for answers to",,,,,,,,,,,"0","198","1115","1703","false","14304879","false","false","false","Forestville, CA","87","Conrad King",,"false","https://pbs.twimg.com/profile_images/592843252266590211/mZk7dyv3_normal.jpg","","101845","https://twitter.com/conradking","user","https://x.com/conradking","conradking",,"Devin Nunes Demands ‘Task Force’ to Investigate US Officials Who Exposed Russian Election Meddling https://t.co/wbi644olff","Sun Jul 08 23:11:14 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Mon Jan 20 19:37:46 +0000 2014","This feed may contain traces of nuts.",,,,,,,,,,,"0","81884","619","4413","true","2301926809","false","false","false","","111","Erase Rewind","1036701157215948808","false","https://pbs.twimg.com/profile_images/425357566185467904/wUW76SrW_normal.jpeg","","78441","https://twitter.com/EraseRewind1","user","https://x.com/EraseRewind1","EraseRewind1",,"@joshscampbell ""So about election meddling... You know we have elections coming up in November, right? How can you help?""","Sun Jul 08 23:04:30 +0000 2018"
,,,,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/1003976459176828929/1722325343","Tue Jun 05 12:26:55 +0000 2018","🤔Ask yourself: How would the person you want to become spend their time? #Kindness #Honesty #Encouragement #Faith #Laughter #Respect #Motivation #Bitcoin",,,,,,,,,,,"0","30730","2119","2511","true","1003976459176828929","false","false","false","Earth","1900","BeTruthful_Jn1717","1395274780908081152","false","https://pbs.twimg.com/profile_images/1799053354280288256/Zncwq7Fo_normal.jpg","","23309","https://twitter.com/BJn1717","user","https://x.com/BJn1717","BJn1717",,"@CampagnaTerry @krassenstein Stop watching @FoxNews... how do you skip past the greater point that Russia meddled in our election and this administration has done nothing about it.  Thought republicans were big on patriotism, Yet I can’t find one to denounce Russian meddling. https://t.co/q0s1zuXbHN","Sun Jul 08 23:03:07 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/580865190/1462983663","Tue May 15 11:01:45 +0000 2012","Hi, I'm Ron Kaiser and I dropship on eBay for a living. Follow me and I follow back! #teamfollowback #teamretweet
#teamautofollow",,,,,,,,,,,"0","6666","2338","3245","false","580865190","false","false","false","Virginia","233","Ron Kaiser",,"false","https://pbs.twimg.com/profile_images/446307395321360384/MQBaLyyn_normal.jpeg","","11703","https://twitter.com/RonKaiser3","user","https://x.com/RonKaiser3","RonKaiser3",,"It’s no secret that Robert Mueller’s investigation into Russian meddling in the 2016 election is a total fraud. He’s spent months – and millions of taxpayer dollars – on an investigation that has turned up zero... https://t.co/5Qp6c2tsOx","Sun Jul 08 22:52:29 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/903313767596822528/1687016758","Thu Aug 31 17:49:19 +0000 2017","We have been highly censored since 2019, which originally was caused by our unbridled support of #Trump. VIETNAM COMBAT VET. Faith-Family-Flag. Like ≠ Approval.",,,,,,"zenith.news","https://zenith.news","0","23","https://t.co/R7ZBbD1ON7","0","21457","57658","56155","true","903313767596822528","true","false","false","United States","3599","ZENITH NEWS®","1854256895747629362","false","https://pbs.twimg.com/profile_images/907635706998259712/AO7YZW1v_normal.jpg","","265558","https://twitter.com/ZENINEWS","user","https://x.com/ZENINEWS","ZENINEWS",,"ALAN DERSHOWITZ: 'YOU CANNOT QUESTION A PRESIDENT’S MOTIVES WHEN THE PRESIDENT ACTS'

Harvard law professor emeritus Alan Dershowitz defended President Trump in the investigation into Russian meddling in the 2016 election, saying one can’t question a ... https://t.co/5KTQ88Hvnf","Sun Jul 08 22:39:32 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Thu Aug 25 19:45:04 +0000 2016","Mother, grandmother, great grandmother.  Blue dot in a red state.",,,,,,,,,,,"0","33902","458","883","true","768896995872219136","false","false","false","Arkansas","30","Just another Bozo🟧",,"false","https://pbs.twimg.com/profile_images/951163157543763968/6nR_Codg_normal.jpg","","11273","https://twitter.com/Slc1021","user","https://x.com/Slc1021","Slc1021",,"@AlanJKeefe @funder It will be like the election meddling.  Putin will deny any involvement and Trump will say ""That's good enough for me"" and that will be the end of it.","Sun Jul 08 22:34:03 +0000 2018"
