"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"https://pbs.twimg.com/profile_images/1617634745348661249/6YmPYpNd_bigger.jpg","CBS News",,,,,,,,,"https://twitter.com/CBSNews","DeepLink","Badge","BusinessLabel","false","true","https://pbs.twimg.com/profile_banners/42958829/1661807385","Wed May 27 20:08:03 +0000 2009","The official account of The CBS Evening News with @NorahODonnell, the longest-running evening newscast.

Text Norah: (202) 217-1107",,,,,,,,,,,"cbsnews.com/evening-news/","https://www.cbsnews.com/evening-news/","0","23","https://t.co/f9XLkbjkyo","0","2635","430209","1602","true","42958829","true","false","false","📺 6:30 p.m. ET","93908","CBS Evening News","1862645073898266888","false","https://pbs.twimg.com/profile_images/1564353025245958147/3HhdTHUz_normal.png","","170062","https://twitter.com/CBSEveningNews","user","https://x.com/CBSEveningNews","CBSEveningNews","Business","""We'll see""
 
President Trump suggested today there is not much chance he will agree to be interviewed in the Russia investigation

@MajorCBS explains, now https://t.co/UULjyhwjqI","Wed Jan 10 23:42:01 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/812135885328236551/1667282944","Fri Dec 23 03:20:58 +0000 2016","@realDailyWire. Retweets ≠ endorsement.",,,,,,,,,,,,,,,,"0","18605","350045","754","true","812135885328236551","true","false","false","USA","11477","Ryan Saavedra",,"false","https://pbs.twimg.com/profile_images/1783249903885373442/OM1JF8H9_normal.jpg","","93910","https://twitter.com/RealSaavedra","user","https://x.com/RealSaavedra","RealSaavedra",,"Snarky reporter asks Norway’s prime minister Erna Solberg if she is ""laughing"" at American over the Russia investigation.

Trump hammers the Democrats. https://t.co/792vB3vC4N","Wed Jan 10 23:41:42 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/303525188/1635974184","Mon May 23 01:16:24 +0000 2011","Wisconsin and the world. Opinions my own except for RTs, which are other people's. Once a Republican.  Now also at @Zathras5.bsky.social",,,,,,,,,,,,,,,,"0","36154","4427","1806","true","303525188","false","false","false","Wisconsin, USA","363","Joseph Britt","1854153872370991237","false","https://pbs.twimg.com/profile_images/1404839014155304965/puLH1GzD_normal.jpg","","101697","https://twitter.com/Zathras3","user","https://x.com/Zathras3","Zathras3",,"Sorting good faith from bad in the #FusionGPS investigation of Trump and Russia — and the Senate’s inquiry into the investigation. By @brianbeutler  https://t.co/EXoO8yKcST","Wed Jan 10 23:40:19 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Mon Oct 09 10:10:09 +0000 2017","Business Insider Malaysia was created for a new generation of aspiring professionals and business leaders offering deep coverage of tech business and strategy",,,,,,,,,,,"businessinsider.my","http://www.businessinsider.my","0","23","https://t.co/p1lnGwR5cE","0","0","185","15","false","917331339950428160","false","false","false","Malaysia","39112","Business Insider MY",,"false","https://pbs.twimg.com/profile_images/917338211118063617/Oqj5CxJ9_normal.jpg","","52466","https://twitter.com/BizInsiderMY","user","https://x.com/BizInsiderMY","BizInsiderMY",,"Trump walks back his willingness to testify in the Russia investigation https://t.co/gGtcAXAvbA https://t.co/e8OmjqsQ6B","Wed Jan 10 23:33:57 +0000 2018"
"https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_bigger.jpg","ABC News",,,,,,,,,"https://twitter.com/ABC","DeepLink","Badge","BusinessLabel","false","true","https://pbs.twimg.com/profile_banners/86141342/1491916032","Thu Oct 29 19:21:20 +0000 2009","The official Twitter account for @ABC's World News Tonight with @DavidMuir.",,,,,,,,,,,"abcnews.com/wnt","http://abcnews.com/wnt","0","23","https://t.co/21lQvAo6Jr","0","211","1708159","435","false","86141342","true","false","false","New York","115547","World News Tonight",,"false","https://pbs.twimg.com/profile_images/1424776196940869634/F-kiM3On_normal.jpg","","221862","https://twitter.com/ABCWorldNews","user","https://x.com/ABCWorldNews","ABCWorldNews","Business","President Trump after once stating he would ""100 percent"" answer questions under oath in the Russia investigation now signaling something much different. @jonkarl
has details. https://t.co/WD4dpHnWB9 https://t.co/uZzLlPRb5C","Wed Jan 10 23:33:00 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/28595549/1601209160","Fri Apr 03 16:19:41 +0000 2009","#Resist 🏳️‍🌈 I'm one of the Gs in the LGBTQ+. I block stupid people. Most of the people I block are MAGA. Coincidence?",,,,,,,,,,,,,,,,"0","163268","6453","6521","true","28595549","false","false","false","Albuquerque, NM","1034","trump cheated; tariffs are a sales tax","1493329202577215489","false","https://pbs.twimg.com/profile_images/1368530676639797249/nfGcHNl3_normal.jpg","","267701","https://twitter.com/gperry70","user","https://x.com/gperry70","gperry70",,"@thomaskaine5 @KimReynoldsIA @ChuckGrassley @MartinHeinrich can you also help with @ChuckGrassley.  Seems like he may have been blackmailed into committing TREASON for TRUMP.  Perhaps you can talk with him about resigning or at least stop sabotaging the Russia/Trump investigation.","Wed Jan 10 23:32:57 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Tue Mar 15 02:59:11 +0000 2016","Don Santana is a Publishing Director. He previously held positions at Viking and",,,,,,,,,,,"donmsantana.blogspot.com","http://donmsantana.blogspot.com","0","23","https://t.co/KbA6GBuMNg","0","0","30","40","false","709574636107735040","false","false","false","Santa Monica, CA","22808","Don Santana",,"false","https://pbs.twimg.com/profile_images/709575368563294208/zePNCgI6_normal.jpg","","39120","https://twitter.com/donmsantana","user","https://x.com/donmsantana","donmsantana",,"Trump wants Republicans to ""take control"" in the Russia investigation https://t.co/SigVuPrbi8","Wed Jan 10 23:31:09 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/166530562/1595659203","Wed Jul 14 11:24:41 +0000 2010","EIN Presswire is Everyone's Internet News Presswire™. We make issuing and distributing press releases easy and affordable.",,,,,,,,,,,"einpresswire.com","https://www.einpresswire.com/","0","23","https://t.co/44nSzkPk8p","0","0","2900","9","false","166530562","false","false","false","Washington, D.C.","0","EIN Presswire: Russia Newswire",,"false","https://pbs.twimg.com/profile_images/1286914085209219072/aZNzkAar_normal.jpg","","178385","https://twitter.com/EINRussiaNews","user","https://x.com/EINRussiaNews","EINRussiaNews",,"Trump walks back his willingness to testify in the #Russia investigation https://t.co/bD3nJj6AIg","Wed Jan 10 23:30:10 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Sat Jun 09 18:47:22 +0000 2012","Liberal thinker who identifies as antiracist and antifascist, and who believes in the power of attitude, love, friends, and music.",,,,,,,,,,,,,,,,"0","14976","281","1276","true","603828809","false","false","false","","49","DJ Bost",,"false","https://pbs.twimg.com/profile_images/2293324372/Lucy_normal.jpg","","6527","https://twitter.com/DJBost1","user","https://x.com/DJBost1","DJBost1",,"No, the ""biggest witch hunt"" in our history is the GOP's for Hillary Clinton's ""crime.""

Trump: Republicans should 'take control' of Russia investigation https://t.co/y6AYN7ZOk5","Wed Jan 10 23:29:55 +0000 2018"
,,,,,,,,,,,,,,"false","false",,"Thu Aug 22 01:45:10 +0000 2013","If we lose love and self respect for each other, this is how we finally die.
-Maya Angelou",,,,,,,,,,,,,,,,"0","11018","66","257","true","1689680730","false","false","false","","3","Reel 4 U",,"false","https://pbs.twimg.com/profile_images/531561850409091074/lJsppIm8_normal.jpeg","","1991","https://twitter.com/2bme48","user","https://x.com/2bme48","2bme48",,"@TheBeatWithAri @FrankFigliuzzi1 That's why there are no plans. Trump thinks the Russia investigation is a witch hunt!","Wed Jan 10 23:26:03 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/33960482/1593377079","Tue Apr 21 16:47:34 +0000 2009","International Journalist
Hosting ""The Brief"" Podcast
https://t.co/S0P5BzOC1d","youtube.com/@thebriefpod","https://www.youtube.com/@thebriefpod","53","76","https://t.co/S0P5BzOC1d",,,,,,,,,,,"0","18809","80857","12647","true","33960482","true","false","false","Atlanta, GA U.S.A.","5864","Jim Clancy",,"false","https://pbs.twimg.com/profile_images/182822715/Baghdad_03_normal.jpg","","158904","https://twitter.com/ClancyReports","user","https://x.com/ClancyReports","ClancyReports",,"Senate Dems have drafted a new playbook to counter Putin's election meddling. Why aren't the Republicans on board? https://t.co/xbb396nweC","Wed Jan 10 23:59:48 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/491196570/1615528413","Mon Feb 13 11:03:03 +0000 2012","Retire Phlebotomy - USNbrat.- #Education- #EqualRights- #VETS&K-9,-COFFEE,Science, -Environment, #Resistance #UnionStrong .#UnitedBlue- 🌲-🌊- #ClimateEmergency",,,,,,,,,,,,,,,,"0","48849","9005","10123","false","491196570","false","false","false","Small Island Pacific Northwest","761","KKC-Anti-Fascist Resists.#WearADamnMask",,"false","https://pbs.twimg.com/profile_images/940817972821667842/JwwdmDcc_normal.jpg","","281334","https://twitter.com/KarenChestney","user","https://x.com/KarenChestney","KarenChestney",,"US must act now to ward off more Russian election meddling, report says https://t.co/44YHaNxsw7","Wed Jan 10 23:57:03 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/929526995821776896/1653587588","Sun Nov 12 01:51:20 +0000 2017","",,,,,,,,,,,,,,,,"0","1028","162","718","true","929526995821776896","false","false","false","","25","Daddy Jayhawk","1534723198784262146","false","https://pbs.twimg.com/profile_images/1840939165849989120/EmUJUbce_normal.jpg","","19863","https://twitter.com/justfoolinabout","user","https://x.com/justfoolinabout","justfoolinabout",,"Is It A Crime?: Russian Election Meddling and Accomplice Liability Under the Computer Fraud and Abuse Act https://t.co/HmChWqUhSc","Wed Jan 10 23:54:13 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/158404969/1396894059","Tue Jun 22 16:01:07 +0000 2010","Naturalist Mystery Writer.                                  
Compassion Activist 
Cultural Geographer 
Dedicated to keeping the Wild, Wild",,,,,,,,,,,"libikavanah.com","http://www.libikavanah.com","0","22","http://t.co/OTSQwLNpVK","0","645","575","2684","false","158404969","false","false","false","Pacific Northwest","10060","libi kavanah",,"false","https://pbs.twimg.com/profile_images/539161527295557633/7euORN2X_normal.jpeg","","119197","https://twitter.com/libikavanah","user","https://x.com/libikavanah","libikavanah",,"Democrats Want Action On Russian Election Meddling | Velshi &amp; Ruhle | MSNBC https://t.co/9WsYK3wFiU","Wed Jan 10 23:50:16 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/125632328/1378251122","Tue Mar 23 11:39:15 +0000 2010","Black Union Electrician,Gfather of 4,GGfather of 7,unusually happy,love https://t.co/kVWxTH9iGq https://t.co/5K2MNIHZ95 can't debate stupid or wilful ignorance,I block both.","cartoons.No","http://cartoons.No","72","95","https://t.co/kVWxTH9iGq","DMs.You","http://DMs.You","96","119","https://t.co/5K2MNIHZ95","page.is/sylvaners","http://page.is/sylvaners","0","23","https://t.co/bvs2KcknaY","0","262055","10176","10382","true","125632328","false","false","false","Joliet, IL","5990","sylvaner","1644273336518684673","false","https://pbs.twimg.com/profile_images/378800000407162470/d02ba046cab379f5a8298478a62aabb3_normal.jpeg","","520275","https://twitter.com/Sylvaners","user","https://x.com/Sylvaners","Sylvaners",,"Watch: GOP Senator Suggests Congress Is Not Responsible For Finding The Truth On Russia Election Meddling - https://t.co/Xm8UREcRjC","Wed Jan 10 23:50:13 +0000 2018"
,,,,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3289836516/1561580721","Fri Jul 24 13:41:28 +0000 2015","Dogs and cats welcome; fascists can eff off. RT may or may not = agreement.",,,,,,,,,,,,,,,,"0","23265","265","1426","true","3289836516","false","false","false","","249","MouseyDown 🌻🇺🇦🇺🇸",,"false","https://pbs.twimg.com/profile_images/1143978387108749315/odSwUuQ-_normal.png","","11838","https://twitter.com/MouseyDown","user","https://x.com/MouseyDown","MouseyDown",,"@mikefarb1 It's telling that the Magnitsky Act was passed in the US in 2012 - I'm thinking that that piece of legislation is connected to the meddling in the 2016 US election, as well as elections in the EU and Brexit.","Wed Jan 10 23:45:59 +0000 2018"
,,,,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/387862060/1383526433","Sun Oct 09 20:02:35 +0000 2011","Reality Winner tried to warn us. #AnimalRights #Ecocide Republicans are sick in the head",,,,,,,,,,,,,,,,"0","80591","3890","4651","true","387862060","false","false","false","Hell Florida ","798","GaryMophead 🐌🧼✨","1625186600194916362","false","https://pbs.twimg.com/profile_images/1004046511762759681/CQwigf6I_normal.jpg","","186267","https://twitter.com/ParableJean","user","https://x.com/ParableJean","ParableJean",,"@Sparklepuff2 @Monte_Alto @RWPUSA Media pandering in 2016 (but ratings have never been better take this pill), stolen election, millions of stupid ppl Fox nation, stolen SCOTUS seat, lots of meddling","Wed Jan 10 23:34:30 +0000 2018"
,,,,,,,,,,,,,,"false","true",,"Sat Apr 10 12:39:46 +0000 2010","Pondering the paradox that entropy is constantly getting better.",,,,,,,,,,,,,,,,"0","19507","127","1217","false","131492308","false","false","false","","218","Gee",,"false","https://pbs.twimg.com/profile_images/755152125525581824/vJqf6TaN_normal.jpg","","7007","https://twitter.com/GeeRDee","user","https://x.com/GeeRDee","GeeRDee",,"@realDonaldTrump Why is a fake security threat (the wall) such an issue while a real security threat (foreign meddling in our election) dismisses????!","Wed Jan 10 23:32:09 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/845465022046232576/1723523928","Sat Mar 25 02:39:04 +0000 2017","Politicat who seeks truth & defends equality. She/her. I FB like minds! #StopTrumpsProject2025 #Resist #TrumpIsACoward #Pansexual🏳️‍🌈✝️❤️❄️🌊 #HarrisWalz2024",,,,,,,,,,,,,,,,"0","149215","51901","44823","true","845465022046232576","true","false","false","Beautiful Pacific Northwest","4413","Wise PaxCat","1133098763050840066","false","https://pbs.twimg.com/profile_images/1046569046873763840/W-26wncb_normal.jpg","","132565","https://twitter.com/WisePaxCat","user","https://x.com/WisePaxCat","WisePaxCat",,"US must act now to ward off more Russian election meddling, report says https://t.co/n0gCabneG6","Wed Jan 10 23:26:46 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/382710684/1522569727","Fri Sep 30 15:09:41 +0000 2011","#StrongerTogether #VotingRights #PuertoRicoUSA  #GunReform #ChildrensRights #WomensRights  #LGBTQ #TrumpForPrison #TheResistance #StandWithUkraine",,,,,,,,,,,,,,,,"0","35004","2627","4119","true","382710684","false","false","false","","4422","Carmen  DeVito",,"false","https://pbs.twimg.com/profile_images/1005627724038361088/P_u3zXr-_normal.jpg","","41514","https://twitter.com/CarmenDeVito","user","https://x.com/CarmenDeVito","CarmenDeVito",,"The U.S. Senate just released a highly anticipated tell-all report on Russia’s election meddling - https://t.co/DDRftxTREw","Wed Jan 10 23:26:39 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/848302753235578882/1491105835","Sat Apr 01 22:35:11 +0000 2017","Fighting alongside #TheResistance Hunting the Orange Monster and his demons w🗡 @SWinchester2017 FamilyDon'tEndWithParty👊🏼 #GeeksResist #INDIVISIBLE #USAF",,,,,,,,,,,,,,,,"0","356","2466","2386","false","848302753235578882","false","false","false","GeeksResist Headquarters","436","DeanWinchester2017",,"false","https://pbs.twimg.com/profile_images/848374966420611073/YyOhtp2N_normal.jpg","","2554","https://twitter.com/WinchesterD2017","user","https://x.com/WinchesterD2017","WinchesterD2017",,"The U.S. Senate just released a highly anticipated tell-all report on Russia’s election meddling - https://t.co/L02zuY5aST","Wed Jan 10 23:26:34 +0000 2018"
,,,,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3294076258/1510498309","Fri May 22 13:35:31 +0000 2015","Lover of the arts, especially vintage Films.Principal owner of home furnishing https://t.co/8AFnXKxglV to hospitality industry. Instagram,also have a good singing voice!","Co.marketing","http://Co.marketing","79","102","https://t.co/8AFnXKxglV",,,,,,"lawrenceessentials.com","http://www.lawrenceessentials.com","0","23","https://t.co/k2anyaCJI3","0","1474","97","345","false","3294076258","false","false","false","New York City","9","Barbara kling",,"false","https://pbs.twimg.com/profile_images/1014127906015064064/Dh1xLK1o_normal.jpg","","8011","https://twitter.com/kling_barbara","user","https://x.com/kling_barbara","kling_barbara",,"@Lawrence Has it been confirmed since I have never read or heard it has been, the sanctions that Trump was forced to sign and execute against Russia for meddling in our presidential election in 2016? It was supposed to be enforced October 1st. Please respond","Wed Jan 10 23:22:23 +0000 2018"
