"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
,,,,,,"false","false",,"Fri Feb 24 21:47:06 +0000 2017","",,,,,,"0","2245","20","26","false","835244688147791872","false","false","false","United States","2941","Keeping it Real",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","12851","https://twitter.com/Gwpsrealamerica","user","https://x.com/Gwpsrealamerica","Gwpsrealamerica",,"Just so you know! #trump is under investigation by a Senate, congress and special counsel Mueller. @FoxNews @foxandfriends @SenJohnMcCain https://t.co/c3rm0q8umq","Fri Jun 09 23:49:54 +0000 2017"
,,,,,,"false","false",,"Fri Feb 24 21:47:06 +0000 2017","",,,,,,"0","2245","20","26","false","835244688147791872","false","false","false","United States","2941","Keeping it Real",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","12851","https://twitter.com/Gwpsrealamerica","user","https://x.com/Gwpsrealamerica","Gwpsrealamerica",,"Just so you know! #trump is unders investigation by senate, congress and special counsel Mueller? @FoxNews @foxandfriends @SenJohnMcCain https://t.co/M8YZlZERcS","Fri Jun 09 23:48:47 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/755889405362049024/1535471219","Wed Jul 20 22:17:32 +0000 2016","⚖️ We need Justice in DC.",,,,,,"0","110562","23100","19688","false","755889405362049024","false","false","false","United States","6969","JackReacher","843377417108492288","false","https://pbs.twimg.com/profile_images/1520252286127255553/f98hafts_normal.jpg","","73171","https://twitter.com/DCjusticeseeker","user","https://x.com/DCjusticeseeker","DCjusticeseeker",,"Im still not convinced Mueller will take this investigation seriously. 
#FoxNewsSpecialists 
#foxandfriends https://t.co/qdx8i0NFWM","Fri Jun 09 23:48:36 +0000 2017"
,,,,,,"false","false",,"Mon Aug 05 03:37:53 +0000 2013","Mi vida loca? Age of Aquarius. Summer-of♥️ Awesome🌸Children, MLK, Black Panthers, Monks aflame for☮️ Avatar es vida media. Anos ahora? Old enuf to “no” better.",,,,,,"0","98625","3082","4237","true","1646817217","false","false","false","Left coast.","12590","Felicia","823284698897989632","false","https://pbs.twimg.com/profile_images/760372365620416512/mKEcqsKO_normal.jpg","","127468","https://twitter.com/feliciaw5853","user","https://x.com/feliciaw5853","feliciaw5853",,"@nypapajoe @cattleranch1 Hold your horses, partner. Let Mueller's team finish investigation, send some subpoenas. Trump's cowardly cronies will turn on him soon.","Fri Jun 09 23:44:45 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/4707381252/1459152228","Mon Jan 04 06:58:00 +0000 2016","Tweets opinion | Conservative | Pretty Good w/ a Keyboard | Watching Shenanigans of Journalists | Media Content Fair Use",,,,,,"0","2537","1682","298","false","4707381252","false","false","false","D.C.","4478","JW Watch","1109450046590705665","false","https://pbs.twimg.com/profile_images/885913002565812224/jhZ-0ups_normal.jpg","","85026","https://twitter.com/JW_Watch","user","https://x.com/JW_Watch","JW_Watch",,"False statement. He has NEVER been under investigation. Mueller if he even deposes him hasn’t formulated team or scope yet hence u r wrong. https://t.co/j3ztnAFrfX","Fri Jun 09 23:43:28 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/795064369637797888/1492566832","Sun Nov 06 00:44:52 +0000 2016","",,,,,,"0","252","70","152","false","795064369637797888","false","false","false","","9","Kelly Dileo",,"false","https://pbs.twimg.com/profile_images/854481579845984256/adqtyEaR_normal.jpg","","4235","https://twitter.com/kelly_dileo","user","https://x.com/kelly_dileo","kelly_dileo",,"@wikileaks @apblake I was one of the original 70 that found and retweeted this was released the samw day Mueller was appointed to special investigation.#WTF","Fri Jun 09 23:42:21 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/35761780/1728742809","Mon Apr 27 14:59:02 +0000 2009","",,,,,,"0","5621","126","427","true","35761780","false","false","false","USA","14","Lorrie C",,"false","https://pbs.twimg.com/profile_images/1845107184633311239/eK5MMbat_normal.jpg","","6577","https://twitter.com/lorriec231","user","https://x.com/lorriec231","lorriec231",,"Comey wouldn't say whether Trump obstructed justice by firing him. He said Robert Mueller's investigation will make that determination.","Fri Jun 09 23:40:19 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/23800754/1479078343","Wed Mar 11 18:07:00 +0000 2009","Husband/Father, 25-Year Federal Law Enforcement/U.S. Court Career, D1 Baseball Player , YAK Baseball Supporter, UVA Basketball Fan, Pro USA!",,,,,,"0","2711","328","373","false","23800754","false","false","false","USA","2861","Chief",,"false","https://pbs.twimg.com/profile_images/788638039631245312/vLe79Naw_normal.jpg","","12365","https://twitter.com/sm1958","user","https://x.com/sm1958","sm1958",,"@LouDobbs R. Mueller should recuse himself he's conflicted. Acting Director McCabe was conflicted as he led HRC investigation. No common sent at FBI!","Fri Jun 09 23:36:40 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2430576818/1731118401","Sun Apr 06 14:54:34 +0000 2014","✝️Conservative since 1964; (AKA - 5th Generation Bklynite;) grad Columbia,M.A.+ Ret. NYC Special Edu; ggranddaughter of Civil War Vets; NYPD wife",,,,,,"0","57292","2580","4601","true","2430576818","false","false","false","In the America of my youth ","1184","Nancy Sullivan","1692604776129708403","false","https://pbs.twimg.com/profile_images/1855069104241049600/xwByUiq7_normal.jpg","","81915","https://twitter.com/iluvbkk","user","https://x.com/iluvbkk","iluvbkk",,"@DailyCaller Mueller needs to bow out of the investigation since he's such close friends with Comey. Definitely a conflict of interests.","Fri Jun 09 23:36:30 +0000 2017"
,,,,,,"false","true",,"Fri Jan 30 17:35:26 +0000 2015","",,,,,,"0","5152","89","374","false","3006048137","false","false","false","","22","John Berry","869192686175236096","false","https://pbs.twimg.com/profile_images/561229886346788864/yPXj4H_8_normal.jpeg","","6448","https://twitter.com/jokrberry1016","user","https://x.com/jokrberry1016","jokrberry1016",,"@DerrickMReid @MartinWiener @Trump_World @POTUS @realDonaldTrump @DNC The investigation isn't over if Mueller concludes Trump is clean that will be good enough for me given Trump's willingness to testify.","Fri Jun 09 23:33:51 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/716905889/1678879431","Wed Oct 16 00:25:49 +0000 2013","#Hubby #Dad #Dem #PopPop #DisabledWarVeteran #ProgressiveSoldier #BlueCrew #FixClimate #NoFollowIsUnfollow #ProChoice #CancerSurvivor 🚫DMS",,,,,,"0","64290","16277","17651","false","716905889","false","false","false","Pennsylvania, USA","9787","BuddyDek","1859604559535997255","false","https://pbs.twimg.com/profile_images/1796895896761753600/lksWmebt_normal.jpg","","334280","https://twitter.com/buddy_dek","user","https://x.com/buddy_dek","buddy_dek",,"James Comey details Trump's 'lies' and reaffirms belief of Russian meddling in election https://t.co/PWoY8bU5UN","Fri Jun 09 23:45:04 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/4432679594/1451934463","Wed Dec 02 15:56:50 +0000 2015","","TheViewExchange.org","http://www.TheViewExchange.org","0","23","https://t.co/YEwzt9UYic","0","630","45","547","true","4432679594","false","false","false","","10","The View Exchange",,"false","https://pbs.twimg.com/profile_images/683791391894339584/4ibvpQvR_normal.jpg","","6361","https://twitter.com/TheViewExchange","user","https://x.com/TheViewExchange","TheViewExchange",,"MY VIEW! Democrats you dropped the ball with the Russia CYBER ATTACKING&amp; MEDDLING in the ELECTION own it","Fri Jun 09 23:40:02 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3718693092/1496540729","Mon Sep 28 21:26:12 +0000 2015","❤️Texas & 🇺🇸. Despise liberal elites & their Antifa spawns🖕🏻. Please stop screwing w/ my country. Nothing in this life is free. Time 2 #MAGA",,,,,,"0","915","48","230","false","3718693092","false","false","false","Texas, USA","52","Son of Texas 🇺🇸",,"false","https://pbs.twimg.com/profile_images/871183722229276672/pzegVfZ2_normal.jpg","","1497","https://twitter.com/AbeCleavinger","user","https://x.com/AbeCleavinger","AbeCleavinger",,"@thehill Russia election meddling occurred under BO, Comey, Clapper, Lynch, Kerry &amp; blame Trump. Now find out Comey is incompetent &amp; blame Trump","Fri Jun 09 23:34:53 +0000 2017"
,,,,,,"false","true",,"Thu Mar 26 22:11:38 +0000 2009","I'll think of something, later.",,,,,,"0","3774","322","947","true","26867369","false","false","false","","948","Jo",,"false","https://pbs.twimg.com/profile_images/1303749929/WWIIwoman_normal.jpg","","39639","https://twitter.com/NewsJunkieJo","user","https://x.com/NewsJunkieJo","NewsJunkieJo",,"Striking @realDonaldTrump never addressed Russia meddling in our election w/Comey. He was interested in Flynn &amp; Russian hookers only. Sad","Fri Jun 09 23:21:04 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/862080541394436096/1544953731","Tue May 09 23:03:12 +0000 2017","Hi, not addicted to Twitter only a dabbler. Try to remember the Golden Rule and it's okay to disagree. Whatever....",,,,,,"0","4644","39","186","true","862080541394436096","false","false","false","","211","RebeccaK-93",,"false","https://pbs.twimg.com/profile_images/1156619635623636995/VTm8iAwR_normal.jpg","","5921","https://twitter.com/Klein2709","user","https://x.com/Klein2709","Klein2709",,"@mmfa Russia meddling in any countries affairs is troubling, but they did not change the outcome of the election. Again sad but true.","Fri Jun 09 23:07:06 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/17770816/1640815610","Mon Dec 01 03:59:27 +0000 2008","Freelance Consultant | Tweets=Personal | RT≠Endorsement |","about.me/shafeeg","https://about.me/shafeeg","0","23","https://t.co/FJfaqZvMHs","0","24409","4371","2590","true","17770816","false","false","false","Fura Mâlé","1117","ޝަފީޤް 🇲🇻","893100010769833987","false","https://pbs.twimg.com/profile_images/1794361005834969088/_6WWth2h_normal.jpg","","90679","https://twitter.com/shafeeg","user","https://x.com/shafeeg","shafeeg",,"An Update On The Three Major Investigations Into Russian Election Meddling : NPR https://t.co/fCSas3yPOj","Fri Jun 09 23:00:51 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/15552727/1664740338","Wed Jul 23 02:01:59 +0000 2008","The further a society drifts from truth, the more it will hate those that speak it.....George Orwell",,,,,,"0","4648","925","2330","true","15552727","false","false","false","Hollywood, Fl-Los Angeles, Ca.","2201","mcrumr🇺🇸",,"false","https://pbs.twimg.com/profile_images/1777430156191154176/fdJvXXbl_normal.jpg","","53340","https://twitter.com/mcrumr","user","https://x.com/mcrumr","mcrumr",,"@robertluster Stranger..why isn't the Obama administration being investigated for the systemwide failure preventing any Russian meddling in '16 election","Fri Jun 09 22:40:33 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/192587175/1400937075","Sun Sep 19 15:52:32 +0000 2010","Cyber related stories and tweets. Interested in #infosec conversations and proactive cyberdefence.",,,,,,"0","75","1091","175","false","192587175","false","false","false","UK","2414","CyberDefence",,"false","https://pbs.twimg.com/profile_images/2424762824/CyberHazard_normal.png","","30311","https://twitter.com/cyberdefence","user","https://x.com/cyberdefence","cyberdefence",,"RT SCMagazine ""Experts surprised by extent of Russian election meddling, demand voting security for 2018 https://t.co/NLL76ZUVtI""","Fri Jun 09 22:34:07 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/369107103/1453670983","Tue Sep 06 19:45:13 +0000 2011","Security Bene Gesserit and professional nerd stalker. Likes long walks in hubsites and searching for spice. Views: definitely those of my puppet overlords.","linktr.ee/chubirka","https://linktr.ee/chubirka","0","23","https://t.co/x6OuHWuW8S","0","1120","3234","1841","false","369107103","false","false","false","In witness protection","20268","Mrs. Y.",,"false","https://pbs.twimg.com/profile_images/1531808391/mata_hari_normal.jpg","","269059","https://twitter.com/MrsYisWhy","user","https://x.com/MrsYisWhy","MrsYisWhy",,"SCMagazine: Experts surprised by extent of Russian election meddling, demand voting security for 2018 https://t.co/TzgplYQndm","Fri Jun 09 22:30:26 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/798903323260751872/1584623151","Wed Nov 16 14:59:29 +0000 2016","digital lifestyle preneur :)
making the most from discounted travel with up to 70% all things travel and leisure","bit.ly/2TfQBpU","http://bit.ly/2TfQBpU","0","23","https://t.co/tuiUG3O6L9","0","19449","2134","1875","false","798903323260751872","false","false","false","Altea, Spain","3454","@traveltasticpreneur",,"false","https://pbs.twimg.com/profile_images/1240625517042245633/tEAYOdlh_normal.jpg","","380243","https://twitter.com/Nano_coin","user","https://x.com/Nano_coin","Nano_coin",,"Clinton on Russian election meddling: 'More effective theft even than Watergate'

Hillary Clinton referred to Ru https://t.co/Pg8ofXZaBO","Fri Jun 09 22:25:35 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/17164327/1644011204","Tue Nov 04 18:56:27 +0000 2008","The official Twitter feed for all things IT security. A CyberRisk Alliance Resource.","scmagazine.com","https://www.scmagazine.com/","0","23","https://t.co/hbhUQ6o16y","0","914","121373","1501","false","17164327","false","false","false","NYC","5866","SC Media",,"false","https://pbs.twimg.com/profile_images/1382075890935468032/wEHUGLMA_normal.jpg","","93173","https://twitter.com/SCMagazine","user","https://x.com/SCMagazine","SCMagazine",,"Experts surprised by extent of Russian election meddling, demand voting security for 2018 https://t.co/AvnX3vnKqv","Fri Jun 09 22:25:06 +0000 2017"
,,,,,,"false","false",,"Wed May 27 20:48:49 +0000 2009","#Peace #IDWP #Love #Truth #Equality #Brexit #KAG #FreeAssange",,,,,,"0","74558","1724","2957","true","42965296","false","false","false","","629","Stand Up for Justice⏳","775028735309410304","false","https://pbs.twimg.com/profile_images/1352378182725459968/7h9IpFPD_normal.jpg","","43210","https://twitter.com/ShaLoux","user","https://x.com/ShaLoux","ShaLoux",,"That is not what happened 😆 James Comey details Trump's 'lies' and reaffirms belief of Russian meddling in election https://t.co/tvdCOy7Mp5","Fri Jun 09 22:23:29 +0000 2017"
,,,,,,"false","true",,"Thu May 04 07:27:12 +0000 2017","",,,,,,"0","585","3","55","true","860033048359948289","false","false","false","","0","Federico kryptonelli",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","148","https://twitter.com/FKryptonelli","user","https://x.com/FKryptonelli","FKryptonelli",,"@reaIDonaldTrunp Hell no! ya need to be impeached, tried and incarcerated not only for meddling with election results but for also for beingThe greatest jerk","Fri Jun 09 22:11:21 +0000 2017"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/408905990/1483826986","Thu Nov 10 01:36:34 +0000 2011","I love the poorly educated. And the Hispanics. And the Blacks, the Muslims, the Women, & the Gays. Formerly @BarackObama camp. Bipolar. Queer. MSW.",,,,,,"0","189458","9386","10573","true","408905990","false","false","false","Chicago, IL USA","3184","Brother Mark 🌊","1797717676376379427","false","https://pbs.twimg.com/profile_images/1542693141563801607/rmWwp9Dk_normal.jpg","","120028","https://twitter.com/ProgressWeekly","user","https://x.com/ProgressWeekly","ProgressWeekly",,"James Comey details Trump's ""lies"" and reaffirms belief of Russian meddling in election: https://t.co/qaBlfV4Fo2 #Trumprussia","Fri Jun 09 22:01:46 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/32455588/1730994440","Fri Apr 17 15:52:53 +0000 2009","#BanAssaultWeaponsNow
Religion is the biggest PSYOP in the history of mankind
Equal Rights for All - WOKE AF",,,,,,"0","50426","974","3229","true","32455588","false","false","false","Texas ","2119","#VoteBlue 🇺🇸 🟧🇺🇦","1861300119569649669","false","https://pbs.twimg.com/profile_images/1854551205046890520/brHzSL5F_normal.jpg","","32331","https://twitter.com/scoopdoggydoo","user","https://x.com/scoopdoggydoo","scoopdoggydoo",,"@SenFranken @Chuck Todd the best way to punish Putin &amp; Russia for meddling in our election would be to take away their friends in the WH.","Fri Jun 09 21:57:48 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/929969485/1731205236","Tue Nov 06 15:32:40 +0000 2012","",,,,,,"0","70219","2412","5468","true","929969485","false","false","false","United States","236","CoolBreeze",,"false","https://pbs.twimg.com/profile_images/1614687809217904640/KU7ppVFY_normal.jpg","","116598","https://twitter.com/mondoam","user","https://x.com/mondoam","mondoam",,"@realDonaldTrump No confirmation until the investigations of Russian meddling in the election &amp; whether the Trump campaign colluded with Russia are complete.","Fri Jun 09 21:51:46 +0000 2017"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/798903323260751872/1584623151","Wed Nov 16 14:59:29 +0000 2016","digital lifestyle preneur :)
making the most from discounted travel with up to 70% all things travel and leisure","bit.ly/2TfQBpU","http://bit.ly/2TfQBpU","0","23","https://t.co/tuiUG3O6L9","0","19449","2134","1875","false","798903323260751872","false","false","false","Altea, Spain","3454","@traveltasticpreneur",,"false","https://pbs.twimg.com/profile_images/1240625517042245633/tEAYOdlh_normal.jpg","","380243","https://twitter.com/Nano_coin","user","https://x.com/Nano_coin","Nano_coin",,"Hacking investigation battle heats up

Republicans outraged at Russia's alleged meddling in the US election -- a https://t.co/ka9hWJFvnM","Fri Jun 09 21:46:46 +0000 2017"
,,,,,,"false","true",,"Thu May 24 12:06:18 +0000 2012","Fiscal conservative. Social moderate. Independent thinker.  Despise political correctness.  I can handle the truth.",,,,,,"0","621","35","250","true","589150875","false","false","false","","2","Vic Gainey",,"false","https://pbs.twimg.com/profile_images/658166970362298370/0gIPtDkm_normal.jpg","","361","https://twitter.com/vicgainey","user","https://x.com/vicgainey","vicgainey",,"@ericbolling Comey leaked evidence of Fed investigation in meddling of election. From FBI. He's a lawyer. Knows better. He screwed himself.","Fri Jun 09 21:44:27 +0000 2017"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/189042188/1706060395","Fri Sep 10 06:34:02 +0000 2010","💙💛#StandWithUkraine💙💛Constitutionalist, Small Business Owner, Immigrants Make America Great🇺🇸 #ProChoice #LGBTQ Feminist #KamalaHarris2024",,,,,,"0","440324","5845","5649","true","189042188","false","false","false","San Diego & New Orleans ","20166","V ❤️🌈🏳️‍🌈🌈❤️","1633265369774448640","false","https://pbs.twimg.com/profile_images/1237618150868279296/5AOUJBWx_normal.jpg","","441924","https://twitter.com/Vickie627","user","https://x.com/Vickie627","Vickie627",,"@carltball122219 @thehill There's is a Russia-trump team investigation, deal with it
There is an #TrumpObstructed investigation 
Stop listening to trump's lies","Fri Jun 09 23:59:14 +0000 2017"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/869248847360536576/1731038169","Mon May 29 17:47:29 +0000 2017","Health Care Revenue Cycle expert.  Moderate Conservative.   9 grandchildren - happily married 52 years. Immigrant from England. All Lives Matter. 2024 baby!",,,,,,"0","24332","3533","5028","true","869248847360536576","false","false","false","Mother Earth","1868","WinningisGreat",,"false","https://pbs.twimg.com/profile_images/1854733895024959498/cKaetmcI_normal.jpg","","107947","https://twitter.com/PhilipEMSkinne1","user","https://x.com/PhilipEMSkinne1","PhilipEMSkinne1",,"@bobinglis @SpeakerRyan Please don't assume what Comey said was accurate and please remember Comey said Trump did not oppose the Russia investigation.","Fri Jun 09 23:58:18 +0000 2017"
