"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","false",,"Thu Nov 29 06:01:00 +0000 2012","# Harris Supporter 2024",,,,,,"0","90225","3940","3514","true","977704807","true","false","false","Blue Dot in Red State","240","Carolyn Craig",,"false","https://pbs.twimg.com/profile_images/3209893383/0744821f1e286a18e50adbdf8506ee7c_normal.jpeg","","168130","https://twitter.com/CarolynCpcraig","user","https://x.com/CarolynCpcraig","CarolynCpcraig","Hacking began months ago but leaders act as though it just happened. We begged investigation of Trump's ties to Russia &amp; hacking but ignored https://t.co/yNXMPHMYyl","Tue Dec 13 22:19:02 +0000 2016"
"false","true",,"Mon Jan 03 02:22:38 +0000 2011","Oneida Nation, Wolf Clan, Haudenosaunee Confederacy",,,,,,"0","97051","563","1008","true","233375858","false","false","false","","310","Tammy Bluewolf ☮️",,"false","https://pbs.twimg.com/profile_images/1205352210/native_chick_and_wolf_normal.gif","","107222","https://twitter.com/tammybluewolf","user","https://x.com/tammybluewolf","tammybluewolf","Trump Goes Into Hiding And Cancels Press Conference As Russia Investigation Gains Momentum via @politicususa https://t.co/WMFjCyoFiU","Tue Dec 13 22:18:46 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/58525387/1625898110","Mon Jul 20 17:02:09 +0000 2009","Vietnam Era Navy Vet, retired after working 45 yrs, #ProudAspie and lifelong Democrat. No RWNJs, No lists! SO HAPPY now that Joe Biden is President. Fuck Trump.",,,,,,"0","288751","9978","11322","true","58525387","false","false","false","","5568","Clay #STAYSatHOME!","529540508717445120","false","https://pbs.twimg.com/profile_images/1233700092546355200/q0-Ni8jo_normal.jpg","","364531","https://twitter.com/Mooncatadams","user","https://x.com/Mooncatadams","Mooncatadams","Mitch McConnell Turns On Trump By Supporting Russia Election Meddling Investigation - https://t.co/ijrCHoUXqJ","Tue Dec 13 22:17:17 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/58525387/1625898110","Mon Jul 20 17:02:09 +0000 2009","Vietnam Era Navy Vet, retired after working 45 yrs, #ProudAspie and lifelong Democrat. No RWNJs, No lists! SO HAPPY now that Joe Biden is President. Fuck Trump.",,,,,,"0","288751","9978","11322","true","58525387","false","false","false","","5568","Clay #STAYSatHOME!","529540508717445120","false","https://pbs.twimg.com/profile_images/1233700092546355200/q0-Ni8jo_normal.jpg","","364531","https://twitter.com/Mooncatadams","user","https://x.com/Mooncatadams","Mooncatadams","Trump Goes Into Hiding And Cancels Press Conference As Russia Investigation Gains Momentum - https://t.co/cbsVNSrW4Q","Tue Dec 13 22:15:29 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/851287562/1369728757","Fri Sep 28 15:45:58 +0000 2012","INDIA's TOP Astrologer, whose predictions on Political and Internal Security Matters are always taken seriously by the GOVERNMENTS of INDIA and USA.","nelsundisilva.hpage.com","http://www.nelsundisilva.hpage.com","0","22","http://t.co/LQv3fQFSCM","0","1","150","1128","false","851287562","false","false","false","Mumbai","78","Astrologer Nelsun",,"false","https://pbs.twimg.com/profile_images/3706880123/4456c25b9f3b7a79fda1df339970fd3c_normal.jpeg","","58328","https://twitter.com/nelsundisilva","user","https://x.com/nelsundisilva","nelsundisilva","Trump Goes Into Hiding And Cancels Press Conference As Russia Investigation Gains Momentum https://t.co/T3p0bXaNcQ","Tue Dec 13 22:15:01 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/3181140627/1430052272","Sat Apr 18 23:02:58 +0000 2015","Stand for liberty freedom and equal rights for all under the Constitution of our great country and stop the tyranny we face everyday. The answer to 1984 is 1776",,,,,,"0","128412","1796","4431","true","3181140627","true","false","false","Maine, USA","59375","Brian Hamel","1196572239367409664","false","https://pbs.twimg.com/profile_images/876149735890984960/xfXLuKom_normal.jpg","","328639","https://twitter.com/hamel1776","user","https://x.com/hamel1776","hamel1776","Conway: Trump ‘won’t interfere’ with Russia Investigation https://t.co/oP6Kpt9nKw #Infowars","Tue Dec 13 21:59:52 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/390925665/1544287511","Fri Oct 14 19:28:03 +0000 2011","Experience USA from the Perspective of BlackWoman's imposed Self-Discovery W/in Battle 4 Humanity 4 all People-100% #BLM Will Block All Lists",,,,,,"0","240500","1879","1262","true","390925665","false","false","false","","10011","Linda Adedapo","1075629645880590336","false","https://pbs.twimg.com/profile_images/1071214839282966528/pbAegft__normal.jpg","","297012","https://twitter.com/AdedapoLinda","user","https://x.com/AdedapoLinda","AdedapoLinda","@aseitzwald Trump Goes Into Hiding And Cancels Press Conference As Russia Investigation Gains Momentum https://t.co/Hb0yQ2dbPe?ssr=true","Tue Dec 13 21:48:34 +0000 2016"
"false","true",,"Mon Aug 10 04:50:39 +0000 2015","",,,,,,"0","363","8","19","true","3311178625","false","false","false","","1","Bambino Mare",,"false","https://pbs.twimg.com/profile_images/630603706879209473/15sFwbqY_normal.jpg","","6241","https://twitter.com/bambino_mare","user","https://x.com/bambino_mare","bambino_mare","@CNN The investigation may lead to members of his own party. Trump &amp; other top Republicans oppose any investigation into Russia's hacking.","Tue Dec 13 21:47:19 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/2892807885/1484923894","Wed Nov 26 02:00:37 +0000 2014","Independently minded thinker and speak from my heart. Mother of 4 and grandmother of 2. Love my family and country. Time to take our country back and MAGA.",,,,,,"0","2530","144","312","false","2892807885","false","false","false","United States","101","Lil Reds",,"false","https://pbs.twimg.com/profile_images/841437558949187585/02uNuOLg_normal.jpg","","1459","https://twitter.com/MsCalmazie","user","https://x.com/MsCalmazie","MsCalmazie","@WalshFreedom will you please stop...Russia didn't make each voter choose Trump, Hillary was a failed candidate under FBI investigation","Tue Dec 13 21:45:50 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/779093905/1508512374","Fri Aug 24 22:31:27 +0000 2012","US Army Veteran, Patriot, Constitutional Conservative. Proud to an American. Live Free or Die! #MAGA",,,,,,"0","861","18152","12308","true","779093905","false","false","false","Florida","9971","Paul Kent 🇺🇲America First🇺🇲",,"false","https://pbs.twimg.com/profile_images/1046663487165026306/bGnWcsgW_normal.jpg","","563515","https://twitter.com/kentpg","user","https://x.com/kentpg","kentpg","Conway: Trump ‘won't interfere’ with Russia investigation","Tue Dec 13 21:43:06 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/1372433155/1636123695","Mon Apr 22 15:39:32 +0000 2013","Love to partner, connect dots, and bring tech to #nonprofits. Happy place=#jkwrangler w/#countymusic #twinmom #labradoodle #knitting. Only my opinion.","bonterratech.com","https://bonterratech.com","0","23","https://t.co/7hRBHWJOj0","0","1176","419","1136","false","1372433155","false","false","false","Lovettsville, VA","250","Jamie Linn Mueller",,"false","https://pbs.twimg.com/profile_images/1456634468916158472/DAQdCOZE_normal.jpg","","1948","https://twitter.com/Jamie_L_Mueller","user","https://x.com/Jamie_L_Mueller","Jamie_L_Mueller",".@MarkWarner We want OGR's investigation into @realdonaldtrump 's conflicts of interest over *before* he takes office #InvestigateNow","Tue Dec 13 22:12:20 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/1372433155/1636123695","Mon Apr 22 15:39:32 +0000 2013","Love to partner, connect dots, and bring tech to #nonprofits. Happy place=#jkwrangler w/#countymusic #twinmom #labradoodle #knitting. Only my opinion.","bonterratech.com","https://bonterratech.com","0","23","https://t.co/7hRBHWJOj0","0","1176","419","1136","false","1372433155","false","false","false","Lovettsville, VA","250","Jamie Linn Mueller",,"false","https://pbs.twimg.com/profile_images/1456634468916158472/DAQdCOZE_normal.jpg","","1948","https://twitter.com/Jamie_L_Mueller","user","https://x.com/Jamie_L_Mueller","Jamie_L_Mueller",".@SenKaineOffice We want OGR's investigation into @realdonaldtrump 's conflicts of interest over *before* he takes office #InvestigateNow","Tue Dec 13 22:12:20 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/1372433155/1636123695","Mon Apr 22 15:39:32 +0000 2013","Love to partner, connect dots, and bring tech to #nonprofits. Happy place=#jkwrangler w/#countymusic #twinmom #labradoodle #knitting. Only my opinion.","bonterratech.com","https://bonterratech.com","0","23","https://t.co/7hRBHWJOj0","0","1176","419","1136","false","1372433155","false","false","false","Lovettsville, VA","250","Jamie Linn Mueller",,"false","https://pbs.twimg.com/profile_images/1456634468916158472/DAQdCOZE_normal.jpg","","1948","https://twitter.com/Jamie_L_Mueller","user","https://x.com/Jamie_L_Mueller","Jamie_L_Mueller",".@RepComstock We want OGR's investigation into @realdonaldtrump 's conflicts of interest over *before* he takes office #InvestigateNow","Tue Dec 13 22:12:20 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/717775665928531968/1656116620","Wed Apr 06 18:07:09 +0000 2016","Litigator, Dem, feminist, trans-ally, effervescent procrastinator
BlueSky: @CalistaMueller.bsky.social Mastodon: @CalistaMueller@ohai.social 
Spoutable:=X #BLM","ohai.social/@CalistaMueller","https://ohai.social/@CalistaMueller","0","23","https://t.co/6QB1Sni92Z","0","54010","6425","6824","true","717775665928531968","false","false","false","#FuckCancer #VoteBlue2028","2469","Calista-FUCK TRUMP","1854345724013498420","false","https://pbs.twimg.com/profile_images/1312942197692657666/Hdux0rgL_normal.jpg","","15500","https://twitter.com/CalistaMueller","user","https://x.com/CalistaMueller","CalistaMueller","Do something @SpeakerRyan like your job! We demand complete independent investigation into Russian hacking re election. You work for us!!!! https://t.co/QmcYECLxk9","Tue Dec 13 04:44:18 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/386759401/1485533908","Fri Oct 07 21:06:51 +0000 2011","If you can keep your head, when all about you are losing theirs & blaming you.",,,,,,"0","2413","2146","3091","true","386759401","false","false","false","Edge of the Pacific","102","JudithAW",,"false","https://pbs.twimg.com/profile_images/3122226645/6998635e89196b10a0cc484495d285e8_normal.jpeg","","17648","https://twitter.com/judyAW2011","user","https://x.com/judyAW2011","judyAW2011","@JoyAnnReid @SenateMajLdr McConnell the craziest, dirtiest politician in the Senate.Kept Russian meddling secret before election.","Tue Dec 13 23:41:11 +0000 2016"
"true","false","https://pbs.twimg.com/profile_banners/2287197110/1684635069","Sat Jan 11 21:25:56 +0000 2014","Instagram: jfkdarthvapor - Former CIA Director of Covert Operations (‘13-‘20) ♏️☘️ Reichsmarschall of North America/President of the United States 🇺🇸🇮🇪","florencebymills.com","https://www.florencebymills.com","0","23","https://t.co/9haOXZJSLg","0","132149","668","652","false","2287197110","false","false","false","Heaven","17039","JFK 2.0 + Lord Vapor = (Taylor’s Version)","1862392692317331534","false","https://pbs.twimg.com/profile_images/1812738834330697728/Nx0QN5-y_normal.jpg","","210606","https://twitter.com/darthvapor","user","https://x.com/darthvapor","darthvapor","An Earnest Mistake? WH Spokesman Blames China for Meddling in US Election
https://t.co/MoJHx1d5Qp","Tue Dec 13 23:40:07 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/430814324/1614177492","Wed Dec 07 16:05:24 +0000 2011","Professor, @ColumbiaPoliSci;  @HarrimanInst, Editor, Post-Soviet Affairs,  author of Weak Strongman, @PrincetonUPress, 2021. @timfrye@bsky.social","timothyfrye.com","http://timothyfrye.com","0","23","https://t.co/HaNiRo2Cv4","0","2573","6449","2344","true","430814324","false","false","false","New York, NY","76","Tim Frye",,"false","https://pbs.twimg.com/profile_images/895640006890598400/4T-kA_3y_normal.jpg","","6802","https://twitter.com/timothymfrye","user","https://x.com/timothymfrye","timothymfrye","Russian Meddling In The Election Is Already A Partisan Issue, Intel Officials Fret https://t.co/wEFZw4xhjc via @AliWatkins#","Tue Dec 13 23:36:02 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/15417437/1531579457","Sun Jul 13 18:51:09 +0000 2008","In Kansas City, MO... liberal minded... enjoy football (soccer), video games, pro wrestling, and 80s music... I also HATE bigotry and injustices","youtube.com/rickxtn","http://www.youtube.com/rickxtn","0","23","https://t.co/2QkfCEF0dH","0","2027","243","240","false","15417437","false","false","false","Kansas City, MO","25971","Retro Rick #TakeAKnee",,"false","https://pbs.twimg.com/profile_images/1054235832150822912/q_3e9FpB_normal.jpg","","57262","https://twitter.com/RickXTN","user","https://x.com/RickXTN","RickXTN","Electoral College Members Seek Intel Briefing on Possible Russian Meddling in Election to Aid Trump https://t.co/iB6plbp6O0","Tue Dec 13 23:32:38 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/15729622/1434240557","Mon Aug 04 23:47:20 +0000 2008","Conservative!  The founding fathers are still right!  I love creativity and enjoy learning from so many creative people worldwide!   #BigAndrewBreitbartFan #KAG","surehowdoyouknow.blogspot.com","http://surehowdoyouknow.blogspot.com/","0","23","https://t.co/mKcrobJFh5","0","41089","6786","7480","true","15729622","false","false","false","United States","2329","HowDoYouKnow 🇺🇸","1720875087807815869","false","https://pbs.twimg.com/profile_images/905317207/WhiteHorseInMist_normal.jpg","","62196","https://twitter.com/HowDoYouKnow","user","https://x.com/HowDoYouKnow","HowDoYouKnow","Russian “Meddling” In Election: Most Overblown Story Ever? [Updated] https://t.co/k3d3whxKCV via @powerlineUS","Tue Dec 13 23:30:32 +0000 2016"
"false","true",,"Wed Oct 19 17:25:10 +0000 2016","#Election2016 #Election2016 #Election2016 #Election2016 #Election2016 Gov Officials & Agencies Business & Finance News Arts & Culture Design & Architecture News",,,,,,"0","9","12","46","false","788793122973061120","false","false","false","Florida, USA","868","Vita Barretto",,"false","https://pbs.twimg.com/profile_images/913785519120797697/moCm0LgH_normal.jpg","","6791","https://twitter.com/VitaBarretto","user","https://x.com/VitaBarretto","VitaBarretto","CIA, FBI in Conflict Over Russian Election Meddling https://t.co/VUzXnwQKF8","Tue Dec 13 23:22:41 +0000 2016"
"true","true",,"Thu Apr 23 06:31:44 +0000 2009","Unionist, disabled veteran,  peace not war, an end of the rule of the few at the expense of the rest of us,","mcaf.ee/3x2wab","https://mcaf.ee/3x2wab","0","23","https://t.co/E1CWzBdNd5","0","110639","12635","12918","false","34553489","false","false","false","Madelia, Minnesota","15021","terry vee",,"false","https://pbs.twimg.com/profile_images/2430358941/f7db14b3-35f9-4f24-8b95-59dc6a50ac11_normal.png","","685254","https://twitter.com/redot2005","user","https://x.com/redot2005","redot2005","Electoral College Members Seek Intel Briefing on Possible Russian Meddling in Election to Aid Trump https://t.co/k9Qy1Gvl0H via @truthout","Tue Dec 13 23:18:23 +0000 2016"
"false","false","https://pbs.twimg.com/profile_banners/44881241/1612098954","Fri Jun 05 12:32:52 +0000 2009","#Resist I vet and FB Resisters #Princeton Ythrift@Counter.Social Ythrift@mstdn.social No DMs",,,,,,"0","60209","1734","1636","true","44881241","false","false","false","United States","1868","Kathy","1532450376540209162","false","https://pbs.twimg.com/profile_images/1768377897599782912/_b_lIziA_normal.jpg","","72774","https://twitter.com/Ythrift","user","https://x.com/Ythrift","Ythrift","Paul Ryan's bizarre response to Russian meddling in the presidential election https://t.co/iftPLYU6Og via @HuffPostPol","Tue Dec 13 23:17:05 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/2188807722/1417637520","Mon Nov 11 18:09:41 +0000 2013","Computer Programmer / Musician",,,,,,"0","18942","138","344","false","2188807722","false","false","false","Western Oregon University","51","Jeremy Hickerson",,"false","https://pbs.twimg.com/profile_images/884881797263245313/mNbZdJMy_normal.jpg","","21108","https://twitter.com/seatacAtMcDnlds","user","https://x.com/seatacAtMcDnlds","seatacAtMcDnlds","@HeerJeet Yes, Democrats should. Americans should be concerned about Russia meddling in our election.","Tue Dec 13 23:15:53 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/786059130020700167/1686594128","Wed Oct 12 04:21:15 +0000 2016","",,,,,,"0","11681","200","957","false","786059130020700167","false","false","false","","470","D de la Iglesia 🇺🇲🇪🇦",,"false","https://pbs.twimg.com/profile_images/1713034856328843264/49JRyzbD_normal.jpg","","6853","https://twitter.com/IglesiaDamian","user","https://x.com/IglesiaDamian","IglesiaDamian","@KellyannePolls  How come nobody investigated Obama meddling in Israeli election with our tax $$ against Netanyahu ?
https://t.co/03SNz47RAc","Tue Dec 13 23:14:42 +0000 2016"
"false","true",,"Wed Apr 06 23:19:47 +0000 2011","Democrat..",,,,,,"0","29","239","1040","false","278267014","false","false","false","Pleasanton, Ca","11","CharlieCox golfer939",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","10238","https://twitter.com/golfer939","user","https://x.com/golfer939","golfer939","Paul Ryan calls Russian election meddling 'unacceptable' but investigate it? Let's not be hasty https://t.co/vuh2AZ5OWg","Tue Dec 13 23:12:33 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/4123605387/1488468038","Fri Nov 06 02:15:05 +0000 2015","Transplanted southerner living in the north. Avid Retweeter. Love life. Love my country. #Resist #NotMyPresident",,,,,,"0","54816","296","267","false","4123605387","false","false","false","","105","Cathy Rogers",,"false","https://pbs.twimg.com/profile_images/883067537436618752/Yh6u_Pg0_normal.jpg","","48561","https://twitter.com/cathyrogers69","user","https://x.com/cathyrogers69","cathyrogers69","@HouseGOP @SenateGOP Russian meddling in our election. I hope you will not support Trump's pro-Putin cabinet picks. Protect our country!","Tue Dec 13 23:08:27 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/30085046/1667080051","Thu Apr 09 22:31:54 +0000 2009","Part of the #Resistance 
Music + Art = Us","youtube.com/tianel","https://www.youtube.com/tianel","0","23","https://t.co/r13LwOIiG9","0","38448","321","766","true","30085046","false","false","false","USA, Cleveland","2108","Tian El🏳️‍🌈🇺🇦👽WeResistEBEsAreReal","1484717404764655616","false","https://pbs.twimg.com/profile_images/1501948830144610316/T3qXDpCz_normal.jpg","","43061","https://twitter.com/Tian_El","user","https://x.com/Tian_El","Tian_El","#FBI director #JamesComey needs to get investigated for meddling in elections and tilting #WethePeople's opinions, just days before election https://t.co/JLVthmALuP","Tue Dec 13 23:06:03 +0000 2016"
"true","true","https://pbs.twimg.com/profile_banners/18071073/1715390778","Fri Dec 12 05:39:49 +0000 2008","magellan’s a lot cooler than justin bieber","speekapp.ai","https://speekapp.ai","0","23","https://t.co/IAaFKuCFpx","0","32374","1904","3138","true","18071073","true","false","false","","1466","Alex Sharp","1357829740384694275","false","https://pbs.twimg.com/profile_images/1628065467389583364/gU9uI0ka_normal.jpg","","23016","https://twitter.com/ajsharp","user","https://x.com/ajsharp","ajsharp","@Jake_Hartman are you really defending russia meddling in our election by leaning on abstract definitions of hypocrisy?","Tue Dec 13 23:03:09 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/242539888/1691616232","Tue Jan 25 00:59:20 +0000 2011","RastaFarI.Transnational. Second Generation.  U.S. Ayiti. Mother. High Raw Vegan. Philosopher. Social Scientist. InLove. Need Money, Housing, Love & Employment","page.is/marie-nadine-p…","http://page.is/marie-nadine-pierre","0","23","https://t.co/UeCswAX1ZI","0","62455","3464","5541","true","242539888","false","false","false","New York, U.S.A.","10803","Marie Nadine Pierre",,"false","https://pbs.twimg.com/profile_images/1727871391800651777/AcsXECdn_normal.jpg","","77119","https://twitter.com/luvempress","user","https://x.com/luvempress","luvempress","Electoral College Members Seek Intel Briefing on Possible Russian Meddling  Election to Aid Trump https://t.co/WvcjoYsLkW via @democracynow","Tue Dec 13 23:02:42 +0000 2016"
"false","true","https://pbs.twimg.com/profile_banners/232953698/1599022695","Sat Jan 01 21:19:53 +0000 2011","Dr.Lent Carr; President of the National Congressional Voting Caucus for Human Rights; advocating for those voices stifled politically at Home and Abroad.","facebook.com/groups/ncvchr/","https://www.facebook.com/groups/ncvchr/","0","23","https://t.co/8oAl5R1Iek","0","226","568","2104","false","232953698","false","false","false","Raeford, NC","553","Dr. Lent C. Carr, II","564258238699692032","false","https://pbs.twimg.com/profile_images/1301021835799212038/RiQWT-Oh_normal.jpg","","3852","https://twitter.com/USAHumanRights7","user","https://x.com/USAHumanRights7","USAHumanRights7","#TrumpLeaks Trump In Hiding…Cancels Press Conference…Russia Investigation Gains... https://t.co/x8JXP43kiL by #Gregorylund via @c0nvey","Tue Dec 13 21:28:04 +0000 2016"
"false","true",,"Thu May 28 23:56:07 +0000 2009","#TheResistance #Ω RN. Bots blocked. I'm paying attention and I'm outraged.",,,,,,"0","38600","4994","5315","false","43227064","false","false","false","","188","janet chapin",,"false","https://pbs.twimg.com/profile_images/816024217732915203/Hsdyjd3d_normal.jpg","","14525","https://twitter.com/elizbennett1976","user","https://x.com/elizbennett1976","elizbennett1976","@SpeakerRyan why no investigation of trump ties to russia? what r u hiding in ur tax returns? R U profiting from them too?","Tue Dec 13 21:23:17 +0000 2016"
