"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1262257328/1532881363","Tue Mar 12 15:39:16 +0000 2013","NC House Representative for District 7 (Franklin & Nash Counties) since 2013, Graduate of UNC-Chapel Hill & NCCU, Mother & Grandmother",,,,,,"bobbie4nc.com","http://www.bobbie4nc.com","0","23","https://t.co/eEQ55bx8hy","0","341","1348","501","false","1262257328","false","false","false","Louisburg, NC","128","Rep. Bobbie Richardson",,"false","https://pbs.twimg.com/profile_images/378800000120766786/f59a56a7aa08ad1b2b5bb398c07f2903_normal.jpeg","","15393","https://twitter.com/bobbie4nc","user","https://x.com/bobbie4nc","bobbie4nc","Powerful Republicans Tell Trump To Shove It, Announce IMMEDIATE Russia Investigation (DETAILS) https://t.co/uTGvywnZlV","Wed Dec 28 19:46:06 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/100987374/1723034727","Fri Jan 01 14:34:24 +0000 2010","Moving to Bluesky: https://t.co/O49taS0Dx0

""If they can get you asking the wrong questions, they don't have to worry about answers."" Thomas Pynchon","trueblueliberal.bsky.social","http://trueblueliberal.bsky.social","19","42","https://t.co/O49taS0Dx0","trueblueliberal.blogspot.com","http://trueblueliberal.blogspot.com","0","23","https://t.co/71GOnTQu3I","0","3450","6158","5534","true","100987374","false","false","false","The Catskills","4209","True Blue Liberal ☮️ @trueblueliberal.bsky.social","494903217952546817","false","https://pbs.twimg.com/profile_images/671488300473909248/aRw-yzQ3_normal.png","","121821","https://twitter.com/TrueBlueLiberal","user","https://x.com/TrueBlueLiberal","TrueBlueLiberal","Lindsey Graham hints entire Senate wants Russia investigation but Mitch McConnell (whose wife is in Trump's cabinet) https://t.co/57808mWj5X","Wed Dec 28 19:45:35 +0000 2016"
,,,,,,"false","true",,"Tue Oct 11 18:01:34 +0000 2016","Retired property manager",,,,,,,,,,,"0","24","0","21","false","785903180961943552","false","false","false","","0","Dee Dee",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","277","https://twitter.com/DeeDee51281929","user","https://x.com/DeeDee51281929","DeeDee51281929","@LindseyGrahamSC 
PLEASE! Pursue investigation of Russia's hacking,
and trump's involvement. He is a dangerous Demagogue. I fear the future!","Wed Dec 28 19:34:07 +0000 2016"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/19152095/1565293967","Sun Jan 18 18:10:56 +0000 2009","Social,political, educator,advocate for those whose voices are not heard. Believe in freedom, justice, diversity, human spirit. Opinions are my own. No DMs",,,,,,,,,,,"0","959","3061","4694","false","19152095","false","false","false","Nevada","553","Bob Muñoz","753072585399607296","false","https://pbs.twimg.com/profile_images/1159552288496607232/C0QxujnP_normal.jpg","","44436","https://twitter.com/bobmunoz","user","https://x.com/bobmunoz","bobmunoz","McCain and Graham only 2 GOP senators to come forward and challenge Trump on Nato/Baltic relations and call for Trump/Russia investigation..","Wed Dec 28 19:16:25 +0000 2016"
,,,,,,"false","true",,"Sun Nov 13 21:21:12 +0000 2016","#Kamala2024 #HarrisWalz2024 #IStandWithUkraine
#StillWithHer🌊🗳️🆘🗽⚖️ #LetsGoBuffalo #GoBills #BillsMafia",,,,,,,,,,,"0","204416","3642","4061","true","797912217714913280","false","false","false","","93","Kris Shofner","1468755633507872771","false","https://pbs.twimg.com/profile_images/965489991718723584/eD1fYwF-_normal.jpg","","252207","https://twitter.com/kristineshofner","user","https://x.com/kristineshofner","kristineshofner","@SenSchumer NONE of his appointments should be confirmed! Should be investigation into TRUMP and CAMPAIGN STAFF direct collusion w/ Russia","Wed Dec 28 18:50:30 +0000 2016"
,,,,,,"false","true",,"Mon Mar 22 08:04:31 +0000 2010","Vote Blue! 

🚫DM or you will be unfollowed",,,,,,,,,,,"0","185684","6347","6713","true","125271028","false","false","false","United States","104","Francine Clay",,"false","https://pbs.twimg.com/profile_images/1016292965/ad66bc6a-8a31-417d-b1eb-a2c5d4308504_normal.png","","62848","https://twitter.com/FrancineClay","user","https://x.com/FrancineClay","FrancineClay","Powerful Republicans Tell Trump To Shove It, Announce IMMEDIATE Russia Investigation (DETAILS https://t.co/5XnSORKgzi via @Bipartisan Report","Wed Dec 28 18:49:56 +0000 2016"
,,,,,,"false","true",,"Mon Mar 22 08:04:31 +0000 2010","Vote Blue! 

🚫DM or you will be unfollowed",,,,,,,,,,,"0","185684","6347","6713","true","125271028","false","false","false","United States","104","Francine Clay",,"false","https://pbs.twimg.com/profile_images/1016292965/ad66bc6a-8a31-417d-b1eb-a2c5d4308504_normal.png","","62848","https://twitter.com/FrancineClay","user","https://x.com/FrancineClay","FrancineClay","McCain Angrily Stands Up To Donald Trump, Makes BIG Russia Investigation Statement (DETAILS) https://t.co/ilioRE4jEu via @Bipartisan Report","Wed Dec 28 18:48:18 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/31605069/1366086664","Thu Apr 16 02:17:55 +0000 2009","",,,,,,,,,,,"0","210","362","1028","false","31605069","false","false","false","","141","Mary Vincent",,"false","https://pbs.twimg.com/profile_images/3529309956/537a1e18b00f2229d8de9f2ff51a69c4_normal.jpeg","","20377","https://twitter.com/gmavincent","user","https://x.com/gmavincent","gmavincent","Republican Senators Tell Trump To Shove It, Announce MAJOR Russia Investigation (DETAILS) https://t.co/QKWeMjP1lt via @Bipartisan Report","Wed Dec 28 18:18:21 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/96471052/1732734410","Sun Dec 13 02:57:15 +0000 2009","Hola! Multimedia Journalist for @CBS4RGV and @kveotv23. Former news reporter at @lmtnews and freelancer. Love people, traveling, soccer and La Familia!",,,,,,"valleycentral.com/jorge-a-vela/#…","https://www.valleycentral.com/jorge-a-vela/#:~:text=Multimedia%20Journalist-,Jorge%20A.,NBC%2023%20i","0","23","https://t.co/GVdjnDLkbp","0","2962","428","1836","false","96471052","false","false","false","McAllen, Texas","3949","Jorge A. Vela",,"false","https://pbs.twimg.com/profile_images/1861848926237941760/il6HvFte_normal.jpg","","27962","https://twitter.com/JorgeAVela","user","https://x.com/JorgeAVela","JorgeAVela","Obama administration prepares sanctions, retaliation for Russian election meddling - 
https://t.co/HFjYWDtgOg","Wed Dec 28 23:59:33 +0000 2016"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/2327404376/1605821866","Tue Feb 04 16:47:08 +0000 2014","The subjects here are #Beauty, #Art, #Photography, #NationalSecurity #Politics, and #Jazz. Sometimes in that order. Welcome.",,,,,,,,,,,"0","150072","3406","1176","false","2327404376","false","false","false","","74883","Eclecticity","1637211745449115648","false","https://pbs.twimg.com/profile_images/873933832587628544/C74QXpjh_normal.jpg","","279866","https://twitter.com/twistopherrobin","user","https://x.com/twistopherrobin","twistopherrobin","@RepMcCaul Great. I'm glad to see that you're not trying to turn this unprecedented election meddling into a merely partisan affair. :)","Wed Dec 28 23:56:02 +0000 2016"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/249465887/1629812766","Wed Feb 09 03:04:36 +0000 2011","Senior Fellow for Indo-Pacific Security @CarnegieEndow | Non-Resident @USSC @NBRNews | Regional strategy, defence and alliances | Australian policy | Caveats",,,,,,"carnegieendowment.org/experts/2185","https://carnegieendowment.org/experts/2185","0","23","https://t.co/hvlRT0MSlJ","0","10333","11108","6653","true","249465887","false","false","false","Sydney and Washington","355","Ashley Townshend","1536589357095993349","false","https://pbs.twimg.com/profile_images/1430164271581777920/xnev7O1j_normal.jpg","","12636","https://twitter.com/ashleytownshend","user","https://x.com/ashleytownshend","ashleytownshend","Obama administration prepares sanctions, retaliation for Russian election meddling: naming people involved 1st step. https://t.co/xam9wqJsbL","Wed Dec 28 23:48:21 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/34252474/1663037844","Wed Apr 22 12:08:53 +0000 2009","I have acquired the Expertise in Adult Sexuality through education, and case studies to help you Heal & bring Spice to your Relationship.",,,,,,"linktr.ee/spiceislandque…","https://linktr.ee/spiceislandqueen","0","23","https://t.co/sYj6PJf8JE","0","63","165","519","true","34252474","false","false","false","NJ","137","SpiceIslandQueen",,"false","https://pbs.twimg.com/profile_images/1569520587336196096/zJLsExmB_normal.jpg","","11664","https://twitter.com/BAPerryman","user","https://x.com/BAPerryman","BAPerryman","Obama administration prepares sanctions, retaliation for Russian election meddling https://t.co/I6VjjSP4wb","Wed Dec 28 23:48:06 +0000 2016"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1101076543/1460679044","Fri Jan 18 14:09:30 +0000 2013","actress theater and television and film--International theatrical playwrightVivien LeighThe Last Press Conference ( Dramatists Play Service)beauty columnist",,,,,,"vivien.com","http://vivien.com","0","23","https://t.co/upwZmjVkPf","0","8667","414","120","true","1101076543","true","false","false","Poser Farm Lexington, Ky","16","Marcy Lafferty","1729583029801128145","false","https://pbs.twimg.com/profile_images/1675901774576721922/nKYKyINv_normal.jpg","","2521","https://twitter.com/MarcyLafferty","user","https://x.com/MarcyLafferty","MarcyLafferty","@CNN @realDonaldTrump I repeat where is the naming of names and the proof we have been promised re the Russian meddling in election??","Wed Dec 28 23:47:18 +0000 2016"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/322337676/1722249547","Thu Jun 23 00:59:06 +0000 2011","Un portrait cinématique du #Québec / 🎞 film + 📷 numérique / #fujifilm_xseries",,,,,,"photographedemontreal.info","http://photographedemontreal.info","0","23","https://t.co/ugudXdHz9D","0","46117","5693","4410","true","322337676","false","false","false","46°48'23.5""N 71°13'07.4""W","11659","Ṗ/EricSoucy","1860727636541993382","false","https://pbs.twimg.com/profile_images/1817930282810425344/OqqltY8p_normal.jpg","","31196","https://twitter.com/QCphotographe","user","https://x.com/QCphotographe","QCphotographe","Obama administration prepares sanctions, retaliation For Russian Election Meddling - https://t.co/xtzQH92PLh #USA  https://t.co/MQ35Auw2Xi","Wed Dec 28 23:44:10 +0000 2016"
,,,,,,"false","true",,"Wed Jul 09 18:34:59 +0000 2014","I love reading and sharing news. Enjoying partying in the French Quarter. I love burgers, tacos, and seafood! I'm looking into gardening.",,,,,,,,,,,"0","11","62","210","false","2614012526","false","false","false","New Orleans","116","Malone Post",,"false","https://pbs.twimg.com/profile_images/486946134783311873/YcD889J4_normal.jpeg","","6913","https://twitter.com/malonepost","user","https://x.com/malonepost","malonepost","White House prepares sanctions for Russian election meddling @CNNPolitics https://t.co/MCrvdF1olI","Wed Dec 28 23:43:39 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/540380107/1660726671","Fri Mar 30 00:08:54 +0000 2012","Film Critic @movieboozer, Producer @adversityseries, Screenwriter, & lover of cats. Bedbound with #LongCovid, #POTS, #CFSME. Forgotten, but still here.",,,,,,"adversitytheseries.com","http://www.adversitytheseries.com","0","23","https://t.co/MCfGfP7X0d","0","23167","808","1965","true","540380107","false","false","false","Los Angeles","88","Amelia Solomon","1819730573839241412","false","https://pbs.twimg.com/profile_images/805949614113234944/lu6UybPi_normal.jpg","","5690","https://twitter.com/FilmandTVMania","user","https://x.com/FilmandTVMania","FilmandTVMania","Obama administration prepares sanctions, retaliation for Russian election meddling - CNN https://t.co/6AVfJJSeAn","Wed Dec 28 23:40:21 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/750626522/1712901115","Sat Aug 11 04:18:22 +0000 2012","#Equality ✊🏾| Progressive/Independent Organic Gardens| ECD | Steelers | OSU | Jazz | Native/African | Fashion | Sun Grown Cannabis",,,,,,,,,,,"0","28199","3043","3737","false","750626522","false","false","false","","1163","Cynd ☮ &❤️","1030860240131117056","false","https://pbs.twimg.com/profile_images/1778712612189999104/arfSmwrS_normal.jpg","","49224","https://twitter.com/218Lov","user","https://x.com/218Lov","218Lov","White House prepares sanctions for Russian election meddling @CNNPolitics https://t.co/dneBXjdSW5 - Obama Admin. plans are to name names. 🙊","Wed Dec 28 23:36:35 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/797340901609652224/1500430434","Sat Nov 12 07:30:59 +0000 2016","",,,,,,,,,,,"0","226","925","1395","false","797340901609652224","false","false","false","","43","Daria",,"false","https://pbs.twimg.com/profile_images/809936244490633216/31SkYwS3_normal.jpg","","702","https://twitter.com/Dariaaaa126","user","https://x.com/Dariaaaa126","Dariaaaa126","White House prepares sanctions for Russian election meddling @CNNPolitics https://t.co/h19dl68KCw","Wed Dec 28 23:33:26 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/21428264/1373817140","Fri Feb 20 20:07:52 +0000 2009","",,,,,,"bit.ly/supportyourfav…","https://bit.ly/supportyourfavoriteteam","0","23","https://t.co/I94js1GQHe","0","293","15318","17708","true","21428264","false","false","false","Sunny South florida ","2345","Paul Devereaux",,"false","https://pbs.twimg.com/profile_images/838351544/IMG00145-20100404-1140_normal.jpg","","616065","https://twitter.com/puttnpdx","user","https://x.com/puttnpdx","puttnpdx","Report: US to retaliate against Russia for election meddling https://t.co/1rWYL5lFtT","Wed Dec 28 23:31:07 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2945358992/1419703552","Sat Dec 27 17:57:52 +0000 2014","",,,,,,,,,,,"0","0","1136","198","false","2945358992","false","false","false","","26","Pure Leverage Rep",,"false","https://pbs.twimg.com/profile_images/548901944614338562/8YWSb6FY_normal.jpeg","","135427","https://twitter.com/PureLeverageRep","user","https://x.com/PureLeverageRep","PureLeverageRep","Report: US to retaliate against Russia for election meddling https://t.co/D0wVHEOtod","Wed Dec 28 23:31:07 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3311544643/1546019410","Mon Aug 10 13:27:04 +0000 2015","Former QC Times reporter, current freelance journalist: Enjoy passing along breaking news. Love Cubs, Bears, Blackhawks, Bulls, Illini. Jn. 3:16",,,,,,,,,,,"0","1271","712","1420","true","3311544643","false","false","false","Davenport, IA","10217","Doug Schorpp",,"false","https://pbs.twimg.com/profile_images/630738340019486720/AQMHGbbA_normal.jpg","","179568","https://twitter.com/schorpp1955","user","https://x.com/schorpp1955","schorpp1955","White House prepares sanctions for Russian election meddling @CNNPolitics https://t.co/TnAcv6JTOe","Wed Dec 28 23:30:35 +0000 2016"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/1233969901/1451529882","Sat Mar 02 10:05:43 +0000 2013","God first.
Founder of #WhereAreTheChildren and #RussiaHacking
The stupidity of mankind is unlimited- self quote
🙏 
No DMs.",,,,,,"checkout.square.site/pay/0e6051d1-c…","https://checkout.square.site/pay/0e6051d1-c738-4d99-b7d8-9da5b6e30d71","0","23","https://t.co/otVXQ5fexj","0","22430","1280","3035","true","1233969901","false","false","false","Maryland","683","jesus",,"false","https://pbs.twimg.com/profile_images/682418706945806336/2_7lIQis_normal.jpg","","164544","https://twitter.com/kygen","user","https://x.com/kygen","kygen","U,S, to announce retaliation for Russian election meddling -CNN","Wed Dec 28 23:29:23 +0000 2016"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/764662496179421185/1563709425","Sun Aug 14 03:18:40 +0000 2016","",,,,,,,,,,,"0","62","6753","7924","true","764662496179421185","false","false","false","United States","83869","D R E a M S スエーニョ",,"false","https://pbs.twimg.com/profile_images/1152906993025409024/qThDK2LU_normal.jpg","","96285","https://twitter.com/DREaMS07480111","user","https://x.com/DREaMS07480111","DREaMS07480111","Obama Plans Aggressive Retaliation Against Russia For 2016 Election Meddling https://t.co/3nq6K3pSOZ https://t.co/UqszUMd3Ty","Wed Dec 28 23:29:17 +0000 2016"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/19401407/1474168976","Fri Jan 23 16:39:02 +0000 2009","",,,,,,,,,,,"0","2486","131","489","true","19401407","false","false","false","twitter ","1611","felicia a henry",,"false","https://pbs.twimg.com/profile_images/777347130533023744/zTYtzulu_normal.jpg","","42926","https://twitter.com/licia2hot4u","user","https://x.com/licia2hot4u","licia2hot4u","Obama administration prepares sanctions, retaliation for Russian election meddling - CNN get them @POTUS !  https://t.co/RS4suMOGhz","Wed Dec 28 23:28:42 +0000 2016"
,,,,,,"false","false",,"Thu Jul 07 00:11:14 +0000 2011","Retired HS teacher Parkland, Fl Uber driver https://t.co/pFFuJcYSoL YouTube greg_the_uberdriver and Instagram greg_the_uberdriver","tiktok.com/@greg_the_uber…","http://tiktok.com/@greg_the_uberdriver","44","67","https://t.co/pFFuJcYSoL",,,,,,"0","11494","2822","4554","true","330676972","false","false","false","Fort Lauderdale, FL","1092","Greg Pittman",,"false","https://pbs.twimg.com/profile_images/2786712650/7b7fe63c027c6c8337952407aadeaa6f_normal.jpeg","","60068","https://twitter.com/GregPittman1957","user","https://x.com/GregPittman1957","GregPittman1957","Obama administration prepares sanctions, retaliation for Russian election meddling https://t.co/9SlJPXOOdD","Wed Dec 28 23:28:07 +0000 2016"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/2939817894/1602427385","Mon Dec 22 17:28:58 +0000 2014","Crypto mass adoption is a matter of time. Enjoy the ride.

$INJ #INJ 🥷",,,,,,,,,,,"0","7914","6755","502","true","2939817894","false","false","false","Worldwide","270872","Crypto George 🏅","1525014020025200646","false","https://pbs.twimg.com/profile_images/1315301976289284096/KnpO83Ag_normal.jpg","","291668","https://twitter.com/cryptogeorge_1","user","https://x.com/cryptogeorge_1","cryptogeorge_1","Obama administration prepares sanctions, retaliation for Russian election meddling - CNN https://t.co/qpuxWaiGrt https://t.co/9Qvykx9GS1","Wed Dec 28 23:28:00 +0000 2016"
"https://pbs.twimg.com/profile_images/1669780523911110656/K9gaaM1g_bigger.jpg","CNN","https://twitter.com/CNN","DeepLink","Badge","BusinessLabel","false","false","https://pbs.twimg.com/profile_banners/34310801/1478895946","Wed Apr 22 16:01:45 +0000 2009","From the staff of The #SitRoom w/ @WolfBlitzer. Tune in 6 pm ET weekdays on @CNN.",,,,,,"cnn.com/situationroom","http://cnn.com/situationroom","0","22","http://t.co/9Ohl84xOrq","0","998","490164","886","true","34310801","true","false","false","Washington ","12534","The Situation Room",,"false","https://pbs.twimg.com/profile_images/626775966422016000/Lo6b0kNl_normal.jpg","","28519","https://twitter.com/CNNSitRoom","user","https://x.com/CNNSitRoom","CNNSitRoom","Obama administration prepares sanctions, retaliation for Russian election meddling https://t.co/u5H9DVevip https://t.co/CSTDtnuezP","Wed Dec 28 23:27:22 +0000 2016"
