"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/description/urls/4/display_url","author/entities/description/urls/4/expanded_url","author/entities/description/urls/4/indices/0","author/entities/description/urls/4/indices/1","author/entities/description/urls/4/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"true","false","https://pbs.twimg.com/profile_banners/719546355841019904/1464315429","Mon Apr 11 15:23:14 +0000 2016","Communications Engineering CTO Sr. Partner, Common Sense Conservative, support limited gov., pro growth & advanced manufacture in US, need biz sense in gov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","25359","1540","3069","true","719546355841019904","false","false","false","Colorado, USA & Oregon, USA","679","Gary Frost",,"false","https://pbs.twimg.com/profile_images/736017484633907200/PIvn0KKe_normal.jpg","","58034","https://twitter.com/Big_Chill53","user","https://x.com/Big_Chill53","Big_Chill53","@brithume Do over the air stations have election meddling concerns with such vicious biased programming such as The View? Will the FCC investigate?","Tue Oct 02 23:44:57 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/719546355841019904/1464315429","Mon Apr 11 15:23:14 +0000 2016","Communications Engineering CTO Sr. Partner, Common Sense Conservative, support limited gov., pro growth & advanced manufacture in US, need biz sense in gov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","25359","1540","3069","true","719546355841019904","false","false","false","Colorado, USA & Oregon, USA","679","Gary Frost",,"false","https://pbs.twimg.com/profile_images/736017484633907200/PIvn0KKe_normal.jpg","","58034","https://twitter.com/Big_Chill53","user","https://x.com/Big_Chill53","Big_Chill53","@brithume The disgusting part is the complicit media! They have lost total credibility and are election meddling so do OTR stations have FCC concerns?","Tue Oct 02 23:43:38 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/948014136/1598793943","Wed Nov 14 16:07:26 +0000 2012","Traveler of voids. Ignorer of certainties.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","410","619","289","false","948014136","false","false","false","","21","Blitz",,"false","https://pbs.twimg.com/profile_images/1300062022227431424/-GGuXVsB_normal.jpg","","116580","https://twitter.com/Darkspiral_94","user","https://x.com/Darkspiral_94","Darkspiral_94","Cyber Saturday—Facebook Hack, Spotify Data Prying, China Election Meddling - Fortune https://t.co/uYYhE0HSMO","Tue Oct 02 23:41:18 +0000 2018"
"false","false",,"Fri Jul 10 20:38:32 +0000 2009","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4255","173","265","false","55657808","false","false","false","Lake Charles, LA","2","Gregory L. Bruce",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","8881","https://twitter.com/gregatccp","user","https://x.com/gregatccp","gregatccp","@jimcramer And if China does capitulate, and will, the left will say they’re meddling in the next election?","Tue Oct 02 22:58:58 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/52165467/1722994731","Mon Jun 29 19:47:24 +0000 2009","Educator (my ideas do not reflect my employer) Shenanigans and Beer Enthusiast, Historical Fiction & Murder Mystery buff, Film Noir Lover and…",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","131073","445","786","true","52165467","false","false","false","Jacksonville, FL, USA","924","Kelli Padgett ☮️","1359294811807875082","false","https://pbs.twimg.com/profile_images/1674131254994784265/5nuyZVDf_normal.jpg","","33045","https://twitter.com/K_Padge","user","https://x.com/K_Padge","K_Padge","@SenBlumenthal Wow - the attacks in the comments are over-the-top. Trump “misspoke” and exonerated Russia for election meddling and no Trumpster blinks. The Senator made a mistake - owned up to it and some are calling for jail time! https://t.co/sscSKPo42N","Tue Oct 02 22:28:01 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/20176845/1676656784","Thu Feb 05 19:21:04 +0000 2009","philly dad. more often than not thinking about baseball.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","80673","4437","693","true","20176845","false","false","false","Philadelphia, PA","22441","heath","1691606538807292067","false","https://pbs.twimg.com/profile_images/1709249991615672320/26Gaz2uL_normal.jpg","","109468","https://twitter.com/heathdwilliams","user","https://x.com/heathdwilliams","heathdwilliams","""election meddling"" lmao https://t.co/ws4FRFiFIJ","Tue Oct 02 22:27:15 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/895114313102491650/1546963447","Wed Aug 09 02:47:37 +0000 2017","Slow, but has intent to be good to others and open to learning.  However lacks patience for brainless arguments.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","8788","39","376","true","895114313102491650","false","false","false","","40","Slo1",,"false","https://pbs.twimg.com/profile_images/1082669290426429441/MqVRpC80_normal.jpg","","17992","https://twitter.com/Bradypus9710","user","https://x.com/Bradypus9710","Bradypus9710","@senatemajldr @JohnCornyn They are good people unlike McConnell who allegedly suppressed Russian meddling in the 2016 election.

Thanks comrade. /s","Tue Oct 02 22:19:55 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/1015420619331198982/1563404073","Sat Jul 07 02:21:56 +0000 2018","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4749","132","144","true","1015420619331198982","false","false","false","Fond du Lac, WI","208","Leroy Brown","1069724788556472320","false","https://pbs.twimg.com/profile_images/1348442956513107973/AdvywVhF_normal.jpg","","2268","https://twitter.com/onionlinkz","user","https://x.com/onionlinkz","onionlinkz","Stop election meddling follow this new account","Tue Oct 02 22:02:49 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/775781157539614721/1644246688","Tue Sep 13 19:40:16 +0000 2016","Trusted strategy advisory firm serving digital identity, fintech, and cybersecurity clients, and the private equity / venture capital community.",,,,,,,,,,,,,,,,,,,,,,,,,,"liminal.co","http://liminal.co","0","23","https://t.co/2yDlLvwpYQ","0","4245","5444","3639","true","775781157539614721","false","false","false","New York, NY","6525","Liminal",,"false","https://pbs.twimg.com/profile_images/1434619668208095232/5SWprLCc_normal.jpg","","16874","https://twitter.com/LiminalStrategy","user","https://x.com/LiminalStrategy","LiminalStrategy",".@twitter updated its rules yesterday to beef up security and counter election meddling in advance of midterms next month https://t.co/nMVaGzXKxA by @signup","Tue Oct 02 22:02:00 +0000 2018"
"false","false",,"Fri Sep 14 04:49:08 +0000 2012","""Love the brutal honesty."" 
""Thanks for keeping me on my toes!""
""Wow. You knew but didn’t know where or when.""
 You've been Warned !! ~ ŎĿĐ ĢħŌŞŦ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","8186","511","588","true","822693156","true","false","false","Elysian Field","4478","ŎĿĐ ĢħŌŞŦ 👻",,"false","https://pbs.twimg.com/profile_images/904371728876527617/ayAmFvmR_normal.jpg","","33370","https://twitter.com/outhereinwoods","user","https://x.com/outhereinwoods","outhereinwoods","Is donating  $20 million to a political party a month before the election meddling? Asking for a friend 👅","Tue Oct 02 21:59:29 +0000 2018"
"false","true","https://pbs.twimg.com/profile_banners/355336126/1532391421","Mon Aug 15 05:49:06 +0000 2011","#equality #fucktrump #wtfwisconsin #FuckScottWalker #empathy #truth #equalrights #justice #lies #immigration #logic #dignity #liberal #resist🌺",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","347","1686","745","false","355336126","false","false","false","Appleton Wisconsin","77","𝓢𝓽𝓮𝓹𝓱𝓪𝓷𝓲𝓮 🌷",,"false","https://pbs.twimg.com/profile_images/1021549775311855616/P4Iq5saX_normal.jpg","","82813","https://twitter.com/HotLiberalBitch","user","https://x.com/HotLiberalBitch","HotLiberalBitch","Two Justice Department prosecutors assigned to special counsel Robert Mueller's investigation into the Trump campaign's ties to Russia are leaving the office to return to previous postings. https://t.co/WDYygRH4l0","Tue Oct 02 23:56:14 +0000 2018"
"true","false","https://pbs.twimg.com/profile_banners/2998864022/1708908151","Wed Jan 28 01:42:25 +0000 2015","Follow me at https://t.co/3B0poObkG7","essenviews.bsky.social","http://essenviews.bsky.social","13","36","https://t.co/3B0poObkG7",,,,,,,,,,,,,,,,,,,,,,,,,,"0","155801","158088","79036","true","2998864022","true","false","false","Global Watch ","3678","EssenViews","1858364122636718266","false","https://pbs.twimg.com/profile_images/1626283290184544259/KAsi0yi2_normal.jpg","","114895","https://twitter.com/essenviews","user","https://x.com/essenviews","essenviews","Nunes has been sharply criticized for carrying Trump’s water to get out from under the Russia investigation. It’s especially jarring coming from a congressman once viewed as a moderate who eschewed conspiracy-based politics he’s now accused of helping propagate.
#WashingtonPost","Tue Oct 02 23:51:26 +0000 2018"
